Time,Driven Amplitude,Driver Amplitude,Index,Driven Peak Time,Driven Peak Amplitude,Index,Driven Valley Time,Driven Valley Amplitude,Index,Driving Peak Time,Driving Peak Amplitude,Index,Driving Valley Time,Driving Valley Amplitude
1.170,-1.389,-0.155,,,,,,,,,,,,
1.180,-1.448,-0.136,,,,,,,,,,,,
1.190,-1.500,-0.114,,,,,,,,,,,,
1.200,-1.553,-0.089,,,,,,,,,,,,
1.210,-1.602,-0.063,,,,,,,,,,,,
1.220,-1.653,-0.041,,,,,,,,,,,,
1.230,-1.697,-0.023,,,,,,,,,,,,
1.240,-1.744,-0.006,,,,,,,,,,,,
1.250,-1.792,0.012,,,,,,,,,,,,
1.260,-1.842,0.032,,,,,,,,,,,,
1.270,-1.894,0.054,,,,,,,,,,,,
1.280,-1.941,0.073,,,,,,,,,,,,
1.290,-1.991,0.093,,,,,,,,,,,,
1.300,-2.043,0.110,,,,,,,,,,,,
1.310,-2.089,0.127,,,,,,,,,,,,
1.320,-2.133,0.142,,,,,,,,,,,,
1.330,-2.174,0.157,,,,,,,,,,,,
1.340,-2.212,0.171,,,,,,,,,,,,
1.350,-2.244,0.186,,,,,,,,,,,,
1.360,-2.277,0.201,,,,,,,,,,,,
1.370,-2.314,0.214,,,,,,,,,,,,
1.380,-2.344,0.223,,,,,,,,,,,,
1.390,-2.369,0.234,,,,,,,,,,,,
1.400,-2.397,0.245,,,,,,,,,,,,
1.410,-2.428,0.256,,,,,,,,,,,,
1.420,-2.448,0.266,,,,,,,,,,,,
1.430,-2.465,0.274,,,,,,,,,,,,
1.440,-2.487,0.283,,,,,,,,,,,,
1.450,-2.504,0.292,,,,,,,,,,,,
1.460,-2.517,0.300,,,,,,,,,,,,
1.470,-2.529,0.308,,,,,,,,,,,,
1.480,-2.539,0.313,,,,,,,,,,,,
1.490,-2.543,0.317,,,,,,,,,,,,
1.500,-2.543,0.321,,,,,,,,,,,,
1.510,-2.544,0.327,,,,,,,,,,,,
1.520,-2.544,0.332,,,,,,,,,,,,
1.530,-2.539,0.336,,,,,,,,,,,,
1.540,-2.532,0.339,,,,,,,,,,,,
1.550,-2.524,0.341,,,,,,,,,,,,
1.560,-2.515,0.344,,,,,,,,,,,,
1.570,-2.504,0.346,,,,,,,,,,,,
1.580,-2.495,0.346,,,,,,,,,,,,
1.590,-2.487,0.345,,,,,,,,,,,,
1.600,-2.477,0.344,,,,,,,,,,,,
1.610,-2.465,0.342,,,,,,,,,,,,
1.620,-2.449,0.339,,,,,,,,,,,,
1.630,-2.429,0.336,,,,,,,,,,,,
1.640,-2.412,0.332,,,,,,,,,,,,
1.650,-2.394,0.327,,,,,,,,,,,,
1.660,-2.375,0.323,,,,,,,,,,,,
1.670,-2.352,0.319,,,,,,,,,,,,
1.680,-2.326,0.315,,,,,,,,,,,,
1.690,-2.299,0.310,,,,,,,,,,,,
1.700,-2.275,0.304,,,,,,,,,,,,
1.710,-2.257,0.297,,,,,,,,,,,,
1.720,-2.234,0.290,,,,,,,,,,,,
1.730,-2.209,0.282,,,,,,,,,,,,
1.740,-2.184,0.273,,,,,,,,,,,,
1.750,-2.159,0.265,,,,,,,,,,,,
1.760,-2.136,0.257,,,,,,,,,,,,
1.770,-2.113,0.246,,,,,,,,,,,,
1.780,-2.086,0.235,,,,,,,,,,,,
1.790,-2.057,0.225,,,,,,,,,,,,
1.800,-2.020,0.213,,,,,,,,,,,,
1.810,-1.989,0.202,,,,,,,,,,,,
1.820,-1.957,0.190,,,,,,,,,,,,
1.830,-1.921,0.177,,,,,,,,,,,,
1.840,-1.883,0.162,,,,,,,,,,,,
1.850,-1.850,0.147,,,,,,,,,,,,
1.860,-1.819,0.133,,,,,,,,,,,,
1.870,-1.788,0.117,,,,,,,,,,,,
1.880,-1.755,0.101,,,,,,,,,,,,
1.890,-1.728,0.084,,,,,,,,,,,,
1.900,-1.704,0.066,,,,,,,,,,,,
1.910,-1.676,0.048,,,,,,,,,,,,
1.920,-1.654,0.028,,,,,,,,,,,,
1.930,-1.633,0.008,,,,,,,,,,,,
1.940,-1.608,-0.010,,,,,,,,,,,,
1.950,-1.582,-0.027,,,,,,,,,,,,
1.960,-1.558,-0.044,,,,,,,,,,,,
1.970,-1.532,-0.063,,,,,,,,,,,,
1.980,-1.501,-0.086,,,,,,,,,,,,
1.990,-1.468,-0.109,,,,,,,,,,,,
2.000,-1.435,-0.131,,,,,,,,,,,,
2.010,-1.399,-0.151,,,,,,,,,,,,
2.020,-1.364,-0.170,,,,,,,,,,,,
2.030,-1.329,-0.193,,,,,,,,,,,,
2.040,-1.287,-0.220,,,,,,,,,,,,
2.050,-1.247,-0.246,,,,,,,,,,,,
2.060,-1.212,-0.268,,,,,,,,,,,,
2.070,-1.178,-0.289,,,,,,,,,,,,
2.080,-1.141,-0.310,,,,,,,,,,,,
2.090,-1.106,-0.332,,,,,,,,,,,,
2.100,-1.075,-0.358,,,,,,,,,,,,
2.110,-1.039,-0.383,,,,,,,,,,,,
2.120,-1.007,-0.407,,,,,,,,,,,,
2.130,-0.975,-0.428,,,,,,,,,,,,
2.140,-0.939,-0.450,,,,,,,,,,,,
2.150,-0.907,-0.475,,,,,,,,,,,,
2.160,-0.878,-0.502,,,,,,,,,,,,
2.170,-0.849,-0.530,,,,,,,,,,,,
2.180,-0.814,-0.559,,,,,,,,,,,,
2.190,-0.783,-0.586,,,,,,,,,,,,
2.200,-0.750,-0.613,,,,,,,,,,,,
2.210,-0.715,-0.640,,,,,,,,,,,,
2.220,-0.684,-0.670,,,,,,,,,,,,
2.230,-0.655,-0.700,,,,,,,,,,,,
2.240,-0.618,-0.730,,,,,,,,,,,,
2.250,-0.582,-0.758,,,,,,,,,,,,
2.260,-0.548,-0.784,,,,,,,,,,,,
2.270,-0.512,-0.808,,,,,,,,,,,,
2.280,-0.475,-0.834,,,,,,,,,,,,
2.290,-0.440,-0.861,,,,,,,,,,,,
2.300,-0.403,-0.887,,,,,,,,,,,,
2.310,-0.367,-0.913,,,,,,,,,,,,
2.320,-0.331,-0.939,,,,,,,,,,,,
2.330,-0.292,-0.967,,,,,,,,,,,,
2.340,-0.254,-0.995,,,,,,,,,,,,
2.350,-0.213,-1.023,,,,,,,,,,,,
2.360,-0.175,-1.051,,,,,,,,,,,,
2.370,-0.134,-1.078,,,,,,,,,,,,
2.380,-0.088,-1.106,,,,,,,,,,,,
2.390,-0.046,-1.134,,,,,,,,,,,,
2.400,-0.001,-1.162,,,,,,,,,,,,
2.410,0.044,-1.190,,,,,,,,,,,,
2.420,0.083,-1.215,,,,,,,,,,,,
2.430,0.126,-1.242,,,,,,,,,,,,
2.440,0.167,-1.269,,,,,,,,,,,,
2.450,0.205,-1.295,,,,,,,,,,,,
2.460,0.243,-1.320,,,,,,,,,,,,
2.470,0.279,-1.345,,,,,,,,,,,,
2.480,0.317,-1.372,,,,,,,,,,,,
2.490,0.358,-1.396,,,,,,,,,,,,
2.500,0.400,-1.423,,,,,,,,,,,,
2.510,0.439,-1.449,,,,,,,,,,,,
2.520,0.483,-1.472,,,,,,,,,,,,
2.530,0.528,-1.497,,,,,,,,,,,,
2.540,0.573,-1.525,,,,,,,,,,,,
2.550,0.620,-1.552,,,,,,,,,,,,
2.560,0.663,-1.577,,,,,,,,,,,,
2.570,0.704,-1.602,,,,,,,,,,,,
2.580,0.746,-1.627,,,,,,,,,,,,
2.590,0.784,-1.650,,,,,,,,,,,,
2.600,0.826,-1.676,,,,,,,,,,,,
2.610,0.862,-1.700,,,,,,,,,,,,
2.620,0.897,-1.723,,,,,,,,,,,,
2.630,0.938,-1.745,,,,,,,,,,,,
2.640,0.976,-1.767,,,,,,,,,,,,
2.650,1.014,-1.789,,,,,,,,,,,,
2.660,1.053,-1.811,,,,,,,,,,,,
2.670,1.089,-1.833,,,,,,,,,,,,
2.680,1.129,-1.851,,,,,,,,,,,,
2.690,1.173,-1.870,,,,,,,,,,,,
2.700,1.211,-1.889,,,,,,,,,,,,
2.710,1.251,-1.906,,,,,,,,,,,,
2.720,1.292,-1.922,,,,,,,,,,,,
2.730,1.332,-1.938,,,,,,,,,,,,
2.740,1.376,-1.953,,,,,,,,,,,,
2.750,1.420,-1.965,,,,,,,,,,,,
2.760,1.467,-1.978,,,,,,,,,,,,
2.770,1.508,-1.992,,,,,,,,,,,,
2.780,1.546,-2.004,,,,,,,,,,,,
2.790,1.588,-2.014,,,,,,,,,,,,
2.800,1.625,-2.023,,,,,,,,,,,,
2.810,1.661,-2.034,,,,,,,,,,,,
2.820,1.696,-2.042,,,,,,,,,,,,
2.830,1.727,-2.050,,,,,,,,,,,,
2.840,1.757,-2.058,,,,,,,,,,,,
2.850,1.788,-2.064,,,,,,,,,,,,
2.860,1.819,-2.068,,,,,,,,,,,,
2.870,1.842,-2.073,,,,,,,,,,,,
2.880,1.872,-2.078,,,,,,,,,,,,
2.890,1.905,-2.085,,,,,,,,,,,,
2.900,1.933,-2.089,,,,,,,,,,,,
2.910,1.957,-2.092,,,,,,,,,,,,
2.920,1.980,-2.095,,,,,,,,,,,,
2.930,2.003,-2.099,,,,,,,,,,,,
2.940,2.024,-2.100,,,,,,,,,,,,
2.950,2.044,-2.101,,,,,,,,,,,,
2.960,2.064,-2.101,,,,,,,,,,,,
2.970,2.078,-2.099,,,,,,,,,,,,
2.980,2.088,-2.096,,,,,,,,,,,,
2.990,2.098,-2.093,,,,,,,,,,,,
3.000,2.108,-2.090,,,,,,,,,,,,
3.010,2.117,-2.084,,,,,,,,,,,,
3.020,2.124,-2.078,,,,,,,,,,,,
3.030,2.128,-2.073,,,,,,,,,,,,
3.040,2.132,-2.069,,,,,,,,,,,,
3.050,2.133,-2.064,,,,,,,,,,,,
3.060,2.132,-2.057,,,,,,,,,,,,
3.070,2.130,-2.049,,,,,,,,,,,,
3.080,2.129,-2.040,,,,,,,,,,,,
3.090,2.128,-2.029,,,,,,,,,,,,
3.100,2.127,-2.020,,,,,,,,,,,,
3.110,2.124,-2.010,,,,,,,,,,,,
3.120,2.119,-1.999,,,,,,,,,,,,
3.130,2.115,-1.987,,,,,,,,,,,,
3.140,2.116,-1.972,,,,,,,,,,,,
3.150,2.116,-1.959,,,,,,,,,,,,
3.160,2.111,-1.945,,,,,,,,,,,,
3.170,2.103,-1.931,,,,,,,,,,,,
3.180,2.096,-1.917,,,,,,,,,,,,
3.190,2.088,-1.902,,,,,,,,,,,,
3.200,2.077,-1.885,,,,,,,,,,,,
3.210,2.064,-1.868,,,,,,,,,,,,
3.220,2.046,-1.850,,,,,,,,,,,,
3.230,2.026,-1.833,,,,,,,,,,,,
3.240,2.005,-1.811,,,,,,,,,,,,
3.250,1.985,-1.790,,,,,,,,,,,,
3.260,1.963,-1.768,,,,,,,,,,,,
3.270,1.937,-1.746,,,,,,,,,,,,
3.280,1.913,-1.724,,,,,,,,,,,,
3.290,1.889,-1.703,,,,,,,,,,,,
3.300,1.858,-1.677,,,,,,,,,,,,
3.310,1.829,-1.652,,,,,,,,,,,,
3.320,1.802,-1.627,,,,,,,,,,,,
3.330,1.770,-1.604,,,,,,,,,,,,
3.340,1.739,-1.581,,,,,,,,,,,,
3.350,1.709,-1.556,,,,,,,,,,,,
3.360,1.672,-1.531,,,,,,,,,,,,
3.370,1.630,-1.504,,,,,,,,,,,,
3.380,1.584,-1.478,,,,,,,,,,,,
3.390,1.539,-1.455,,,,,,,,,,,,
3.400,1.492,-1.429,,,,,,,,,,,,
3.410,1.438,-1.403,,,,,,,,,,,,
3.420,1.389,-1.376,,,,,,,,,,,,
3.430,1.334,-1.350,,,,,,,,,,,,
3.440,1.283,-1.324,,,,,,,,,,,,
3.450,1.230,-1.298,,,,,,,,,,,,
3.460,1.179,-1.270,,,,,,,,,,,,
3.470,1.126,-1.243,,,,,,,,,,,,
3.480,1.080,-1.217,,,,,,,,,,,,
3.490,1.031,-1.191,,,,,,,,,,,,
3.500,0.982,-1.163,,,,,,,,,,,,
3.510,0.929,-1.136,,,,,,,,,,,,
3.520,0.878,-1.108,,,,,,,,,,,,
3.530,0.820,-1.080,,,,,,,,,,,,
3.540,0.766,-1.051,,,,,,,,,,,,
3.550,0.705,-1.023,,,,,,,,,,,,
3.560,0.645,-0.994,,,,,,,,,,,,
3.570,0.581,-0.965,,,,,,,,,,,,
3.580,0.517,-0.936,,,,,,,,,,,,
3.590,0.456,-0.909,,,,,,,,,,,,
3.600,0.390,-0.881,,,,,,,,,,,,
3.610,0.323,-0.853,,,,,,,,,,,,
3.620,0.256,-0.824,,,,,,,,,,,,
3.630,0.188,-0.799,,,,,,,,,,,,
3.640,0.124,-0.773,,,,,,,,,,,,
3.650,0.058,-0.746,,,,,,,,,,,,
3.660,-0.013,-0.718,,,,,,,,,,,,
3.670,-0.081,-0.686,,,,,,,,,,,,
3.680,-0.157,-0.655,,,,,,,,,,,,
3.690,-0.227,-0.626,,,,,,,,,,,,
3.700,-0.297,-0.597,,,,,,,,,,,,
3.710,-0.370,-0.569,,,,,,,,,,,,
3.720,-0.441,-0.539,,,,,,,,,,,,
3.730,-0.513,-0.508,,,,,,,,,,,,
3.740,-0.578,-0.477,,,,,,,,,,,,
3.750,-0.642,-0.449,,,,,,,,,,,,
3.760,-0.710,-0.425,,,,,,,,,,,,
3.770,-0.773,-0.401,,,,,,,,,,,,
3.780,-0.838,-0.374,,,,,,,,,,,,
3.790,-0.900,-0.348,,,,,,,,,,,,
3.800,-0.962,-0.324,,,,,,,,,,,,
3.810,-1.026,-0.300,,,,,,,,,,,,
3.820,-1.089,-0.278,,,,,,,,,,,,
3.830,-1.154,-0.255,,,,,,,,,,,,
3.840,-1.220,-0.229,,,,,,,,,,,,
3.850,-1.284,-0.201,,,,,,,,,,,,
3.860,-1.347,-0.177,,,,,,,,,,,,
3.870,-1.407,-0.156,,,,,,,,,,,,
3.880,-1.467,-0.136,,,,,,,,,,,,
3.890,-1.520,-0.113,,,,,,,,,,,,
3.900,-1.568,-0.088,,,,,,,,,,,,
3.910,-1.617,-0.064,,,,,,,,,,,,
3.920,-1.667,-0.041,,,,,,,,,,,,
3.930,-1.711,-0.023,,,,,,,,,,,,
3.940,-1.758,-0.005,,,,,,,,,,,,
3.950,-1.805,0.013,,,,,,,,,,,,
3.960,-1.855,0.033,,,,,,,,,,,,
3.970,-1.906,0.055,,,,,,,,,,,,
3.980,-1.954,0.075,,,,,,,,,,,,
3.990,-2.006,0.094,,,,,,,,,,,,
4.000,-2.055,0.111,,,,,,,,,,,,
4.010,-2.098,0.128,,,,,,,,,,,,
4.020,-2.141,0.143,,,,,,,,,,,,
4.030,-2.180,0.159,,,,,,,,,,,,
4.040,-2.216,0.173,,,,,,,,,,,,
4.050,-2.246,0.188,,,,,,,,,,,,
4.060,-2.276,0.201,,,,,,,,,,,,
4.070,-2.313,0.214,,,,,,,,,,,,
4.080,-2.342,0.224,,,,,,,,,,,,
4.090,-2.367,0.235,,,,,,,,,,,,
4.100,-2.392,0.246,,,,,,,,,,,,
4.110,-2.419,0.257,,,,,,,,,,,,
4.120,-2.440,0.266,,,,,,,,,,,,
4.130,-2.459,0.276,,,,,,,,,,,,
4.140,-2.477,0.284,,,,,,,,,,,,
4.150,-2.490,0.293,,,,,,,,,,,,
4.160,-2.497,0.300,,,,,,,,,,,,
4.170,-2.504,0.308,,,,,,,,,,,,
4.180,-2.510,0.313,,,,,,,,,,,,
4.190,-2.515,0.318,,,,,,,,,,,,
4.200,-2.517,0.324,,,,,,,,,,,,
4.210,-2.516,0.330,,,,,,,,,,,,
4.220,-2.518,0.335,,,,,,,,,,,,
4.230,-2.517,0.339,,,,,,,,,,,,
4.240,-2.511,0.341,,,,,,,,,,,,
4.250,-2.505,0.343,,,,,,,,,,,,
4.260,-2.499,0.345,,,,,,,,,,,,
4.270,-2.494,0.348,,,,,,,,,,,,
4.280,-2.488,0.350,,,,,,,,,,,,
4.290,-2.478,0.348,,,,,,,,,,,,
4.300,-2.464,0.345,,,,,,,,,,,,
4.310,-2.445,0.343,,,,,,,,,,,,
4.320,-2.430,0.341,,,,,,,,,,,,
4.330,-2.416,0.338,,,,,,,,,,,,
4.340,-2.400,0.335,,,,,,,,,,,,
4.350,-2.379,0.330,,,,,,,,,,,,
4.360,-2.355,0.325,,,,,,,,,,,,
4.370,-2.332,0.320,,,,,,,,,,,,
4.380,-2.311,0.316,,,,,,,,,,,,
4.390,-2.286,0.311,,,,,,,,,,,,
4.400,-2.266,0.303,,,,,,,,,,,,
4.410,-2.244,0.296,,,,,,,,,,,,
4.420,-2.221,0.289,,,,,,,,,,,,
4.430,-2.198,0.281,,,,,,,,,,,,
4.440,-2.175,0.272,,,,,,,,,,,,
4.450,-2.153,0.263,,,,,,,,,,,,
4.460,-2.127,0.254,,,,,,,,,,,,
4.470,-2.104,0.243,,,,,,,,,,,,
4.480,-2.080,0.232,,,,,,,,,,,,
4.490,-2.052,0.223,,,,,,,,,,,,
4.500,-2.017,0.212,,,,,,,,,,,,
4.510,-1.986,0.200,,,,,,,,,,,,
4.520,-1.955,0.189,,,,,,,,,,,,
4.530,-1.920,0.176,,,,,,,,,,,,
4.540,-1.884,0.161,,,,,,,,,,,,
4.550,-1.852,0.146,,,,,,,,,,,,
4.560,-1.820,0.131,,,,,,,,,,,,
4.570,-1.789,0.116,,,,,,,,,,,,
4.580,-1.758,0.099,,,,,,,,,,,,
4.590,-1.731,0.083,,,,,,,,,,,,
4.600,-1.706,0.064,,,,,,,,,,,,
4.610,-1.678,0.045,,,,,,,,,,,,
4.620,-1.656,0.025,,,,,,,,,,,,
4.630,-1.637,0.006,,,,,,,,,,,,
4.640,-1.611,-0.013,,,,,,,,,,,,
4.650,-1.585,-0.030,,,,,,,,,,,,
4.660,-1.561,-0.048,,,,,,,,,,,,
4.670,-1.537,-0.067,,,,,,,,,,,,
4.680,-1.506,-0.089,,,,,,,,,,,,
4.690,-1.475,-0.112,,,,,,,,,,,,
4.700,-1.443,-0.134,,,,,,,,,,,,
4.710,-1.405,-0.153,,,,,,,,,,,,
4.720,-1.371,-0.173,,,,,,,,,,,,
4.730,-1.336,-0.196,,,,,,,,,,,,
4.740,-1.295,-0.223,,,,,,,,,,,,
4.750,-1.255,-0.248,,,,,,,,,,,,
4.760,-1.217,-0.271,,,,,,,,,,,,
4.770,-1.185,-0.291,,,,,,,,,,,,
4.780,-1.149,-0.312,,,,,,,,,,,,
4.790,-1.113,-0.335,,,,,,,,,,,,
4.800,-1.081,-0.361,,,,,,,,,,,,
4.810,-1.044,-0.387,,,,,,,,,,,,
4.820,-1.012,-0.410,,,,,,,,,,,,
4.830,-0.982,-0.430,,,,,,,,,,,,
4.840,-0.946,-0.453,,,,,,,,,,,,
4.850,-0.914,-0.478,,,,,,,,,,,,
4.860,-0.882,-0.506,,,,,,,,,,,,
4.870,-0.852,-0.534,,,,,,,,,,,,
4.880,-0.819,-0.562,,,,,,,,,,,,
4.890,-0.787,-0.589,,,,,,,,,,,,
4.900,-0.754,-0.615,,,,,,,,,,,,
4.910,-0.717,-0.644,,,,,,,,,,,,
4.920,-0.685,-0.673,,,,,,,,,,,,
4.930,-0.655,-0.702,,,,,,,,,,,,
4.940,-0.618,-0.731,,,,,,,,,,,,
4.950,-0.582,-0.759,,,,,,,,,,,,
4.960,-0.545,-0.785,,,,,,,,,,,,
4.970,-0.510,-0.809,,,,,,,,,,,,
4.980,-0.473,-0.834,,,,,,,,,,,,
4.990,-0.437,-0.861,,,,,,,,,,,,
5.000,-0.399,-0.888,,,,,,,,,,,,
5.010,-0.362,-0.915,,,,,,,,,,,,
5.020,-0.325,-0.942,,,,,,,,,,,,
5.030,-0.288,-0.969,,,,,,,,,,,,
5.040,-0.249,-0.997,,,,,,,,,,,,
5.050,-0.208,-1.025,,,,,,,,,,,,
5.060,-0.168,-1.054,,,,,,,,,,,,
5.070,-0.126,-1.081,,,,,,,,,,,,
5.080,-0.082,-1.109,,,,,,,,,,,,
5.090,-0.040,-1.136,,,,,,,,,,,,
5.100,0.007,-1.164,,,,,,,,,,,,
5.110,0.052,-1.193,,,,,,,,,,,,
5.120,0.093,-1.219,,,,,,,,,,,,
5.130,0.135,-1.245,,,,,,,,,,,,
5.140,0.176,-1.272,,,,,,,,,,,,
5.150,0.215,-1.298,,,,,,,,,,,,
5.160,0.255,-1.323,,,,,,,,,,,,
5.170,0.291,-1.348,,,,,,,,,,,,
5.180,0.328,-1.374,,,,,,,,,,,,
5.190,0.369,-1.398,,,,,,,,,,,,
5.200,0.412,-1.424,,,,,,,,,,,,
5.210,0.453,-1.449,,,,,,,,,,,,
5.220,0.498,-1.473,,,,,,,,,,,,
5.230,0.541,-1.498,,,,,,,,,,,,
5.240,0.587,-1.525,,,,,,,,,,,,
5.250,0.634,-1.552,,,,,,,,,,,,
5.260,0.677,-1.578,,,,,,,,,,,,
5.270,0.719,-1.603,,,,,,,,,,,,
5.280,0.758,-1.627,,,,,,,,,,,,
5.290,0.796,-1.652,,,,,,,,,,,,
5.300,0.838,-1.677,,,,,,,,,,,,
5.310,0.875,-1.702,,,,,,,,,,,,
5.320,0.912,-1.724,,,,,,,,,,,,
