Time,Driven Amplitude,Driver Amplitude,Index,Driven Peak Time,Driven Peak Amplitude,Index,Driven Valley Time,Driven Valley Amplitude,Index,Driving Peak Time,Driving Peak Amplitude,Index,Driving Valley Time,Driving Valley Amplitude
0.550,0.559,-1.193,,,,,,,,,,,,
0.560,0.683,-1.233,,,,,,,,,,,,
0.570,0.805,-1.271,,,,,,,,,,,,
0.580,0.906,-1.310,,,,,,,,,,,,
0.590,1.028,-1.347,,,,,,,,,,,,
0.600,1.146,-1.385,,,,,,,,,,,,
0.610,1.261,-1.422,,,,,,,,,,,,
0.620,1.373,-1.461,,,,,,,,,,,,
0.630,1.486,-1.499,,,,,,,,,,,,
0.640,1.595,-1.536,,,,,,,,,,,,
0.650,1.704,-1.573,,,,,,,,,,,,
0.660,1.810,-1.611,,,,,,,,,,,,
0.670,1.933,-1.647,,,,,,,,,,,,
0.680,2.029,-1.683,,,,,,,,,,,,
0.690,2.128,-1.717,,,,,,,,,,,,
0.700,2.228,-1.752,,,,,,,,,,,,
0.710,2.328,-1.784,,,,,,,,,,,,
0.720,2.423,-1.815,,,,,,,,,,,,
0.730,2.510,-1.845,,,,,,,,,,,,
0.740,2.600,-1.874,,,,,,,,,,,,
0.750,2.686,-1.899,,,,,,,,,,,,
0.760,2.768,-1.924,,,,,,,,,,,,
0.770,2.850,-1.946,,,,,,,,,,,,
0.780,2.919,-1.967,,,,,,,,,,,,
0.790,2.983,-1.985,,,,,,,,,,,,
0.800,3.045,-2.003,,,,,,,,,,,,
0.810,3.099,-2.020,,,,,,,,,,,,
0.820,3.155,-2.034,,,,,,,,,,,,
0.830,3.199,-2.045,,,,,,,,,,,,
0.840,3.242,-2.055,,,,,,,,,,,,
0.850,3.286,-2.064,,,,,,,,,,,,
0.860,3.324,-2.074,,,,,,,,,,,,
0.870,3.357,-2.081,,,,,,,,,,,,
0.880,3.385,-2.088,,,,,,,,,,,,
0.890,3.408,-2.092,,,,,,,,,,,,
0.900,3.433,-2.096,,,,,,,,,,,,
0.910,3.448,-2.099,,,,,,,,,,,,
0.920,3.461,-2.101,,,,,,,,,,,,
0.930,3.469,-2.100,,,,,,,,,,,,
0.940,3.469,-2.097,,,,,,,,,,,,
0.950,3.469,-2.092,,,,,,,,,,,,
0.960,3.469,-2.086,,,,,,,,,,,,
0.970,3.463,-2.078,,,,,,,,,,,,
0.980,3.445,-2.067,,,,,,,,,,,,
0.990,3.426,-2.055,,,,,,,,,,,,
1.000,3.413,-2.042,,,,,,,,,,,,
1.010,3.393,-2.030,,,,,,,,,,,,
1.020,3.370,-2.015,,,,,,,,,,,,
1.030,3.342,-1.997,,,,,,,,,,,,
1.040,3.308,-1.979,,,,,,,,,,,,
1.050,3.274,-1.960,,,,,,,,,,,,
1.060,3.237,-1.938,,,,,,,,,,,,
1.070,3.201,-1.917,,,,,,,,,,,,
1.080,3.156,-1.893,,,,,,,,,,,,
1.090,3.104,-1.868,,,,,,,,,,,,
1.100,3.054,-1.840,,,,,,,,,,,,
1.110,2.999,-1.811,,,,,,,,,,,,
1.120,2.941,-1.781,,,,,,,,,,,,
1.130,2.877,-1.748,,,,,,,,,,,,
1.140,2.800,-1.712,,,,,,,,,,,,
1.150,2.723,-1.677,,,,,,,,,,,,
1.160,2.644,-1.641,,,,,,,,,,,,
1.170,2.561,-1.604,,,,,,,,,,,,
1.180,2.474,-1.566,,,,,,,,,,,,
1.190,2.385,-1.527,,,,,,,,,,,,
1.200,2.294,-1.488,,,,,,,,,,,,
1.210,2.198,-1.448,,,,,,,,,,,,
1.220,2.109,-1.408,,,,,,,,,,,,
1.230,2.008,-1.369,,,,,,,,,,,,
1.240,1.896,-1.328,,,,,,,,,,,,
1.250,1.791,-1.288,,,,,,,,,,,,
1.260,1.682,-1.248,,,,,,,,,,,,
1.270,1.575,-1.207,,,,,,,,,,,,
1.280,1.464,-1.166,,,,,,,,,,,,
1.290,1.350,-1.124,,,,,,,,,,,,
1.300,1.238,-1.082,,,,,,,,,,,,
1.310,1.120,-1.040,,,,,,,,,,,,
1.320,1.010,-0.998,,,,,,,,,,,,
1.330,0.903,-0.956,,,,,,,,,,,,
1.340,0.784,-0.912,,,,,,,,,,,,
1.350,0.672,-0.870,,,,,,,,,,,,
1.360,0.553,-0.830,,,,,,,,,,,,
1.370,0.430,-0.789,,,,,,,,,,,,
1.380,0.303,-0.745,,,,,,,,,,,,
1.390,0.171,-0.702,,,,,,,,,,,,
1.400,0.038,-0.660,,,,,,,,,,,,
1.410,-0.091,-0.618,,,,,,,,,,,,
1.420,-0.219,-0.574,,,,,,,,,,,,
1.430,-0.348,-0.530,,,,,,,,,,,,
1.440,-0.481,-0.487,,,,,,,,,,,,
1.450,-0.609,-0.446,,,,,,,,,,,,
1.460,-0.738,-0.403,,,,,,,,,,,,
1.470,-0.865,-0.368,,,,,,,,,,,,
1.480,-0.994,-0.332,,,,,,,,,,,,
1.490,-1.120,-0.292,,,,,,,,,,,,
1.500,-1.242,-0.253,,,,,,,,,,,,
1.510,-1.358,-0.218,,,,,,,,,,,,
1.520,-1.478,-0.186,,,,,,,,,,,,
1.530,-1.600,-0.151,,,,,,,,,,,,
1.540,-1.726,-0.114,,,,,,,,,,,,
1.550,-1.846,-0.082,,,,,,,,,,,,
1.560,-1.963,-0.049,,,,,,,,,,,,
1.570,-2.077,-0.017,,,,,,,,,,,,
1.580,-2.193,0.012,,,,,,,,,,,,
1.590,-2.310,0.039,,,,,,,,,,,,
1.600,-2.427,0.068,,,,,,,,,,,,
1.610,-2.538,0.096,,,,,,,,,,,,
1.620,-2.644,0.122,,,,,,,,,,,,
1.630,-2.746,0.147,,,,,,,,,,,,
1.640,-2.845,0.170,,,,,,,,,,,,
1.650,-2.936,0.191,,,,,,,,,,,,
1.660,-3.022,0.210,,,,,,,,,,,,
1.670,-3.106,0.227,,,,,,,,,,,,
1.680,-3.186,0.243,,,,,,,,,,,,
1.690,-3.266,0.258,,,,,,,,,,,,
1.700,-3.337,0.273,,,,,,,,,,,,
1.710,-3.406,0.285,,,,,,,,,,,,
1.720,-3.468,0.296,,,,,,,,,,,,
1.730,-3.531,0.307,,,,,,,,,,,,
1.740,-3.593,0.318,,,,,,,,,,,,
1.750,-3.645,0.326,,,,,,,,,,,,
1.760,-3.693,0.332,,,,,,,,,,,,
1.770,-3.740,0.338,,,,,,,,,,,,
1.780,-3.781,0.341,,,,,,,,,,,,
1.790,-3.819,0.344,,,,,,,,,,,,
1.800,-3.845,0.346,,,,,,,,,,,,
1.810,-3.868,0.345,,,,,,,,,,,,
1.820,-3.883,0.342,,,,,,,,,,,,
1.830,-3.896,0.340,,,,,,,,,,,,
1.840,-3.909,0.337,,,,,,,,,,,,
1.850,-3.913,0.331,,,,,,,,,,,,
1.860,-3.907,0.324,,,,,,,,,,,,
1.870,-3.895,0.315,,,,,,,,,,,,
1.880,-3.883,0.306,,,,,,,,,,,,
1.890,-3.867,0.295,,,,,,,,,,,,
1.900,-3.846,0.284,,,,,,,,,,,,
1.910,-3.820,0.270,,,,,,,,,,,,
1.920,-3.788,0.255,,,,,,,,,,,,
1.930,-3.752,0.240,,,,,,,,,,,,
1.940,-3.713,0.225,,,,,,,,,,,,
1.950,-3.668,0.207,,,,,,,,,,,,
1.960,-3.620,0.187,,,,,,,,,,,,
1.970,-3.566,0.166,,,,,,,,,,,,
1.980,-3.510,0.145,,,,,,,,,,,,
1.990,-3.451,0.122,,,,,,,,,,,,
2.000,-3.388,0.098,,,,,,,,,,,,
2.010,-3.323,0.070,,,,,,,,,,,,
2.020,-3.254,0.042,,,,,,,,,,,,
2.030,-3.181,0.015,,,,,,,,,,,,
2.040,-3.104,-0.010,,,,,,,,,,,,
2.050,-3.022,-0.040,,,,,,,,,,,,
2.060,-2.936,-0.072,,,,,,,,,,,,
2.070,-2.850,-0.104,,,,,,,,,,,,
2.080,-2.757,-0.135,,,,,,,,,,,,
2.090,-2.660,-0.167,,,,,,,,,,,,
2.100,-2.557,-0.199,,,,,,,,,,,,
2.110,-2.450,-0.231,,,,,,,,,,,,
2.120,-2.337,-0.267,,,,,,,,,,,,
2.130,-2.226,-0.305,,,,,,,,,,,,
2.140,-2.116,-0.339,,,,,,,,,,,,
2.150,-2.004,-0.373,,,,,,,,,,,,
2.160,-1.888,-0.407,,,,,,,,,,,,
2.170,-1.770,-0.446,,,,,,,,,,,,
2.180,-1.652,-0.486,,,,,,,,,,,,
2.190,-1.533,-0.526,,,,,,,,,,,,
2.200,-1.411,-0.568,,,,,,,,,,,,
2.210,-1.292,-0.610,,,,,,,,,,,,
2.220,-1.174,-0.651,,,,,,,,,,,,
2.230,-1.054,-0.692,,,,,,,,,,,,
2.240,-0.929,-0.735,,,,,,,,,,,,
2.250,-0.801,-0.778,,,,,,,,,,,,
2.260,-0.674,-0.819,,,,,,,,,,,,
2.270,-0.546,-0.858,,,,,,,,,,,,
2.280,-0.417,-0.897,,,,,,,,,,,,
2.290,-0.288,-0.937,,,,,,,,,,,,
2.300,-0.159,-0.977,,,,,,,,,,,,
2.310,-0.027,-1.018,,,,,,,,,,,,
2.320,0.109,-1.058,,,,,,,,,,,,
2.330,0.242,-1.099,,,,,,,,,,,,
2.340,0.371,-1.140,,,,,,,,,,,,
2.350,0.500,-1.180,,,,,,,,,,,,
2.360,0.628,-1.221,,,,,,,,,,,,
2.370,0.749,-1.261,,,,,,,,,,,,
2.380,0.825,-1.300,,,,,,,,,,,,
2.390,0.947,-1.339,,,,,,,,,,,,
2.400,1.070,-1.379,,,,,,,,,,,,
2.410,1.189,-1.417,,,,,,,,,,,,
2.420,1.308,-1.457,,,,,,,,,,,,
2.430,1.423,-1.495,,,,,,,,,,,,
2.440,1.536,-1.532,,,,,,,,,,,,
2.450,1.646,-1.569,,,,,,,,,,,,
2.460,1.758,-1.606,,,,,,,,,,,,
2.470,1.909,-1.643,,,,,,,,,,,,
2.480,2.011,-1.679,,,,,,,,,,,,
2.490,2.110,-1.712,,,,,,,,,,,,
2.500,2.209,-1.748,,,,,,,,,,,,
2.510,2.309,-1.780,,,,,,,,,,,,
2.520,2.405,-1.811,,,,,,,,,,,,
2.530,2.495,-1.842,,,,,,,,,,,,
2.540,2.586,-1.871,,,,,,,,,,,,
2.550,2.673,-1.897,,,,,,,,,,,,
2.560,2.759,-1.922,,,,,,,,,,,,
2.570,2.841,-1.944,,,,,,,,,,,,
2.580,2.914,-1.965,,,,,,,,,,,,
2.590,2.979,-1.983,,,,,,,,,,,,
2.600,3.041,-2.002,,,,,,,,,,,,
2.610,3.099,-2.019,,,,,,,,,,,,
2.620,3.156,-2.033,,,,,,,,,,,,
2.630,3.203,-2.045,,,,,,,,,,,,
2.640,3.247,-2.055,,,,,,,,,,,,
2.650,3.291,-2.065,,,,,,,,,,,,
2.660,3.329,-2.074,,,,,,,,,,,,
2.670,3.364,-2.082,,,,,,,,,,,,
2.680,3.395,-2.089,,,,,,,,,,,,
2.690,3.418,-2.093,,,,,,,,,,,,
2.700,3.441,-2.097,,,,,,,,,,,,
2.710,3.458,-2.100,,,,,,,,,,,,
2.720,3.471,-2.101,,,,,,,,,,,,
2.730,3.477,-2.100,,,,,,,,,,,,
2.740,3.476,-2.098,,,,,,,,,,,,
2.750,3.476,-2.093,,,,,,,,,,,,
2.760,3.475,-2.087,,,,,,,,,,,,
2.770,3.470,-2.079,,,,,,,,,,,,
2.780,3.460,-2.069,,,,,,,,,,,,
2.790,3.442,-2.056,,,,,,,,,,,,
2.800,3.426,-2.043,,,,,,,,,,,,
2.810,3.411,-2.030,,,,,,,,,,,,
2.820,3.390,-2.016,,,,,,,,,,,,
2.830,3.366,-1.998,,,,,,,,,,,,
2.840,3.334,-1.980,,,,,,,,,,,,
2.850,3.302,-1.961,,,,,,,,,,,,
2.860,3.263,-1.939,,,,,,,,,,,,
2.870,3.224,-1.919,,,,,,,,,,,,
2.880,3.182,-1.896,,,,,,,,,,,,
2.890,3.134,-1.871,,,,,,,,,,,,
2.900,3.080,-1.843,,,,,,,,,,,,
2.910,3.026,-1.814,,,,,,,,,,,,
2.920,2.970,-1.785,,,,,,,,,,,,
2.930,2.906,-1.753,,,,,,,,,,,,
2.940,2.832,-1.717,,,,,,,,,,,,
2.950,2.755,-1.683,,,,,,,,,,,,
2.960,2.676,-1.648,,,,,,,,,,,,
2.970,2.595,-1.611,,,,,,,,,,,,
2.980,2.505,-1.573,,,,,,,,,,,,
2.990,2.415,-1.534,,,,,,,,,,,,
3.000,2.323,-1.494,,,,,,,,,,,,
3.010,2.228,-1.454,,,,,,,,,,,,
3.020,2.137,-1.414,,,,,,,,,,,,
3.030,2.042,-1.375,,,,,,,,,,,,
3.040,1.941,-1.333,,,,,,,,,,,,
3.050,1.796,-1.292,,,,,,,,,,,,
3.060,1.692,-1.252,,,,,,,,,,,,
3.070,1.586,-1.212,,,,,,,,,,,,
3.080,1.475,-1.171,,,,,,,,,,,,
3.090,1.360,-1.130,,,,,,,,,,,,
3.100,1.247,-1.087,,,,,,,,,,,,
3.110,1.128,-1.045,,,,,,,,,,,,
3.120,1.011,-1.002,,,,,,,,,,,,
3.130,0.890,-0.960,,,,,,,,,,,,
3.140,0.809,-0.917,,,,,,,,,,,,
3.150,0.688,-0.873,,,,,,,,,,,,
3.160,0.568,-0.833,,,,,,,,,,,,
3.170,0.445,-0.790,,,,,,,,,,,,
3.180,0.318,-0.746,,,,,,,,,,,,
3.190,0.185,-0.702,,,,,,,,,,,,
3.200,0.050,-0.660,,,,,,,,,,,,
3.210,-0.081,-0.618,,,,,,,,,,,,
3.220,-0.209,-0.574,,,,,,,,,,,,
3.230,-0.338,-0.530,,,,,,,,,,,,
3.240,-0.470,-0.488,,,,,,,,,,,,
3.250,-0.600,-0.447,,,,,,,,,,,,
3.260,-0.729,-0.405,,,,,,,,,,,,
3.270,-0.856,-0.369,,,,,,,,,,,,
3.280,-0.985,-0.334,,,,,,,,,,,,
3.290,-1.112,-0.293,,,,,,,,,,,,
3.300,-1.236,-0.253,,,,,,,,,,,,
3.310,-1.353,-0.219,,,,,,,,,,,,
3.320,-1.474,-0.187,,,,,,,,,,,,
3.330,-1.598,-0.152,,,,,,,,,,,,
3.340,-1.724,-0.115,,,,,,,,,,,,
3.350,-1.846,-0.082,,,,,,,,,,,,
3.360,-1.965,-0.049,,,,,,,,,,,,
3.370,-2.079,-0.017,,,,,,,,,,,,
3.380,-2.195,0.011,,,,,,,,,,,,
3.390,-2.312,0.039,,,,,,,,,,,,
3.400,-2.430,0.067,,,,,,,,,,,,
3.410,-2.541,0.096,,,,,,,,,,,,
3.420,-2.647,0.121,,,,,,,,,,,,
3.430,-2.748,0.146,,,,,,,,,,,,
3.440,-2.848,0.170,,,,,,,,,,,,
3.450,-2.938,0.191,,,,,,,,,,,,
3.460,-3.025,0.210,,,,,,,,,,,,
3.470,-3.110,0.227,,,,,,,,,,,,
3.480,-3.190,0.242,,,,,,,,,,,,
3.490,-3.271,0.257,,,,,,,,,,,,
3.500,-3.343,0.273,,,,,,,,,,,,
3.510,-3.413,0.286,,,,,,,,,,,,
3.520,-3.477,0.298,,,,,,,,,,,,
3.530,-3.541,0.308,,,,,,,,,,,,
3.540,-3.603,0.318,,,,,,,,,,,,
3.550,-3.655,0.326,,,,,,,,,,,,
3.560,-3.705,0.332,,,,,,,,,,,,
3.570,-3.753,0.337,,,,,,,,,,,,
3.580,-3.792,0.342,,,,,,,,,,,,
3.590,-3.828,0.345,,,,,,,,,,,,
3.600,-3.854,0.346,,,,,,,,,,,,
3.610,-3.876,0.345,,,,,,,,,,,,
3.620,-3.889,0.343,,,,,,,,,,,,
3.630,-3.902,0.341,,,,,,,,,,,,
3.640,-3.915,0.337,,,,,,,,,,,,
3.650,-3.918,0.331,,,,,,,,,,,,
3.660,-3.911,0.324,,,,,,,,,,,,
3.670,-3.901,0.315,,,,,,,,,,,,
3.680,-3.888,0.305,,,,,,,,,,,,
3.690,-3.873,0.295,,,,,,,,,,,,
3.700,-3.854,0.284,,,,,,,,,,,,
3.710,-3.827,0.270,,,,,,,,,,,,
3.720,-3.796,0.254,,,,,,,,,,,,
3.730,-3.759,0.240,,,,,,,,,,,,
3.740,-3.720,0.225,,,,,,,,,,,,
3.750,-3.676,0.208,,,,,,,,,,,,
3.760,-3.626,0.189,,,,,,,,,,,,
3.770,-3.573,0.168,,,,,,,,,,,,
3.780,-3.516,0.146,,,,,,,,,,,,
3.790,-3.456,0.124,,,,,,,,,,,,
3.800,-3.394,0.100,,,,,,,,,,,,
3.810,-3.328,0.072,,,,,,,,,,,,
3.820,-3.258,0.043,,,,,,,,,,,,
3.830,-3.185,0.016,,,,,,,,,,,,
3.840,-3.107,-0.010,,,,,,,,,,,,
3.850,-3.025,-0.040,,,,,,,,,,,,
3.860,-2.939,-0.072,,,,,,,,,,,,
3.870,-2.853,-0.105,,,,,,,,,,,,
3.880,-2.759,-0.136,,,,,,,,,,,,
3.890,-2.661,-0.168,,,,,,,,,,,,
3.900,-2.558,-0.200,,,,,,,,,,,,
3.910,-2.451,-0.232,,,,,,,,,,,,
3.920,-2.338,-0.267,,,,,,,,,,,,
3.930,-2.225,-0.305,,,,,,,,,,,,
3.940,-2.113,-0.339,,,,,,,,,,,,
3.950,-2.002,-0.372,,,,,,,,,,,,
3.960,-1.885,-0.407,,,,,,,,,,,,
3.970,-1.767,-0.447,,,,,,,,,,,,
3.980,-1.648,-0.487,,,,,,,,,,,,
3.990,-1.527,-0.526,,,,,,,,,,,,
4.000,-1.406,-0.568,,,,,,,,,,,,
4.010,-1.286,-0.610,,,,,,,,,,,,
4.020,-1.168,-0.652,,,,,,,,,,,,
4.030,-1.047,-0.693,,,,,,,,,,,,
4.040,-0.921,-0.736,,,,,,,,,,,,
4.050,-0.793,-0.779,,,,,,,,,,,,
4.060,-0.666,-0.820,,,,,,,,,,,,
4.070,-0.537,-0.860,,,,,,,,,,,,
4.080,-0.406,-0.900,,,,,,,,,,,,
4.090,-0.276,-0.941,,,,,,,,,,,,
4.100,-0.148,-0.982,,,,,,,,,,,,
4.110,-0.014,-1.023,,,,,,,,,,,,
4.120,0.122,-1.064,,,,,,,,,,,,
4.130,0.255,-1.104,,,,,,,,,,,,
4.140,0.383,-1.144,,,,,,,,,,,,
4.150,0.512,-1.184,,,,,,,,,,,,
4.160,0.640,-1.224,,,,,,,,,,,,
4.170,0.761,-1.264,,,,,,,,,,,,
4.180,0.881,-1.302,,,,,,,,,,,,
4.190,1.005,-1.340,,,,,,,,,,,,
4.200,1.129,-1.379,,,,,,,,,,,,
4.210,1.248,-1.417,,,,,,,,,,,,
4.220,1.365,-1.456,,,,,,,,,,,,
4.230,1.482,-1.495,,,,,,,,,,,,
4.240,1.595,-1.533,,,,,,,,,,,,
4.250,1.703,-1.569,,,,,,,,,,,,
4.260,1.815,-1.607,,,,,,,,,,,,
4.270,1.925,-1.644,,,,,,,,,,,,
4.280,2.026,-1.679,,,,,,,,,,,,
4.290,2.125,-1.713,,,,,,,,,,,,
4.300,2.227,-1.748,,,,,,,,,,,,
4.310,2.326,-1.781,,,,,,,,,,,,
4.320,2.424,-1.811,,,,,,,,,,,,
4.330,2.515,-1.842,,,,,,,,,,,,
4.340,2.606,-1.871,,,,,,,,,,,,
4.350,2.693,-1.896,,,,,,,,,,,,
4.360,2.777,-1.921,,,,,,,,,,,,
4.370,2.860,-1.943,,,,,,,,,,,,
4.380,2.931,-1.965,,,,,,,,,,,,
4.390,2.997,-1.984,,,,,,,,,,,,
4.400,3.060,-2.001,,,,,,,,,,,,
4.410,3.117,-2.019,,,,,,,,,,,,
4.420,3.172,-2.032,,,,,,,,,,,,
4.430,3.221,-2.044,,,,,,,,,,,,
4.440,3.267,-2.055,,,,,,,,,,,,
4.450,3.310,-2.064,,,,,,,,,,,,
4.460,3.348,-2.074,,,,,,,,,,,,
4.470,3.384,-2.082,,,,,,,,,,,,
4.480,3.412,-2.089,,,,,,,,,,,,
4.490,3.436,-2.093,,,,,,,,,,,,
4.500,3.455,-2.097,,,,,,,,,,,,
4.510,3.472,-2.100,,,,,,,,,,,,
4.520,3.485,-2.101,,,,,,,,,,,,
4.530,3.490,-2.100,,,,,,,,,,,,
4.540,3.489,-2.097,,,,,,,,,,,,
4.550,3.485,-2.092,,,,,,,,,,,,
4.560,3.482,-2.085,,,,,,,,,,,,
4.570,3.478,-2.078,,,,,,,,,,,,
4.580,3.471,-2.068,,,,,,,,,,,,
4.590,3.454,-2.055,,,,,,,,,,,,
4.600,3.437,-2.041,,,,,,,,,,,,
4.610,3.420,-2.029,,,,,,,,,,,,
4.620,3.397,-2.014,,,,,,,,,,,,
4.630,3.373,-1.996,,,,,,,,,,,,
4.640,3.343,-1.978,,,,,,,,,,,,
4.650,3.310,-1.959,,,,,,,,,,,,
4.660,3.272,-1.937,,,,,,,,,,,,
4.670,3.228,-1.915,,,,,,,,,,,,
4.680,3.186,-1.892,,,,,,,,,,,,
4.690,3.137,-1.867,,,,,,,,,,,,
4.700,3.081,-1.836,,,,,,,,,,,,
4.710,3.027,-1.807,,,,,,,,,,,,
4.720,2.970,-1.777,,,,,,,,,,,,
4.730,2.906,-1.742,,,,,,,,,,,,
4.740,2.830,-1.706,,,,,,,,,,,,
4.750,2.750,-1.671,,,,,,,,,,,,
4.760,2.670,-1.634,,,,,,,,,,,,
4.770,2.587,-1.597,,,,,,,,,,,,
4.780,2.497,-1.559,,,,,,,,,,,,
4.790,2.406,-1.521,,,,,,,,,,,,
4.800,2.311,-1.483,,,,,,,,,,,,
4.810,2.214,-1.443,,,,,,,,,,,,
4.820,2.119,-1.405,,,,,,,,,,,,
4.830,2.022,-1.367,,,,,,,,,,,,
4.840,1.919,-1.327,,,,,,,,,,,,
4.850,1.783,-1.287,,,,,,,,,,,,
4.860,1.675,-1.249,,,,,,,,,,,,
4.870,1.568,-1.209,,,,,,,,,,,,
4.880,1.457,-1.169,,,,,,,,,,,,
4.890,1.342,-1.127,,,,,,,,,,,,
4.900,1.227,-1.085,,,,,,,,,,,,
4.910,1.111,-1.044,,,,,,,,,,,,
4.920,0.992,-1.001,,,,,,,,,,,,
4.930,0.873,-0.958,,,,,,,,,,,,
4.940,0.783,-0.915,,,,,,,,,,,,
4.950,0.664,-0.871,,,,,,,,,,,,
4.960,0.543,-0.831,,,,,,,,,,,,
4.970,0.419,-0.790,,,,,,,,,,,,
4.980,0.290,-0.746,,,,,,,,,,,,
4.990,0.157,-0.702,,,,,,,,,,,,
5.000,0.020,-0.659,,,,,,,,,,,,
5.010,-0.110,-0.618,,,,,,,,,,,,
5.020,-0.239,-0.575,,,,,,,,,,,,
5.030,-0.368,-0.531,,,,,,,,,,,,
5.040,-0.503,-0.488,,,,,,,,,,,,
5.050,-0.637,-0.446,,,,,,,,,,,,
5.060,-0.767,-0.405,,,,,,,,,,,,
5.070,-0.894,-0.369,,,,,,,,,,,,
5.080,-1.022,-0.334,,,,,,,,,,,,
5.090,-1.149,-0.293,,,,,,,,,,,,
5.100,-1.271,-0.253,,,,,,,,,,,,
5.110,-1.389,-0.218,,,,,,,,,,,,
5.120,-1.511,-0.187,,,,,,,,,,,,
5.130,-1.634,-0.152,,,,,,,,,,,,
5.140,-1.757,-0.115,,,,,,,,,,,,
5.150,-1.880,-0.082,,,,,,,,,,,,
5.160,-1.999,-0.049,,,,,,,,,,,,
5.170,-2.113,-0.017,,,,,,,,,,,,
5.180,-2.228,0.011,,,,,,,,,,,,
5.190,-2.348,0.038,,,,,,,,,,,,
5.200,-2.467,0.067,,,,,,,,,,,,
5.210,-2.577,0.096,,,,,,,,,,,,
5.220,-2.683,0.122,,,,,,,,,,,,
5.230,-2.782,0.146,,,,,,,,,,,,
5.240,-2.882,0.169,,,,,,,,,,,,
5.250,-2.972,0.191,,,,,,,,,,,,
5.260,-3.058,0.210,,,,,,,,,,,,
