Time,Driven Amplitude,Driver Amplitude,Index,Driven Peak Time,Driven Peak Amplitude,Index,Driven Valley Time,Driven Valley Amplitude,Index,Driving Peak Time,Driving Peak Amplitude,Index,Driving Valley Time,Driving Valley Amplitude
3.750,0.158,-1.007,,,,,,,,,,,,
3.760,0.116,-0.989,,,,,,,,,,,,
3.770,0.077,-0.974,,,,,,,,,,,,
3.780,0.037,-0.957,,,,,,,,,,,,
3.790,0.000,-0.940,,,,,,,,,,,,
3.800,-0.038,-0.923,,,,,,,,,,,,
3.810,-0.069,-0.906,,,,,,,,,,,,
3.820,-0.100,-0.889,,,,,,,,,,,,
3.830,-0.136,-0.873,,,,,,,,,,,,
3.840,-0.164,-0.857,,,,,,,,,,,,
3.850,-0.199,-0.841,,,,,,,,,,,,
3.860,-0.232,-0.825,,,,,,,,,,,,
3.870,-0.258,-0.810,,,,,,,,,,,,
3.880,-0.287,-0.793,,,,,,,,,,,,
3.890,-0.318,-0.777,,,,,,,,,,,,
3.900,-0.346,-0.762,,,,,,,,,,,,
3.910,-0.377,-0.746,,,,,,,,,,,,
3.920,-0.406,-0.731,,,,,,,,,,,,
3.930,-0.434,-0.714,,,,,,,,,,,,
3.940,-0.458,-0.696,,,,,,,,,,,,
3.950,-0.483,-0.678,,,,,,,,,,,,
3.960,-0.507,-0.657,,,,,,,,,,,,
3.970,-0.534,-0.638,,,,,,,,,,,,
3.980,-0.558,-0.618,,,,,,,,,,,,
3.990,-0.582,-0.596,,,,,,,,,,,,
4.000,-0.603,-0.576,,,,,,,,,,,,
4.010,-0.628,-0.558,,,,,,,,,,,,
4.020,-0.652,-0.540,,,,,,,,,,,,
4.030,-0.676,-0.524,,,,,,,,,,,,
4.040,-0.702,-0.506,,,,,,,,,,,,
4.050,-0.729,-0.493,,,,,,,,,,,,
4.060,-0.749,-0.478,,,,,,,,,,,,
4.070,-0.776,-0.463,,,,,,,,,,,,
4.080,-0.805,-0.448,,,,,,,,,,,,
4.090,-0.834,-0.430,,,,,,,,,,,,
4.100,-0.857,-0.413,,,,,,,,,,,,
4.110,-0.876,-0.398,,,,,,,,,,,,
4.120,-0.894,-0.384,,,,,,,,,,,,
4.130,-0.919,-0.371,,,,,,,,,,,,
4.140,-0.943,-0.355,,,,,,,,,,,,
4.150,-0.967,-0.338,,,,,,,,,,,,
4.160,-0.981,-0.323,,,,,,,,,,,,
4.170,-0.993,-0.309,,,,,,,,,,,,
4.180,-1.006,-0.297,,,,,,,,,,,,
4.190,-1.018,-0.286,,,,,,,,,,,,
4.200,-1.032,-0.271,,,,,,,,,,,,
4.210,-1.047,-0.256,,,,,,,,,,,,
4.220,-1.057,-0.242,,,,,,,,,,,,
4.230,-1.068,-0.228,,,,,,,,,,,,
4.240,-1.081,-0.214,,,,,,,,,,,,
4.250,-1.095,-0.197,,,,,,,,,,,,
4.260,-1.107,-0.180,,,,,,,,,,,,
4.270,-1.118,-0.163,,,,,,,,,,,,
4.280,-1.130,-0.146,,,,,,,,,,,,
4.290,-1.141,-0.130,,,,,,,,,,,,
4.300,-1.151,-0.115,,,,,,,,,,,,
4.310,-1.157,-0.102,,,,,,,,,,,,
4.320,-1.161,-0.090,,,,,,,,,,,,
4.330,-1.171,-0.079,,,,,,,,,,,,
4.340,-1.183,-0.069,,,,,,,,,,,,
4.350,-1.197,-0.058,,,,,,,,,,,,
4.360,-1.209,-0.047,,,,,,,,,,,,
4.370,-1.219,-0.036,,,,,,,,,,,,
4.380,-1.231,-0.024,,,,,,,,,,,,
4.390,-1.243,-0.010,,,,,,,,,,,,
4.400,-1.256,0.004,,,,,,,,,,,,
4.410,-1.265,0.018,,,,,,,,,,,,
4.420,-1.268,0.030,,,,,,,,,,,,
4.430,-1.279,0.041,,,,,,,,,,,,
4.440,-1.290,0.051,,,,,,,,,,,,
4.450,-1.304,0.062,,,,,,,,,,,,
4.460,-1.317,0.073,,,,,,,,,,,,
4.470,-1.328,0.084,,,,,,,,,,,,
4.480,-1.340,0.095,,,,,,,,,,,,
4.490,-1.352,0.106,,,,,,,,,,,,
4.500,-1.366,0.120,,,,,,,,,,,,
4.510,-1.380,0.131,,,,,,,,,,,,
4.520,-1.387,0.141,,,,,,,,,,,,
4.530,-1.394,0.151,,,,,,,,,,,,
4.540,-1.401,0.160,,,,,,,,,,,,
4.550,-1.411,0.170,,,,,,,,,,,,
4.560,-1.423,0.178,,,,,,,,,,,,
4.570,-1.434,0.186,,,,,,,,,,,,
4.580,-1.446,0.193,,,,,,,,,,,,
4.590,-1.460,0.198,,,,,,,,,,,,
4.600,-1.477,0.206,,,,,,,,,,,,
4.610,-1.490,0.213,,,,,,,,,,,,
4.620,-1.502,0.220,,,,,,,,,,,,
4.630,-1.514,0.226,,,,,,,,,,,,
4.640,-1.530,0.232,,,,,,,,,,,,
4.650,-1.546,0.238,,,,,,,,,,,,
4.660,-1.563,0.245,,,,,,,,,,,,
4.670,-1.582,0.251,,,,,,,,,,,,
4.680,-1.601,0.258,,,,,,,,,,,,
4.690,-1.618,0.263,,,,,,,,,,,,
4.700,-1.638,0.269,,,,,,,,,,,,
4.710,-1.656,0.275,,,,,,,,,,,,
4.720,-1.680,0.280,,,,,,,,,,,,
4.730,-1.704,0.286,,,,,,,,,,,,
4.740,-1.727,0.292,,,,,,,,,,,,
4.750,-1.749,0.298,,,,,,,,,,,,
4.760,-1.767,0.303,,,,,,,,,,,,
4.770,-1.782,0.306,,,,,,,,,,,,
4.780,-1.798,0.310,,,,,,,,,,,,
4.790,-1.820,0.314,,,,,,,,,,,,
4.800,-1.846,0.318,,,,,,,,,,,,
4.810,-1.865,0.323,,,,,,,,,,,,
4.820,-1.877,0.326,,,,,,,,,,,,
4.830,-1.889,0.329,,,,,,,,,,,,
4.840,-1.901,0.331,,,,,,,,,,,,
4.850,-1.916,0.334,,,,,,,,,,,,
4.860,-1.930,0.336,,,,,,,,,,,,
4.870,-1.942,0.338,,,,,,,,,,,,
4.880,-1.951,0.341,,,,,,,,,,,,
4.890,-1.962,0.344,,,,,,,,,,,,
4.900,-1.975,0.346,,,,,,,,,,,,
4.910,-1.988,0.347,,,,,,,,,,,,
4.920,-1.999,0.348,,,,,,,,,,,,
4.930,-2.011,0.350,,,,,,,,,,,,
4.940,-2.022,0.351,,,,,,,,,,,,
4.950,-2.034,0.353,,,,,,,,,,,,
4.960,-2.042,0.354,,,,,,,,,,,,
4.970,-2.046,0.354,,,,,,,,,,,,
4.980,-2.046,0.354,,,,,,,,,,,,
4.990,-2.046,0.352,,,,,,,,,,,,
5.000,-2.047,0.351,,,,,,,,,,,,
5.010,-2.048,0.350,,,,,,,,,,,,
5.020,-2.047,0.347,,,,,,,,,,,,
5.030,-2.046,0.344,,,,,,,,,,,,
5.040,-2.044,0.341,,,,,,,,,,,,
5.050,-2.045,0.338,,,,,,,,,,,,
5.060,-2.047,0.334,,,,,,,,,,,,
5.070,-2.045,0.331,,,,,,,,,,,,
5.080,-2.045,0.328,,,,,,,,,,,,
5.090,-2.044,0.326,,,,,,,,,,,,
5.100,-2.045,0.324,,,,,,,,,,,,
5.110,-2.046,0.323,,,,,,,,,,,,
5.120,-2.045,0.320,,,,,,,,,,,,
5.130,-2.044,0.318,,,,,,,,,,,,
5.140,-2.042,0.314,,,,,,,,,,,,
5.150,-2.042,0.311,,,,,,,,,,,,
5.160,-2.042,0.307,,,,,,,,,,,,
5.170,-2.041,0.303,,,,,,,,,,,,
5.180,-2.040,0.297,,,,,,,,,,,,
5.190,-2.038,0.292,,,,,,,,,,,,
5.200,-2.039,0.286,,,,,,,,,,,,
5.210,-2.038,0.281,,,,,,,,,,,,
5.220,-2.034,0.274,,,,,,,,,,,,
5.230,-2.029,0.269,,,,,,,,,,,,
5.240,-2.025,0.264,,,,,,,,,,,,
5.250,-2.022,0.259,,,,,,,,,,,,
5.260,-2.018,0.253,,,,,,,,,,,,
5.270,-2.012,0.247,,,,,,,,,,,,
5.280,-2.008,0.241,,,,,,,,,,,,
5.290,-2.003,0.236,,,,,,,,,,,,
5.300,-2.001,0.231,,,,,,,,,,,,
5.310,-2.000,0.224,,,,,,,,,,,,
5.320,-1.998,0.217,,,,,,,,,,,,
5.330,-1.992,0.211,,,,,,,,,,,,
5.340,-1.985,0.204,,,,,,,,,,,,
5.350,-1.981,0.199,,,,,,,,,,,,
5.360,-1.975,0.193,,,,,,,,,,,,
5.370,-1.968,0.185,,,,,,,,,,,,
5.380,-1.960,0.178,,,,,,,,,,,,
