Time,Driven Amplitude,Driver Amplitude,Index,Driven Peak Time,Driven Peak Amplitude,Index,Driven Valley Time,Driven Valley Amplitude,Index,Driving Peak Time,Driving Peak Amplitude,Index,Driving Valley Time,Driving Valley Amplitude
20.420,-2.468,0.061,,,,,,,,,,,,
20.430,-2.417,0.036,,,,,,,,,,,,
20.440,-2.368,0.013,,,,,,,,,,,,
20.450,-2.316,-0.007,,,,,,,,,,,,
20.460,-2.259,-0.029,,,,,,,,,,,,
20.470,-2.198,-0.053,,,,,,,,,,,,
20.480,-2.131,-0.080,,,,,,,,,,,,
20.490,-2.066,-0.107,,,,,,,,,,,,
20.500,-2.002,-0.133,,,,,,,,,,,,
20.510,-1.936,-0.158,,,,,,,,,,,,
20.520,-1.873,-0.185,,,,,,,,,,,,
20.530,-1.808,-0.214,,,,,,,,,,,,
20.540,-1.745,-0.242,,,,,,,,,,,,
20.550,-1.681,-0.272,,,,,,,,,,,,
20.560,-1.614,-0.299,,,,,,,,,,,,
20.570,-1.547,-0.327,,,,,,,,,,,,
20.580,-1.482,-0.354,,,,,,,,,,,,
20.590,-1.412,-0.384,,,,,,,,,,,,
20.600,-1.343,-0.412,,,,,,,,,,,,
20.610,-1.270,-0.440,,,,,,,,,,,,
20.620,-1.194,-0.470,,,,,,,,,,,,
20.630,-1.114,-0.505,,,,,,,,,,,,
20.640,-1.038,-0.539,,,,,,,,,,,,
20.650,-0.965,-0.572,,,,,,,,,,,,
20.660,-0.889,-0.607,,,,,,,,,,,,
20.670,-0.814,-0.641,,,,,,,,,,,,
20.680,-0.742,-0.676,,,,,,,,,,,,
20.690,-0.667,-0.711,,,,,,,,,,,,
20.700,-0.592,-0.746,,,,,,,,,,,,
20.710,-0.515,-0.779,,,,,,,,,,,,
20.720,-0.437,-0.811,,,,,,,,,,,,
20.730,-0.356,-0.843,,,,,,,,,,,,
20.740,-0.275,-0.876,,,,,,,,,,,,
20.750,-0.194,-0.908,,,,,,,,,,,,
20.760,-0.111,-0.942,,,,,,,,,,,,
20.770,-0.028,-0.976,,,,,,,,,,,,
20.780,0.049,-1.010,,,,,,,,,,,,
20.790,0.127,-1.044,,,,,,,,,,,,
20.800,0.206,-1.077,,,,,,,,,,,,
20.810,0.287,-1.113,,,,,,,,,,,,
20.820,0.367,-1.147,,,,,,,,,,,,
20.830,0.443,-1.180,,,,,,,,,,,,
20.840,0.518,-1.213,,,,,,,,,,,,
20.850,0.588,-1.246,,,,,,,,,,,,
20.860,0.660,-1.278,,,,,,,,,,,,
20.870,0.734,-1.309,,,,,,,,,,,,
20.880,0.805,-1.342,,,,,,,,,,,,
20.890,0.872,-1.373,,,,,,,,,,,,
20.900,0.934,-1.405,,,,,,,,,,,,
20.910,0.994,-1.435,,,,,,,,,,,,
20.920,1.010,-1.466,,,,,,,,,,,,
20.930,1.073,-1.499,,,,,,,,,,,,
20.940,1.136,-1.530,,,,,,,,,,,,
20.950,1.199,-1.561,,,,,,,,,,,,
20.960,1.263,-1.592,,,,,,,,,,,,
20.970,1.324,-1.621,,,,,,,,,,,,
20.980,1.388,-1.652,,,,,,,,,,,,
20.990,1.448,-1.680,,,,,,,,,,,,
21.000,1.504,-1.709,,,,,,,,,,,,
