Time,Driven Amplitude,Driver Amplitude,Index,Driven Peak Time,Driven Peak Amplitude,Index,Driven Valley Time,Driven Valley Amplitude,Index,Driving Peak Time,Driving Peak Amplitude,Index,Driving Valley Time,Driving Valley Amplitude
0.690,8.332,-0.943,,,,,,,,,,,,
0.700,8.488,-0.943,,,,,,,,,,,,
0.710,8.618,-0.943,,,,,,,,,,,,
0.720,8.733,-0.942,,,,,,,,,,,,
0.730,8.832,-0.942,,,,,,,,,,,,
0.740,8.917,-0.942,,,,,,,,,,,,
0.750,8.981,-0.942,,,,,,,,,,,,
0.760,9.018,-0.943,,,,,,,,,,,,
0.770,9.037,-0.942,,,,,,,,,,,,
0.780,9.034,-0.941,,,,,,,,,,,,
0.790,9.007,-0.942,,,,,,,,,,,,
0.800,8.964,-0.942,,,,,,,,,,,,
0.810,8.893,-0.942,,,,,,,,,,,,
0.820,8.803,-0.941,,,,,,,,,,,,
0.830,8.699,-0.941,,,,,,,,,,,,
0.840,8.579,-0.941,,,,,,,,,,,,
0.850,8.443,-0.942,,,,,,,,,,,,
0.860,8.287,-0.942,,,,,,,,,,,,
0.870,8.113,-0.942,,,,,,,,,,,,
0.880,7.923,-0.941,,,,,,,,,,,,
0.890,7.717,-0.942,,,,,,,,,,,,
0.900,7.496,-0.942,,,,,,,,,,,,
0.910,7.260,-0.943,,,,,,,,,,,,
0.920,7.003,-0.943,,,,,,,,,,,,
0.930,6.734,-0.943,,,,,,,,,,,,
0.940,6.448,-0.943,,,,,,,,,,,,
0.950,6.145,-0.943,,,,,,,,,,,,
0.960,5.834,-0.943,,,,,,,,,,,,
0.970,5.512,-0.942,,,,,,,,,,,,
0.980,5.176,-0.942,,,,,,,,,,,,
0.990,4.835,-0.942,,,,,,,,,,,,
1.000,4.484,-0.942,,,,,,,,,,,,
1.010,4.121,-0.942,,,,,,,,,,,,
1.020,3.742,-0.942,,,,,,,,,,,,
1.030,3.365,-0.941,,,,,,,,,,,,
1.040,2.971,-0.942,,,,,,,,,,,,
1.050,2.576,-0.942,,,,,,,,,,,,
1.060,2.176,-0.942,,,,,,,,,,,,
1.070,1.771,-0.942,,,,,,,,,,,,
1.080,1.360,-0.942,,,,,,,,,,,,
1.090,0.942,-0.942,,,,,,,,,,,,
1.100,0.528,-0.942,,,,,,,,,,,,
1.110,0.115,-0.942,,,,,,,,,,,,
1.120,-0.302,-0.942,,,,,,,,,,,,
1.130,-0.706,-0.942,,,,,,,,,,,,
1.140,-1.118,-0.942,,,,,,,,,,,,
1.150,-1.529,-0.942,,,,,,,,,,,,
1.160,-1.935,-0.942,,,,,,,,,,,,
1.170,-2.337,-0.942,,,,,,,,,,,,
1.180,-2.730,-0.942,,,,,,,,,,,,
1.190,-3.118,-0.942,,,,,,,,,,,,
1.200,-3.500,-0.942,,,,,,,,,,,,
1.210,-3.878,-0.943,,,,,,,,,,,,
1.220,-4.241,-0.942,,,,,,,,,,,,
1.230,-4.596,-0.942,,,,,,,,,,,,
1.240,-4.936,-0.942,,,,,,,,,,,,
1.250,-5.262,-0.943,,,,,,,,,,,,
1.260,-5.575,-0.943,,,,,,,,,,,,
1.270,-5.879,-0.942,,,,,,,,,,,,
1.280,-6.167,-0.942,,,,,,,,,,,,
1.290,-6.438,-0.942,,,,,,,,,,,,
1.300,-6.695,-0.942,,,,,,,,,,,,
1.310,-6.938,-0.942,,,,,,,,,,,,
1.320,-7.163,-0.942,,,,,,,,,,,,
1.330,-7.375,-0.941,,,,,,,,,,,,
1.340,-7.572,-0.942,,,,,,,,,,,,
1.350,-7.749,-0.942,,,,,,,,,,,,
1.360,-7.905,-0.942,,,,,,,,,,,,
1.370,-8.045,-0.941,,,,,,,,,,,,
1.380,-8.164,-0.941,,,,,,,,,,,,
1.390,-8.260,-0.942,,,,,,,,,,,,
1.400,-8.335,-0.942,,,,,,,,,,,,
1.410,-8.394,-0.942,,,,,,,,,,,,
1.420,-8.435,-0.941,,,,,,,,,,,,
1.430,-8.453,-0.941,,,,,,,,,,,,
1.440,-8.454,-0.942,,,,,,,,,,,,
1.450,-8.439,-0.942,,,,,,,,,,,,
1.460,-8.405,-0.942,,,,,,,,,,,,
1.470,-8.352,-0.942,,,,,,,,,,,,
1.480,-8.282,-0.941,,,,,,,,,,,,
1.490,-8.195,-0.942,,,,,,,,,,,,
1.500,-8.085,-0.942,,,,,,,,,,,,
1.510,-7.957,-0.942,,,,,,,,,,,,
1.520,-7.813,-0.942,,,,,,,,,,,,
1.530,-7.650,-0.941,,,,,,,,,,,,
1.540,-7.467,-0.942,,,,,,,,,,,,
1.550,-7.267,-0.942,,,,,,,,,,,,
1.560,-7.056,-0.942,,,,,,,,,,,,
1.570,-6.834,-0.942,,,,,,,,,,,,
1.580,-6.590,-0.941,,,,,,,,,,,,
1.590,-6.337,-0.941,,,,,,,,,,,,
1.600,-6.069,-0.942,,,,,,,,,,,,
1.610,-5.787,-0.942,,,,,,,,,,,,
1.620,-5.493,-0.941,,,,,,,,,,,,
1.630,-5.187,-0.941,,,,,,,,,,,,
1.640,-4.868,-0.941,,,,,,,,,,,,
1.650,-4.537,-0.942,,,,,,,,,,,,
1.660,-4.193,-0.942,,,,,,,,,,,,
1.670,-3.847,-0.941,,,,,,,,,,,,
1.680,-3.484,-0.941,,,,,,,,,,,,
1.690,-3.115,-0.942,,,,,,,,,,,,
1.700,-2.739,-0.942,,,,,,,,,,,,
1.710,-2.363,-0.942,,,,,,,,,,,,
1.720,-1.984,-0.941,,,,,,,,,,,,
1.730,-1.598,-0.941,,,,,,,,,,,,
1.740,-1.206,-0.941,,,,,,,,,,,,
1.750,-0.812,-0.942,,,,,,,,,,,,
1.760,-0.418,-0.942,,,,,,,,,,,,
1.770,-0.023,-0.941,,,,,,,,,,,,
1.780,0.365,-0.941,,,,,,,,,,,,
1.790,0.753,-0.941,,,,,,,,,,,,
1.800,1.147,-0.942,,,,,,,,,,,,
1.810,1.537,-0.942,,,,,,,,,,,,
1.820,1.914,-0.942,,,,,,,,,,,,
1.830,2.287,-0.942,,,,,,,,,,,,
1.840,2.652,-0.942,,,,,,,,,,,,
1.850,3.010,-0.943,,,,,,,,,,,,
1.860,3.356,-0.943,,,,,,,,,,,,
1.870,3.699,-0.942,,,,,,,,,,,,
1.880,4.038,-0.942,,,,,,,,,,,,
1.890,4.364,-0.942,,,,,,,,,,,,
1.900,4.678,-0.943,,,,,,,,,,,,
1.910,4.989,-0.943,,,,,,,,,,,,
1.920,5.278,-0.942,,,,,,,,,,,,
1.930,5.563,-0.941,,,,,,,,,,,,
1.940,5.837,-0.942,,,,,,,,,,,,
1.950,6.097,-0.942,,,,,,,,,,,,
1.960,6.346,-0.942,,,,,,,,,,,,
1.970,6.573,-0.942,,,,,,,,,,,,
1.980,6.786,-0.941,,,,,,,,,,,,
1.990,6.989,-0.942,,,,,,,,,,,,
2.000,7.172,-0.942,,,,,,,,,,,,
2.010,7.345,-0.942,,,,,,,,,,,,
2.020,7.499,-0.942,,,,,,,,,,,,
2.030,7.636,-0.942,,,,,,,,,,,,
2.040,7.759,-0.942,,,,,,,,,,,,
2.050,7.859,-0.942,,,,,,,,,,,,
2.060,7.941,-0.942,,,,,,,,,,,,
2.070,8.005,-0.942,,,,,,,,,,,,
2.080,8.052,-0.942,,,,,,,,,,,,
2.090,8.087,-0.942,,,,,,,,,,,,
2.100,8.101,-0.943,,,,,,,,,,,,
2.110,8.096,-0.943,,,,,,,,,,,,
2.120,8.072,-0.943,,,,,,,,,,,,
2.130,8.031,-0.942,,,,,,,,,,,,
2.140,7.974,-0.943,,,,,,,,,,,,
2.150,7.904,-0.943,,,,,,,,,,,,
2.160,7.815,-0.944,,,,,,,,,,,,
2.170,7.704,-0.943,,,,,,,,,,,,
2.180,7.573,-0.943,,,,,,,,,,,,
2.190,7.431,-0.943,,,,,,,,,,,,
2.200,7.273,-0.943,,,,,,,,,,,,
2.210,7.095,-0.943,,,,,,,,,,,,
2.220,6.907,-0.942,,,,,,,,,,,,
2.230,6.703,-0.942,,,,,,,,,,,,
2.240,6.487,-0.942,,,,,,,,,,,,
2.250,6.256,-0.942,,,,,,,,,,,,
2.260,6.013,-0.943,,,,,,,,,,,,
2.270,5.758,-0.942,,,,,,,,,,,,
2.280,5.486,-0.942,,,,,,,,,,,,
2.290,5.207,-0.942,,,,,,,,,,,,
2.300,4.919,-0.942,,,,,,,,,,,,
2.310,4.616,-0.943,,,,,,,,,,,,
2.320,4.312,-0.942,,,,,,,,,,,,
2.330,3.995,-0.942,,,,,,,,,,,,
2.340,3.670,-0.943,,,,,,,,,,,,
2.350,3.342,-0.943,,,,,,,,,,,,
2.360,3.003,-0.944,,,,,,,,,,,,
2.370,2.661,-0.944,,,,,,,,,,,,
2.380,2.310,-0.944,,,,,,,,,,,,
2.390,1.956,-0.945,,,,,,,,,,,,
2.400,1.596,-0.946,,,,,,,,,,,,
2.410,1.226,-0.946,,,,,,,,,,,,
2.420,0.851,-0.946,,,,,,,,,,,,
2.430,0.479,-0.946,,,,,,,,,,,,
2.440,0.103,-0.946,,,,,,,,,,,,
2.450,-0.266,-0.946,,,,,,,,,,,,
2.460,-0.636,-0.946,,,,,,,,,,,,
2.470,-1.007,-0.946,,,,,,,,,,,,
2.480,-1.375,-0.945,,,,,,,,,,,,
2.490,-1.739,-0.946,,,,,,,,,,,,
2.500,-2.095,-0.946,,,,,,,,,,,,
2.510,-2.446,-0.946,,,,,,,,,,,,
2.520,-2.791,-0.946,,,,,,,,,,,,
2.530,-3.130,-0.946,,,,,,,,,,,,
2.540,-3.465,-0.946,,,,,,,,,,,,
2.550,-3.792,-0.946,,,,,,,,,,,,
2.560,-4.108,-0.946,,,,,,,,,,,,
2.570,-4.413,-0.945,,,,,,,,,,,,
2.580,-4.710,-0.944,,,,,,,,,,,,
2.590,-4.994,-0.944,,,,,,,,,,,,
2.600,-5.263,-0.944,,,,,,,,,,,,
2.610,-5.518,-0.944,,,,,,,,,,,,
2.620,-5.764,-0.943,,,,,,,,,,,,
2.630,-5.995,-0.942,,,,,,,,,,,,
2.640,-6.205,-0.942,,,,,,,,,,,,
2.650,-6.402,-0.943,,,,,,,,,,,,
2.660,-6.586,-0.943,,,,,,,,,,,,
2.670,-6.753,-0.942,,,,,,,,,,,,
2.680,-6.904,-0.942,,,,,,,,,,,,
2.690,-7.040,-0.942,,,,,,,,,,,,
2.700,-7.161,-0.943,,,,,,,,,,,,
2.710,-7.267,-0.943,,,,,,,,,,,,
2.720,-7.357,-0.942,,,,,,,,,,,,
2.730,-7.431,-0.942,,,,,,,,,,,,
2.740,-7.483,-0.942,,,,,,,,,,,,
2.750,-7.515,-0.942,,,,,,,,,,,,
2.760,-7.531,-0.943,,,,,,,,,,,,
2.770,-7.533,-0.942,,,,,,,,,,,,
2.780,-7.516,-0.941,,,,,,,,,,,,
2.790,-7.484,-0.942,,,,,,,,,,,,
2.800,-7.429,-0.942,,,,,,,,,,,,
2.810,-7.358,-0.943,,,,,,,,,,,,
2.820,-7.273,-0.942,,,,,,,,,,,,
2.830,-7.173,-0.942,,,,,,,,,,,,
2.840,-7.055,-0.942,,,,,,,,,,,,
2.850,-6.925,-0.942,,,,,,,,,,,,
2.860,-6.780,-0.942,,,,,,,,,,,,
2.870,-6.623,-0.941,,,,,,,,,,,,
2.880,-6.448,-0.941,,,,,,,,,,,,
2.890,-6.259,-0.941,,,,,,,,,,,,
2.900,-6.061,-0.941,,,,,,,,,,,,
2.910,-5.845,-0.942,,,,,,,,,,,,
2.920,-5.618,-0.941,,,,,,,,,,,,
2.930,-5.379,-0.941,,,,,,,,,,,,
2.940,-5.124,-0.942,,,,,,,,,,,,
2.950,-4.858,-0.942,,,,,,,,,,,,
2.960,-4.576,-0.943,,,,,,,,,,,,
2.970,-4.292,-0.943,,,,,,,,,,,,
2.980,-3.995,-0.943,,,,,,,,,,,,
2.990,-3.685,-0.943,,,,,,,,,,,,
3.000,-3.368,-0.944,,,,,,,,,,,,
3.010,-3.043,-0.944,,,,,,,,,,,,
3.020,-2.718,-0.944,,,,,,,,,,,,
3.030,-2.384,-0.944,,,,,,,,,,,,
3.040,-2.046,-0.944,,,,,,,,,,,,
3.050,-1.708,-0.944,,,,,,,,,,,,
3.060,-1.360,-0.944,,,,,,,,,,,,
3.070,-1.015,-0.943,,,,,,,,,,,,
3.080,-0.665,-0.943,,,,,,,,,,,,
3.090,-0.318,-0.943,,,,,,,,,,,,
3.100,0.035,-0.943,,,,,,,,,,,,
3.110,0.383,-0.943,,,,,,,,,,,,
3.120,0.728,-0.942,,,,,,,,,,,,
3.130,1.073,-0.942,,,,,,,,,,,,
3.140,1.420,-0.942,,,,,,,,,,,,
3.150,1.759,-0.943,,,,,,,,,,,,
3.160,2.091,-0.943,,,,,,,,,,,,
3.170,2.414,-0.942,,,,,,,,,,,,
3.180,2.730,-0.941,,,,,,,,,,,,
3.190,3.037,-0.942,,,,,,,,,,,,
3.200,3.339,-0.942,,,,,,,,,,,,
3.210,3.635,-0.942,,,,,,,,,,,,
3.220,3.919,-0.942,,,,,,,,,,,,
3.230,4.194,-0.941,,,,,,,,,,,,
3.240,4.462,-0.941,,,,,,,,,,,,
3.250,4.721,-0.942,,,,,,,,,,,,
3.260,4.972,-0.942,,,,,,,,,,,,
3.270,5.215,-0.942,,,,,,,,,,,,
3.280,5.438,-0.941,,,,,,,,,,,,
3.290,5.652,-0.941,,,,,,,,,,,,
3.300,5.853,-0.941,,,,,,,,,,,,
3.310,6.043,-0.942,,,,,,,,,,,,
3.320,6.216,-0.941,,,,,,,,,,,,
3.330,6.372,-0.941,,,,,,,,,,,,
3.340,6.519,-0.942,,,,,,,,,,,,
3.350,6.651,-0.942,,,,,,,,,,,,
3.360,6.763,-0.942,,,,,,,,,,,,
3.370,6.865,-0.942,,,,,,,,,,,,
3.380,6.957,-0.942,,,,,,,,,,,,
3.390,7.032,-0.943,,,,,,,,,,,,
3.400,7.090,-0.943,,,,,,,,,,,,
3.410,7.129,-0.943,,,,,,,,,,,,
3.420,7.151,-0.942,,,,,,,,,,,,
3.430,7.159,-0.942,,,,,,,,,,,,
3.440,7.150,-0.942,,,,,,,,,,,,
3.450,7.127,-0.942,,,,,,,,,,,,
3.460,7.087,-0.942,,,,,,,,,,,,
3.470,7.029,-0.941,,,,,,,,,,,,
3.480,6.954,-0.940,,,,,,,,,,,,
3.490,6.865,-0.941,,,,,,,,,,,,
3.500,6.763,-0.941,,,,,,,,,,,,
3.510,6.656,-0.941,,,,,,,,,,,,
3.520,6.528,-0.940,,,,,,,,,,,,
3.530,6.384,-0.940,,,,,,,,,,,,
3.540,6.233,-0.941,,,,,,,,,,,,
3.550,6.068,-0.941,,,,,,,,,,,,
3.560,5.885,-0.941,,,,,,,,,,,,
3.570,5.687,-0.941,,,,,,,,,,,,
3.580,5.480,-0.941,,,,,,,,,,,,
3.590,5.269,-0.942,,,,,,,,,,,,
3.600,5.035,-0.942,,,,,,,,,,,,
3.610,4.796,-0.942,,,,,,,,,,,,
3.620,4.551,-0.942,,,,,,,,,,,,
3.630,4.293,-0.941,,,,,,,,,,,,
3.640,4.029,-0.941,,,,,,,,,,,,
3.650,3.763,-0.942,,,,,,,,,,,,
3.660,3.486,-0.942,,,,,,,,,,,,
3.670,3.197,-0.941,,,,,,,,,,,,
3.680,2.907,-0.941,,,,,,,,,,,,
3.690,2.617,-0.941,,,,,,,,,,,,
3.700,2.309,-0.942,,,,,,,,,,,,
3.710,1.996,-0.942,,,,,,,,,,,,
3.720,1.675,-0.942,,,,,,,,,,,,
3.730,1.352,-0.942,,,,,,,,,,,,
3.740,1.022,-0.942,,,,,,,,,,,,
3.750,0.696,-0.943,,,,,,,,,,,,
3.760,0.373,-0.943,,,,,,,,,,,,
3.770,0.035,-0.942,,,,,,,,,,,,
3.780,-0.304,-0.942,,,,,,,,,,,,
3.790,-0.624,-0.942,,,,,,,,,,,,
3.800,-0.949,-0.942,,,,,,,,,,,,
3.810,-1.272,-0.942,,,,,,,,,,,,
3.820,-1.594,-0.942,,,,,,,,,,,,
3.830,-1.909,-0.942,,,,,,,,,,,,
3.840,-2.216,-0.942,,,,,,,,,,,,
3.850,-2.521,-0.942,,,,,,,,,,,,
3.860,-2.819,-0.942,,,,,,,,,,,,
3.870,-3.109,-0.942,,,,,,,,,,,,
3.880,-3.399,-0.942,,,,,,,,,,,,
3.890,-3.675,-0.942,,,,,,,,,,,,
3.900,-3.940,-0.942,,,,,,,,,,,,
3.910,-4.197,-0.943,,,,,,,,,,,,
3.920,-4.445,-0.942,,,,,,,,,,,,
3.930,-4.681,-0.942,,,,,,,,,,,,
3.940,-4.906,-0.942,,,,,,,,,,,,
3.950,-5.119,-0.942,,,,,,,,,,,,
3.960,-5.321,-0.942,,,,,,,,,,,,
3.970,-5.509,-0.942,,,,,,,,,,,,
3.980,-5.684,-0.941,,,,,,,,,,,,
3.990,-5.840,-0.942,,,,,,,,,,,,
4.000,-5.978,-0.942,,,,,,,,,,,,
4.010,-6.104,-0.942,,,,,,,,,,,,
4.020,-6.222,-0.941,,,,,,,,,,,,
4.030,-6.322,-0.941,,,,,,,,,,,,
4.040,-6.407,-0.941,,,,,,,,,,,,
4.050,-6.481,-0.942,,,,,,,,,,,,
4.060,-6.535,-0.942,,,,,,,,,,,,
4.070,-6.577,-0.941,,,,,,,,,,,,
4.080,-6.604,-0.941,,,,,,,,,,,,
4.090,-6.616,-0.941,,,,,,,,,,,,
4.100,-6.609,-0.942,,,,,,,,,,,,
4.110,-6.587,-0.942,,,,,,,,,,,,
4.120,-6.556,-0.942,,,,,,,,,,,,
4.130,-6.508,-0.941,,,,,,,,,,,,
4.140,-6.442,-0.941,,,,,,,,,,,,
4.150,-6.367,-0.942,,,,,,,,,,,,
4.160,-6.278,-0.942,,,,,,,,,,,,
4.170,-6.176,-0.942,,,,,,,,,,,,
4.180,-6.059,-0.941,,,,,,,,,,,,
4.190,-5.936,-0.941,,,,,,,,,,,,
4.200,-5.795,-0.942,,,,,,,,,,,,
4.210,-5.637,-0.942,,,,,,,,,,,,
4.220,-5.467,-0.942,,,,,,,,,,,,
4.230,-5.286,-0.941,,,,,,,,,,,,
4.240,-5.087,-0.942,,,,,,,,,,,,
4.250,-4.878,-0.942,,,,,,,,,,,,
4.260,-4.662,-0.942,,,,,,,,,,,,
4.270,-4.437,-0.942,,,,,,,,,,,,
4.280,-4.198,-0.941,,,,,,,,,,,,
4.290,-3.951,-0.942,,,,,,,,,,,,
4.300,-3.696,-0.942,,,,,,,,,,,,
4.310,-3.432,-0.942,,,,,,,,,,,,
4.320,-3.161,-0.942,,,,,,,,,,,,
4.330,-2.883,-0.941,,,,,,,,,,,,
4.340,-2.600,-0.942,,,,,,,,,,,,
4.350,-2.309,-0.942,,,,,,,,,,,,
4.360,-2.017,-0.942,,,,,,,,,,,,
4.370,-1.724,-0.942,,,,,,,,,,,,
4.380,-1.425,-0.942,,,,,,,,,,,,
4.390,-1.120,-0.942,,,,,,,,,,,,
4.400,-0.815,-0.942,,,,,,,,,,,,
4.410,-0.509,-0.942,,,,,,,,,,,,
4.420,-0.208,-0.942,,,,,,,,,,,,
4.430,0.096,-0.942,,,,,,,,,,,,
4.440,0.403,-0.942,,,,,,,,,,,,
4.450,0.707,-0.942,,,,,,,,,,,,
4.460,1.010,-0.942,,,,,,,,,,,,
4.470,1.310,-0.942,,,,,,,,,,,,
4.480,1.604,-0.941,,,,,,,,,,,,
4.490,1.898,-0.942,,,,,,,,,,,,
4.500,2.181,-0.942,,,,,,,,,,,,
4.510,2.460,-0.942,,,,,,,,,,,,
4.520,2.733,-0.942,,,,,,,,,,,,
4.530,2.989,-0.942,,,,,,,,,,,,
4.540,3.251,-0.942,,,,,,,,,,,,
4.550,3.499,-0.943,,,,,,,,,,,,
4.560,3.740,-0.943,,,,,,,,,,,,
4.570,3.968,-0.942,,,,,,,,,,,,
4.580,4.185,-0.942,,,,,,,,,,,,
4.590,4.396,-0.942,,,,,,,,,,,,
4.600,4.604,-0.943,,,,,,,,,,,,
4.610,4.800,-0.943,,,,,,,,,,,,
4.620,4.987,-0.942,,,,,,,,,,,,
4.630,5.150,-0.942,,,,,,,,,,,,
4.640,5.313,-0.942,,,,,,,,,,,,
4.650,5.464,-0.942,,,,,,,,,,,,
4.660,5.604,-0.943,,,,,,,,,,,,
4.670,5.732,-0.942,,,,,,,,,,,,
4.680,5.849,-0.941,,,,,,,,,,,,
4.690,5.944,-0.942,,,,,,,,,,,,
4.700,6.024,-0.942,,,,,,,,,,,,
4.710,6.090,-0.942,,,,,,,,,,,,
4.720,6.145,-0.942,,,,,,,,,,,,
4.730,6.185,-0.941,,,,,,,,,,,,
4.740,6.212,-0.942,,,,,,,,,,,,
4.750,6.228,-0.942,,,,,,,,,,,,
4.760,6.229,-0.942,,,,,,,,,,,,
4.770,6.218,-0.942,,,,,,,,,,,,
4.780,6.192,-0.941,,,,,,,,,,,,
4.790,6.158,-0.941,,,,,,,,,,,,
4.800,6.109,-0.942,,,,,,,,,,,,
4.810,6.047,-0.942,,,,,,,,,,,,
4.820,5.972,-0.941,,,,,,,,,,,,
4.830,5.883,-0.941,,,,,,,,,,,,
4.840,5.779,-0.941,,,,,,,,,,,,
4.850,5.657,-0.941,,,,,,,,,,,,
4.860,5.525,-0.942,,,,,,,,,,,,
4.870,5.387,-0.941,,,,,,,,,,,,
4.880,5.233,-0.941,,,,,,,,,,,,
4.890,5.071,-0.941,,,,,,,,,,,,
4.900,4.899,-0.942,,,,,,,,,,,,
4.910,4.716,-0.942,,,,,,,,,,,,
4.920,4.521,-0.942,,,,,,,,,,,,
4.930,4.318,-0.941,,,,,,,,,,,,
4.940,4.118,-0.941,,,,,,,,,,,,
4.950,3.907,-0.941,,,,,,,,,,,,
4.960,3.682,-0.942,,,,,,,,,,,,
4.970,3.452,-0.941,,,,,,,,,,,,
4.980,3.213,-0.941,,,,,,,,,,,,
4.990,2.968,-0.941,,,,,,,,,,,,
5.000,2.724,-0.942,,,,,,,,,,,,
5.010,2.458,-0.941,,,,,,,,,,,,
5.020,2.191,-0.941,,,,,,,,,,,,
5.030,1.918,-0.941,,,,,,,,,,,,
5.040,1.642,-0.941,,,,,,,,,,,,
5.050,1.362,-0.942,,,,,,,,,,,,
5.060,1.082,-0.942,,,,,,,,,,,,
5.070,0.800,-0.942,,,,,,,,,,,,
5.080,0.514,-0.941,,,,,,,,,,,,
5.090,0.224,-0.941,,,,,,,,,,,,
5.100,-0.050,-0.942,,,,,,,,,,,,
5.110,-0.332,-0.942,,,,,,,,,,,,
5.120,-0.611,-0.942,,,,,,,,,,,,
5.130,-0.891,-0.942,,,,,,,,,,,,
5.140,-1.168,-0.942,,,,,,,,,,,,
5.150,-1.445,-0.942,,,,,,,,,,,,
5.160,-1.714,-0.942,,,,,,,,,,,,
5.170,-1.982,-0.942,,,,,,,,,,,,
5.180,-2.246,-0.941,,,,,,,,,,,,
5.190,-2.502,-0.941,,,,,,,,,,,,
5.200,-2.751,-0.941,,,,,,,,,,,,
5.210,-3.001,-0.941,,,,,,,,,,,,
5.220,-3.240,-0.941,,,,,,,,,,,,
5.230,-3.468,-0.940,,,,,,,,,,,,
5.240,-3.687,-0.940,,,,,,,,,,,,
5.250,-3.897,-0.941,,,,,,,,,,,,
5.260,-4.095,-0.942,,,,,,,,,,,,
5.270,-4.290,-0.942,,,,,,,,,,,,
5.280,-4.477,-0.941,,,,,,,,,,,,
5.290,-4.649,-0.942,,,,,,,,,,,,
5.300,-4.808,-0.942,,,,,,,,,,,,
5.310,-4.956,-0.942,,,,,,,,,,,,
