Time,Driven Amplitude,Driver Amplitude,Index,Driven Peak Time,Driven Peak Amplitude,Index,Driven Valley Time,Driven Valley Amplitude,Index,Driving Peak Time,Driving Peak Amplitude,Index,Driving Valley Time,Driving Valley Amplitude
0.250,-2.673,0.070,,,,,,,,,,,,
0.260,-2.616,0.042,,,,,,,,,,,,
0.270,-2.549,0.016,,,,,,,,,,,,
0.280,-2.475,-0.009,,,,,,,,,,,,
0.290,-2.403,-0.036,,,,,,,,,,,,
0.300,-2.327,-0.067,,,,,,,,,,,,
0.310,-2.254,-0.098,,,,,,,,,,,,
0.320,-2.177,-0.129,,,,,,,,,,,,
0.330,-2.093,-0.162,,,,,,,,,,,,
0.340,-2.009,-0.196,,,,,,,,,,,,
0.350,-1.921,-0.227,,,,,,,,,,,,
0.360,-1.838,-0.261,,,,,,,,,,,,
0.370,-1.755,-0.299,,,,,,,,,,,,
0.380,-1.667,-0.335,,,,,,,,,,,,
0.390,-1.578,-0.369,,,,,,,,,,,,
0.400,-1.486,-0.403,,,,,,,,,,,,
0.410,-1.396,-0.439,,,,,,,,,,,,
0.420,-1.308,-0.477,,,,,,,,,,,,
0.430,-1.213,-0.517,,,,,,,,,,,,
0.440,-1.118,-0.557,,,,,,,,,,,,
0.450,-1.020,-0.598,,,,,,,,,,,,
0.460,-0.921,-0.638,,,,,,,,,,,,
0.470,-0.822,-0.679,,,,,,,,,,,,
0.480,-0.719,-0.722,,,,,,,,,,,,
0.490,-0.616,-0.765,,,,,,,,,,,,
0.500,-0.516,-0.807,,,,,,,,,,,,
0.510,-0.414,-0.846,,,,,,,,,,,,
0.520,-0.316,-0.886,,,,,,,,,,,,
0.530,-0.217,-0.928,,,,,,,,,,,,
0.540,-0.118,-0.969,,,,,,,,,,,,
0.550,-0.018,-1.010,,,,,,,,,,,,
0.560,0.079,-1.050,,,,,,,,,,,,
0.570,0.175,-1.090,,,,,,,,,,,,
0.580,0.272,-1.132,,,,,,,,,,,,
0.590,0.372,-1.173,,,,,,,,,,,,
0.600,0.470,-1.213,,,,,,,,,,,,
0.610,0.562,-1.253,,,,,,,,,,,,
0.620,0.653,-1.291,,,,,,,,,,,,
0.630,0.741,-1.330,,,,,,,,,,,,
0.640,0.827,-1.370,,,,,,,,,,,,
0.650,0.913,-1.407,,,,,,,,,,,,
0.660,0.993,-1.444,,,,,,,,,,,,
0.670,1.074,-1.483,,,,,,,,,,,,
0.680,1.155,-1.521,,,,,,,,,,,,
0.690,1.231,-1.559,,,,,,,,,,,,
0.700,1.305,-1.594,,,,,,,,,,,,
0.710,1.373,-1.631,,,,,,,,,,,,
0.720,1.442,-1.666,,,,,,,,,,,,
0.730,1.508,-1.700,,,,,,,,,,,,
0.740,1.574,-1.734,,,,,,,,,,,,
0.750,1.638,-1.767,,,,,,,,,,,,
0.760,1.698,-1.796,,,,,,,,,,,,
0.770,1.754,-1.825,,,,,,,,,,,,
0.780,1.813,-1.854,,,,,,,,,,,,
0.790,1.868,-1.882,,,,,,,,,,,,
0.800,1.921,-1.906,,,,,,,,,,,,
0.810,1.973,-1.929,,,,,,,,,,,,
0.820,2.021,-1.951,,,,,,,,,,,,
0.830,2.064,-1.972,,,,,,,,,,,,
0.840,2.110,-1.992,,,,,,,,,,,,
0.850,2.147,-2.010,,,,,,,,,,,,
0.860,2.181,-2.027,,,,,,,,,,,,
0.870,2.211,-2.040,,,,,,,,,,,,
0.880,2.247,-2.052,,,,,,,,,,,,
0.890,2.280,-2.063,,,,,,,,,,,,
0.900,2.305,-2.071,,,,,,,,,,,,
0.910,2.329,-2.078,,,,,,,,,,,,
0.920,2.350,-2.085,,,,,,,,,,,,
0.930,2.364,-2.091,,,,,,,,,,,,
0.940,2.377,-2.096,,,,,,,,,,,,
0.950,2.389,-2.097,,,,,,,,,,,,
0.960,2.396,-2.097,,,,,,,,,,,,
0.970,2.397,-2.096,,,,,,,,,,,,
0.980,2.398,-2.094,,,,,,,,,,,,
0.990,2.396,-2.090,,,,,,,,,,,,
1.000,2.386,-2.085,,,,,,,,,,,,
1.010,2.371,-2.077,,,,,,,,,,,,
1.020,2.358,-2.066,,,,,,,,,,,,
1.030,2.347,-2.054,,,,,,,,,,,,
1.040,2.334,-2.042,,,,,,,,,,,,
1.050,2.314,-2.029,,,,,,,,,,,,
1.060,2.288,-2.012,,,,,,,,,,,,
1.070,2.264,-1.996,,,,,,,,,,,,
1.080,2.242,-1.978,,,,,,,,,,,,
1.090,2.219,-1.959,,,,,,,,,,,,
1.100,2.194,-1.937,,,,,,,,,,,,
1.110,2.166,-1.914,,,,,,,,,,,,
1.120,2.130,-1.890,,,,,,,,,,,,
1.130,2.094,-1.864,,,,,,,,,,,,
1.140,2.067,-1.835,,,,,,,,,,,,
1.150,2.026,-1.807,,,,,,,,,,,,
1.160,1.986,-1.776,,,,,,,,,,,,
1.170,1.938,-1.744,,,,,,,,,,,,
1.180,1.897,-1.709,,,,,,,,,,,,
1.190,1.849,-1.676,,,,,,,,,,,,
1.200,1.800,-1.640,,,,,,,,,,,,
1.210,1.750,-1.604,,,,,,,,,,,,
1.220,1.702,-1.567,,,,,,,,,,,,
1.230,1.643,-1.532,,,,,,,,,,,,
1.240,1.594,-1.494,,,,,,,,,,,,
1.250,1.534,-1.455,,,,,,,,,,,,
1.260,1.473,-1.417,,,,,,,,,,,,
1.270,1.411,-1.380,,,,,,,,,,,,
1.280,1.350,-1.340,,,,,,,,,,,,
1.290,1.284,-1.301,,,,,,,,,,,,
1.300,1.219,-1.261,,,,,,,,,,,,
1.310,1.151,-1.220,,,,,,,,,,,,
1.320,1.082,-1.180,,,,,,,,,,,,
1.330,1.009,-1.139,,,,,,,,,,,,
1.340,0.936,-1.098,,,,,,,,,,,,
1.350,0.864,-1.056,,,,,,,,,,,,
1.360,0.784,-1.013,,,,,,,,,,,,
1.370,0.707,-0.971,,,,,,,,,,,,
1.380,0.624,-0.930,,,,,,,,,,,,
1.390,0.536,-0.887,,,,,,,,,,,,
1.400,0.439,-0.847,,,,,,,,,,,,
1.410,0.342,-0.805,,,,,,,,,,,,
1.420,0.246,-0.762,,,,,,,,,,,,
1.430,0.150,-0.718,,,,,,,,,,,,
1.440,0.051,-0.676,,,,,,,,,,,,
1.450,-0.047,-0.633,,,,,,,,,,,,
1.460,-0.148,-0.589,,,,,,,,,,,,
1.470,-0.240,-0.545,,,,,,,,,,,,
1.480,-0.330,-0.503,,,,,,,,,,,,
1.490,-0.417,-0.462,,,,,,,,,,,,
1.500,-0.694,-0.420,,,,,,,,,,,,
1.510,-0.793,-0.382,,,,,,,,,,,,
1.520,-0.893,-0.349,,,,,,,,,,,,
1.530,-0.992,-0.311,,,,,,,,,,,,
1.540,-1.092,-0.271,,,,,,,,,,,,
1.550,-1.192,-0.234,,,,,,,,,,,,
1.560,-1.297,-0.201,,,,,,,,,,,,
1.570,-1.396,-0.166,,,,,,,,,,,,
1.580,-1.501,-0.131,,,,,,,,,,,,
1.590,-1.417,-0.098,,,,,,,,,,,,
1.600,-1.513,-0.065,,,,,,,,,,,,
1.610,-1.608,-0.031,,,,,,,,,,,,
1.620,-1.699,0.000,,,,,,,,,,,,
1.630,-1.788,0.027,,,,,,,,,,,,
1.640,-1.876,0.056,,,,,,,,,,,,
1.650,-1.966,0.085,,,,,,,,,,,,
1.660,-2.058,0.112,,,,,,,,,,,,
1.670,-2.146,0.136,,,,,,,,,,,,
1.680,-2.228,0.159,,,,,,,,,,,,
1.690,-2.308,0.181,,,,,,,,,,,,
1.700,-2.387,0.202,,,,,,,,,,,,
1.710,-2.465,0.221,,,,,,,,,,,,
1.720,-2.540,0.237,,,,,,,,,,,,
1.730,-2.610,0.252,,,,,,,,,,,,
1.740,-2.680,0.267,,,,,,,,,,,,
1.750,-2.743,0.281,,,,,,,,,,,,
1.760,-2.802,0.294,,,,,,,,,,,,
1.770,-2.858,0.305,,,,,,,,,,,,
1.780,-2.907,0.316,,,,,,,,,,,,
1.790,-2.949,0.326,,,,,,,,,,,,
1.800,-2.991,0.333,,,,,,,,,,,,
1.810,-3.030,0.341,,,,,,,,,,,,
1.820,-3.066,0.345,,,,,,,,,,,,
1.830,-3.092,0.348,,,,,,,,,,,,
1.840,-3.115,0.350,,,,,,,,,,,,
1.850,-3.135,0.352,,,,,,,,,,,,
1.860,-3.149,0.351,,,,,,,,,,,,
1.870,-3.161,0.347,,,,,,,,,,,,
1.880,-3.172,0.343,,,,,,,,,,,,
1.890,-3.178,0.338,,,,,,,,,,,,
1.900,-3.174,0.331,,,,,,,,,,,,
1.910,-3.168,0.323,,,,,,,,,,,,
1.920,-3.155,0.313,,,,,,,,,,,,
1.930,-3.142,0.302,,,,,,,,,,,,
1.940,-3.128,0.291,,,,,,,,,,,,
1.950,-3.110,0.279,,,,,,,,,,,,
1.960,-3.088,0.266,,,,,,,,,,,,
1.970,-3.062,0.250,,,,,,,,,,,,
1.980,-3.029,0.234,,,,,,,,,,,,
1.990,-2.996,0.218,,,,,,,,,,,,
2.000,-2.964,0.199,,,,,,,,,,,,
2.010,-2.928,0.181,,,,,,,,,,,,
2.020,-2.884,0.159,,,,,,,,,,,,
2.030,-2.835,0.137,,,,,,,,,,,,
2.040,-2.782,0.115,,,,,,,,,,,,
2.050,-2.731,0.091,,,,,,,,,,,,
2.060,-2.671,0.064,,,,,,,,,,,,
2.070,-2.609,0.036,,,,,,,,,,,,
2.080,-2.538,0.010,,,,,,,,,,,,
2.090,-2.464,-0.015,,,,,,,,,,,,
2.100,-2.391,-0.043,,,,,,,,,,,,
2.110,-2.317,-0.073,,,,,,,,,,,,
2.120,-2.239,-0.106,,,,,,,,,,,,
2.130,-2.158,-0.137,,,,,,,,,,,,
2.140,-2.072,-0.171,,,,,,,,,,,,
2.150,-1.987,-0.203,,,,,,,,,,,,
2.160,-1.902,-0.235,,,,,,,,,,,,
2.170,-1.815,-0.270,,,,,,,,,,,,
2.180,-1.728,-0.309,,,,,,,,,,,,
2.190,-1.639,-0.344,,,,,,,,,,,,
2.200,-1.549,-0.376,,,,,,,,,,,,
2.210,-1.458,-0.409,,,,,,,,,,,,
2.220,-1.365,-0.447,,,,,,,,,,,,
2.230,-1.273,-0.485,,,,,,,,,,,,
2.240,-1.177,-0.525,,,,,,,,,,,,
2.250,-1.080,-0.564,,,,,,,,,,,,
2.260,-0.981,-0.605,,,,,,,,,,,,
2.270,-0.882,-0.646,,,,,,,,,,,,
2.280,-0.781,-0.687,,,,,,,,,,,,
2.290,-0.679,-0.730,,,,,,,,,,,,
2.300,-0.580,-0.772,,,,,,,,,,,,
2.310,-0.481,-0.812,,,,,,,,,,,,
2.320,-0.381,-0.852,,,,,,,,,,,,
2.330,-0.282,-0.892,,,,,,,,,,,,
2.340,-0.184,-0.934,,,,,,,,,,,,
2.350,-0.086,-0.975,,,,,,,,,,,,
2.360,0.014,-1.015,,,,,,,,,,,,
2.370,0.115,-1.057,,,,,,,,,,,,
2.380,0.214,-1.098,,,,,,,,,,,,
2.390,0.313,-1.140,,,,,,,,,,,,
2.400,0.412,-1.180,,,,,,,,,,,,
2.410,0.510,-1.220,,,,,,,,,,,,
2.420,0.605,-1.261,,,,,,,,,,,,
2.430,0.697,-1.300,,,,,,,,,,,,
2.440,0.783,-1.338,,,,,,,,,,,,
2.450,0.866,-1.376,,,,,,,,,,,,
2.460,0.949,-1.413,,,,,,,,,,,,
2.470,1.030,-1.450,,,,,,,,,,,,
2.480,1.113,-1.488,,,,,,,,,,,,
2.490,1.191,-1.526,,,,,,,,,,,,
2.500,1.261,-1.562,,,,,,,,,,,,
2.510,1.332,-1.597,,,,,,,,,,,,
2.520,1.402,-1.633,,,,,,,,,,,,
2.530,1.472,-1.668,,,,,,,,,,,,
2.540,1.537,-1.702,,,,,,,,,,,,
2.550,1.599,-1.735,,,,,,,,,,,,
2.560,1.664,-1.768,,,,,,,,,,,,
2.570,1.723,-1.799,,,,,,,,,,,,
2.580,1.779,-1.827,,,,,,,,,,,,
2.590,1.839,-1.856,,,,,,,,,,,,
2.600,1.888,-1.883,,,,,,,,,,,,
2.610,1.942,-1.907,,,,,,,,,,,,
2.620,1.992,-1.930,,,,,,,,,,,,
2.630,2.037,-1.952,,,,,,,,,,,,
2.640,2.080,-1.972,,,,,,,,,,,,
2.650,2.119,-1.992,,,,,,,,,,,,
2.660,2.155,-2.010,,,,,,,,,,,,
2.670,2.189,-2.027,,,,,,,,,,,,
2.680,2.217,-2.041,,,,,,,,,,,,
2.690,2.253,-2.052,,,,,,,,,,,,
2.700,2.280,-2.063,,,,,,,,,,,,
2.710,2.304,-2.071,,,,,,,,,,,,
2.720,2.329,-2.079,,,,,,,,,,,,
2.730,2.349,-2.087,,,,,,,,,,,,
2.740,2.363,-2.092,,,,,,,,,,,,
2.750,2.373,-2.095,,,,,,,,,,,,
2.760,2.384,-2.096,,,,,,,,,,,,
2.770,2.395,-2.096,,,,,,,,,,,,
2.780,2.396,-2.095,,,,,,,,,,,,
2.790,2.390,-2.092,,,,,,,,,,,,
2.800,2.378,-2.087,,,,,,,,,,,,
2.810,2.365,-2.082,,,,,,,,,,,,
2.820,2.353,-2.075,,,,,,,,,,,,
2.830,2.341,-2.064,,,,,,,,,,,,
2.840,2.328,-2.053,,,,,,,,,,,,
2.850,2.306,-2.040,,,,,,,,,,,,
2.860,2.281,-2.027,,,,,,,,,,,,
2.870,2.259,-2.012,,,,,,,,,,,,
2.880,2.240,-1.996,,,,,,,,,,,,
2.890,2.218,-1.979,,,,,,,,,,,,
2.900,2.192,-1.960,,,,,,,,,,,,
2.910,2.167,-1.937,,,,,,,,,,,,
2.920,2.132,-1.916,,,,,,,,,,,,
2.930,2.096,-1.892,,,,,,,,,,,,
2.940,2.071,-1.865,,,,,,,,,,,,
2.950,2.035,-1.835,,,,,,,,,,,,
2.960,1.997,-1.806,,,,,,,,,,,,
2.970,1.952,-1.777,,,,,,,,,,,,
2.980,1.913,-1.742,,,,,,,,,,,,
2.990,1.867,-1.706,,,,,,,,,,,,
3.000,1.817,-1.671,,,,,,,,,,,,
3.010,1.771,-1.635,,,,,,,,,,,,
3.020,1.724,-1.599,,,,,,,,,,,,
3.030,1.668,-1.563,,,,,,,,,,,,
3.040,1.617,-1.526,,,,,,,,,,,,
3.050,1.558,-1.487,,,,,,,,,,,,
3.060,1.503,-1.447,,,,,,,,,,,,
3.070,1.442,-1.411,,,,,,,,,,,,
3.080,1.383,-1.373,,,,,,,,,,,,
3.090,1.313,-1.333,,,,,,,,,,,,
3.100,1.247,-1.293,,,,,,,,,,,,
3.110,1.178,-1.252,,,,,,,,,,,,
3.120,1.111,-1.212,,,,,,,,,,,,
3.130,1.040,-1.171,,,,,,,,,,,,
3.140,0.969,-1.130,,,,,,,,,,,,
3.150,0.892,-1.087,,,,,,,,,,,,
3.160,0.818,-1.046,,,,,,,,,,,,
3.170,0.744,-1.004,,,,,,,,,,,,
3.180,0.671,-0.962,,,,,,,,,,,,
3.190,0.586,-0.919,,,,,,,,,,,,
3.200,0.495,-0.876,,,,,,,,,,,,
3.210,0.401,-0.836,,,,,,,,,,,,
3.220,0.307,-0.796,,,,,,,,,,,,
3.230,0.213,-0.753,,,,,,,,,,,,
3.240,0.120,-0.709,,,,,,,,,,,,
3.250,0.022,-0.665,,,,,,,,,,,,
3.260,-0.077,-0.624,,,,,,,,,,,,
3.270,-0.176,-0.580,,,,,,,,,,,,
3.280,-0.269,-0.535,,,,,,,,,,,,
3.290,-0.361,-0.494,,,,,,,,,,,,
3.300,-0.494,-0.451,,,,,,,,,,,,
3.310,-0.568,-0.409,,,,,,,,,,,,
3.320,-0.666,-0.374,,,,,,,,,,,,
3.330,-0.766,-0.339,,,,,,,,,,,,
3.340,-0.865,-0.300,,,,,,,,,,,,
3.350,-0.965,-0.259,,,,,,,,,,,,
3.360,-1.062,-0.224,,,,,,,,,,,,
3.370,-1.158,-0.192,,,,,,,,,,,,
3.380,-1.251,-0.157,,,,,,,,,,,,
3.390,-1.310,-0.122,,,,,,,,,,,,
3.400,-1.429,-0.089,,,,,,,,,,,,
3.410,-1.523,-0.056,,,,,,,,,,,,
3.420,-1.614,-0.023,,,,,,,,,,,,
3.430,-1.703,0.006,,,,,,,,,,,,
3.440,-1.792,0.034,,,,,,,,,,,,
3.450,-1.881,0.063,,,,,,,,,,,,
3.460,-1.968,0.092,,,,,,,,,,,,
3.470,-2.058,0.118,,,,,,,,,,,,
3.480,-2.143,0.142,,,,,,,,,,,,
3.490,-2.224,0.165,,,,,,,,,,,,
3.500,-2.304,0.187,,,,,,,,,,,,
3.510,-2.383,0.207,,,,,,,,,,,,
3.520,-2.458,0.225,,,,,,,,,,,,
3.530,-2.532,0.240,,,,,,,,,,,,
3.540,-2.603,0.256,,,,,,,,,,,,
3.550,-2.673,0.271,,,,,,,,,,,,
3.560,-2.736,0.284,,,,,,,,,,,,
3.570,-2.792,0.296,,,,,,,,,,,,
3.580,-2.847,0.307,,,,,,,,,,,,
3.590,-2.897,0.318,,,,,,,,,,,,
3.600,-2.941,0.328,,,,,,,,,,,,
3.610,-2.978,0.335,,,,,,,,,,,,
3.620,-3.014,0.341,,,,,,,,,,,,
3.630,-3.050,0.345,,,,,,,,,,,,
3.640,-3.079,0.349,,,,,,,,,,,,
3.650,-3.104,0.352,,,,,,,,,,,,
3.660,-3.125,0.351,,,,,,,,,,,,
3.670,-3.140,0.348,,,,,,,,,,,,
3.680,-3.151,0.345,,,,,,,,,,,,
3.690,-3.163,0.341,,,,,,,,,,,,
3.700,-3.172,0.335,,,,,,,,,,,,
3.710,-3.169,0.328,,,,,,,,,,,,
3.720,-3.157,0.319,,,,,,,,,,,,
3.730,-3.143,0.308,,,,,,,,,,,,
3.740,-3.131,0.298,,,,,,,,,,,,
3.750,-3.117,0.287,,,,,,,,,,,,
3.760,-3.098,0.275,,,,,,,,,,,,
3.770,-3.072,0.261,,,,,,,,,,,,
3.780,-3.045,0.246,,,,,,,,,,,,
3.790,-3.014,0.231,,,,,,,,,,,,
3.800,-2.985,0.215,,,,,,,,,,,,
3.810,-2.953,0.196,,,,,,,,,,,,
3.820,-2.915,0.177,,,,,,,,,,,,
3.830,-2.870,0.155,,,,,,,,,,,,
3.840,-2.823,0.134,,,,,,,,,,,,
3.850,-2.771,0.111,,,,,,,,,,,,
3.860,-2.719,0.087,,,,,,,,,,,,
3.870,-2.657,0.060,,,,,,,,,,,,
3.880,-2.593,0.031,,,,,,,,,,,,
3.890,-2.523,0.006,,,,,,,,,,,,
3.900,-2.451,-0.019,,,,,,,,,,,,
3.910,-2.376,-0.050,,,,,,,,,,,,
3.920,-2.300,-0.082,,,,,,,,,,,,
3.930,-2.221,-0.113,,,,,,,,,,,,
3.940,-2.142,-0.145,,,,,,,,,,,,
3.950,-2.057,-0.178,,,,,,,,,,,,
3.960,-1.971,-0.210,,,,,,,,,,,,
3.970,-1.886,-0.244,,,,,,,,,,,,
3.980,-1.800,-0.280,,,,,,,,,,,,
3.990,-1.715,-0.318,,,,,,,,,,,,
4.000,-1.627,-0.351,,,,,,,,,,,,
4.010,-1.536,-0.384,,,,,,,,,,,,
4.020,-1.443,-0.418,,,,,,,,,,,,
4.030,-1.354,-0.456,,,,,,,,,,,,
4.040,-1.264,-0.494,,,,,,,,,,,,
4.050,-1.172,-0.534,,,,,,,,,,,,
4.060,-1.075,-0.574,,,,,,,,,,,,
4.070,-0.976,-0.615,,,,,,,,,,,,
4.080,-0.876,-0.656,,,,,,,,,,,,
4.090,-0.779,-0.697,,,,,,,,,,,,
4.100,-0.680,-0.739,,,,,,,,,,,,
4.110,-0.582,-0.781,,,,,,,,,,,,
4.120,-0.479,-0.822,,,,,,,,,,,,
4.130,-0.378,-0.862,,,,,,,,,,,,
4.140,-0.281,-0.901,,,,,,,,,,,,
4.150,-0.184,-0.942,,,,,,,,,,,,
4.160,-0.084,-0.983,,,,,,,,,,,,
4.170,0.018,-1.024,,,,,,,,,,,,
4.180,0.119,-1.064,,,,,,,,,,,,
4.190,0.217,-1.104,,,,,,,,,,,,
4.200,0.315,-1.145,,,,,,,,,,,,
4.210,0.414,-1.185,,,,,,,,,,,,
4.220,0.514,-1.225,,,,,,,,,,,,
4.230,0.611,-1.264,,,,,,,,,,,,
4.240,0.700,-1.301,,,,,,,,,,,,
4.250,0.785,-1.339,,,,,,,,,,,,
4.260,0.870,-1.378,,,,,,,,,,,,
4.270,0.955,-1.416,,,,,,,,,,,,
4.280,1.037,-1.454,,,,,,,,,,,,
4.290,1.118,-1.492,,,,,,,,,,,,
4.300,1.195,-1.529,,,,,,,,,,,,
4.310,1.267,-1.566,,,,,,,,,,,,
4.320,1.340,-1.602,,,,,,,,,,,,
4.330,1.409,-1.638,,,,,,,,,,,,
4.340,1.476,-1.673,,,,,,,,,,,,
4.350,1.540,-1.706,,,,,,,,,,,,
4.360,1.604,-1.741,,,,,,,,,,,,
4.370,1.670,-1.774,,,,,,,,,,,,
4.380,1.729,-1.804,,,,,,,,,,,,
4.390,1.785,-1.832,,,,,,,,,,,,
4.400,1.843,-1.860,,,,,,,,,,,,
4.410,1.894,-1.888,,,,,,,,,,,,
4.420,1.951,-1.912,,,,,,,,,,,,
4.430,2.002,-1.935,,,,,,,,,,,,
4.440,2.044,-1.957,,,,,,,,,,,,
4.450,2.090,-1.976,,,,,,,,,,,,
4.460,2.129,-1.996,,,,,,,,,,,,
4.470,2.166,-2.014,,,,,,,,,,,,
4.480,2.198,-2.031,,,,,,,,,,,,
4.490,2.230,-2.044,,,,,,,,,,,,
4.500,2.265,-2.055,,,,,,,,,,,,
4.510,2.292,-2.064,,,,,,,,,,,,
4.520,2.318,-2.073,,,,,,,,,,,,
4.530,2.343,-2.081,,,,,,,,,,,,
4.540,2.357,-2.088,,,,,,,,,,,,
4.550,2.369,-2.092,,,,,,,,,,,,
4.560,2.382,-2.095,,,,,,,,,,,,
4.570,2.395,-2.096,,,,,,,,,,,,
4.580,2.399,-2.097,,,,,,,,,,,,
4.590,2.399,-2.095,,,,,,,,,,,,
4.600,2.397,-2.092,,,,,,,,,,,,
4.610,2.391,-2.088,,,,,,,,,,,,
4.620,2.379,-2.082,,,,,,,,,,,,
4.630,2.367,-2.073,,,,,,,,,,,,
4.640,2.353,-2.062,,,,,,,,,,,,
4.650,2.339,-2.049,,,,,,,,,,,,
4.660,2.323,-2.038,,,,,,,,,,,,
4.670,2.300,-2.025,,,,,,,,,,,,
4.680,2.276,-2.008,,,,,,,,,,,,
4.690,2.251,-1.992,,,,,,,,,,,,
4.700,2.227,-1.974,,,,,,,,,,,,
4.710,2.202,-1.956,,,,,,,,,,,,
4.720,2.178,-1.935,,,,,,,,,,,,
4.730,2.148,-1.913,,,,,,,,,,,,
4.740,2.111,-1.889,,,,,,,,,,,,
4.750,2.077,-1.862,,,,,,,,,,,,
4.760,2.047,-1.833,,,,,,,,,,,,
4.770,2.013,-1.805,,,,,,,,,,,,
4.780,1.971,-1.775,,,,,,,,,,,,
4.790,1.924,-1.740,,,,,,,,,,,,
4.800,1.881,-1.704,,,,,,,,,,,,
4.810,1.833,-1.669,,,,,,,,,,,,
4.820,1.786,-1.633,,,,,,,,,,,,
4.830,1.737,-1.595,,,,,,,,,,,,
4.840,1.683,-1.556,,,,,,,,,,,,
4.850,1.627,-1.518,,,,,,,,,,,,
4.860,1.569,-1.480,,,,,,,,,,,,
4.870,1.513,-1.440,,,,,,,,,,,,
4.880,1.454,-1.402,,,,,,,,,,,,
4.890,1.394,-1.363,,,,,,,,,,,,
4.900,1.332,-1.322,,,,,,,,,,,,
4.910,1.265,-1.282,,,,,,,,,,,,
4.920,1.198,-1.242,,,,,,,,,,,,
4.930,1.132,-1.202,,,,,,,,,,,,
4.940,1.061,-1.160,,,,,,,,,,,,
4.950,0.988,-1.118,,,,,,,,,,,,
4.960,0.913,-1.077,,,,,,,,,,,,
4.970,0.840,-1.035,,,,,,,,,,,,
4.980,0.763,-0.993,,,,,,,,,,,,
4.990,0.681,-0.951,,,,,,,,,,,,
5.000,0.596,-0.908,,,,,,,,,,,,
5.010,0.508,-0.867,,,,,,,,,,,,
5.020,0.412,-0.827,,,,,,,,,,,,
5.030,0.318,-0.785,,,,,,,,,,,,
5.040,0.221,-0.741,,,,,,,,,,,,
5.050,0.125,-0.697,,,,,,,,,,,,
5.060,0.030,-0.655,,,,,,,,,,,,
5.070,-0.069,-0.613,,,,,,,,,,,,
5.080,-0.168,-0.568,,,,,,,,,,,,
5.090,-0.257,-0.524,,,,,,,,,,,,
5.100,-0.353,-0.483,,,,,,,,,,,,
5.110,-0.481,-0.440,,,,,,,,,,,,
5.120,-0.585,-0.400,,,,,,,,,,,,
5.130,-0.684,-0.366,,,,,,,,,,,,
5.140,-0.786,-0.330,,,,,,,,,,,,
5.150,-0.890,-0.289,,,,,,,,,,,,
5.160,-0.990,-0.251,,,,,,,,,,,,
5.170,-1.088,-0.217,,,,,,,,,,,,
5.180,-1.193,-0.184,,,,,,,,,,,,
5.190,-1.291,-0.147,,,,,,,,,,,,
5.200,-1.354,-0.113,,,,,,,,,,,,
5.210,-1.444,-0.081,,,,,,,,,,,,
5.220,-1.540,-0.048,,,,,,,,,,,,
5.230,-1.634,-0.015,,,,,,,,,,,,
5.240,-1.725,0.014,,,,,,,,,,,,
5.250,-1.815,0.043,,,,,,,,,,,,
5.260,-1.904,0.071,,,,,,,,,,,,
5.270,-1.993,0.099,,,,,,,,,,,,
