Time,Driven Amplitude,Driver Amplitude,Index,Driven Peak Time,Driven Peak Amplitude,Index,Driven Valley Time,Driven Valley Amplitude,Index,Driving Peak Time,Driving Peak Amplitude,Index,Driving Valley Time,Driving Valley Amplitude
4.890,0.889,0.315,,,,,,,,,,,,
4.900,0.889,0.329,,,,,,,,,,,,
4.910,0.877,0.332,,,,,,,,,,,,
4.920,0.857,0.326,,,,,,,,,,,,
4.930,0.833,0.310,,,,,,,,,,,,
4.940,0.800,0.284,,,,,,,,,,,,
4.950,0.758,0.250,,,,,,,,,,,,
4.960,0.708,0.205,,,,,,,,,,,,
4.970,0.649,0.152,,,,,,,,,,,,
4.980,0.582,0.089,,,,,,,,,,,,
4.990,0.510,0.020,,,,,,,,,,,,
5.000,0.425,-0.056,,,,,,,,,,,,
5.010,0.338,-0.140,,,,,,,,,,,,
5.020,0.245,-0.233,,,,,,,,,,,,
5.030,0.151,-0.331,,,,,,,,,,,,
5.040,0.053,-0.434,,,,,,,,,,,,
5.050,-0.047,-0.538,,,,,,,,,,,,
5.060,-0.145,-0.648,,,,,,,,,,,,
5.070,-0.236,-0.758,,,,,,,,,,,,
5.080,-0.320,-0.871,,,,,,,,,,,,
5.090,-0.418,-0.983,,,,,,,,,,,,
5.100,-0.551,-1.096,,,,,,,,,,,,
5.110,-0.632,-1.207,,,,,,,,,,,,
5.120,-0.718,-1.316,,,,,,,,,,,,
5.130,-0.798,-1.423,,,,,,,,,,,,
5.140,-0.877,-1.525,,,,,,,,,,,,
5.150,-0.950,-1.620,,,,,,,,,,,,
5.160,-1.021,-1.710,,,,,,,,,,,,
5.170,-1.091,-1.792,,,,,,,,,,,,
5.180,-1.134,-1.867,,,,,,,,,,,,
5.190,-1.130,-1.934,,,,,,,,,,,,
5.200,-1.169,-1.989,,,,,,,,,,,,
5.210,-1.188,-2.035,,,,,,,,,,,,
5.220,-1.196,-2.068,,,,,,,,,,,,
5.230,-1.194,-2.089,,,,,,,,,,,,
5.240,-1.188,-2.098,,,,,,,,,,,,
5.250,-1.173,-2.095,,,,,,,,,,,,
5.260,-1.156,-2.082,,,,,,,,,,,,
5.270,-1.188,-2.058,,,,,,,,,,,,
5.280,-1.142,-2.020,,,,,,,,,,,,
5.290,-1.088,-1.969,,,,,,,,,,,,
5.300,-1.025,-1.906,,,,,,,,,,,,
5.310,-0.958,-1.834,,,,,,,,,,,,
5.320,-0.882,-1.754,,,,,,,,,,,,
5.330,-0.799,-1.667,,,,,,,,,,,,
5.340,-0.712,-1.572,,,,,,,,,,,,
5.350,-0.614,-1.469,,,,,,,,,,,,
5.360,-0.453,-1.362,,,,,,,,,,,,
5.370,-0.361,-1.252,,,,,,,,,,,,
5.380,-0.267,-1.140,,,,,,,,,,,,
5.390,-0.168,-1.024,,,,,,,,,,,,
5.400,-0.071,-0.907,,,,,,,,,,,,
5.410,0.029,-0.790,,,,,,,,,,,,
5.420,0.127,-0.676,,,,,,,,,,,,
5.430,0.221,-0.561,,,,,,,,,,,,
5.440,0.316,-0.451,,,,,,,,,,,,
5.450,0.402,-0.343,,,,,,,,,,,,
5.460,0.488,-0.239,,,,,,,,,,,,
5.470,0.565,-0.142,,,,,,,,,,,,
5.480,0.633,-0.055,,,,,,,,,,,,
5.490,0.695,0.026,,,,,,,,,,,,
5.500,0.743,0.099,,,,,,,,,,,,
5.510,0.787,0.165,,,,,,,,,,,,
5.520,0.823,0.217,,,,,,,,,,,,
5.530,0.849,0.262,,,,,,,,,,,,
5.540,0.872,0.295,,,,,,,,,,,,
5.550,0.878,0.318,,,,,,,,,,,,
5.560,0.878,0.330,,,,,,,,,,,,
5.570,0.868,0.333,,,,,,,,,,,,
5.580,0.847,0.327,,,,,,,,,,,,
5.590,0.821,0.311,,,,,,,,,,,,
5.600,0.784,0.285,,,,,,,,,,,,
5.610,0.741,0.249,,,,,,,,,,,,
5.620,0.691,0.203,,,,,,,,,,,,
5.630,0.631,0.149,,,,,,,,,,,,
5.640,0.561,0.086,,,,,,,,,,,,
5.650,0.484,0.017,,,,,,,,,,,,
5.660,0.402,-0.060,,,,,,,,,,,,
5.670,0.316,-0.145,,,,,,,,,,,,
5.680,0.224,-0.238,,,,,,,,,,,,
5.690,0.135,-0.336,,,,,,,,,,,,
5.700,0.036,-0.438,,,,,,,,,,,,
5.710,-0.063,-0.544,,,,,,,,,,,,
5.720,-0.141,-0.654,,,,,,,,,,,,
5.730,-0.255,-0.764,,,,,,,,,,,,
5.740,-0.337,-0.877,,,,,,,,,,,,
5.750,-0.431,-0.988,,,,,,,,,,,,
5.760,-0.550,-1.102,,,,,,,,,,,,
5.770,-0.666,-1.213,,,,,,,,,,,,
5.780,-0.756,-1.323,,,,,,,,,,,,
5.790,-0.835,-1.429,,,,,,,,,,,,
5.800,-0.916,-1.530,,,,,,,,,,,,
5.810,-1.005,-1.625,,,,,,,,,,,,
5.820,-1.044,-1.715,,,,,,,,,,,,
5.830,-1.111,-1.797,,,,,,,,,,,,
5.840,-1.160,-1.871,,,,,,,,,,,,
5.850,-1.170,-1.937,,,,,,,,,,,,
5.860,-1.170,-1.992,,,,,,,,,,,,
5.870,-1.185,-2.037,,,,,,,,,,,,
5.880,-1.191,-2.069,,,,,,,,,,,,
5.890,-1.189,-2.089,,,,,,,,,,,,
5.900,-1.182,-2.096,,,,,,,,,,,,
5.910,-1.166,-2.093,,,,,,,,,,,,
5.920,-1.121,-2.080,,,,,,,,,,,,
5.930,-1.073,-2.055,,,,,,,,,,,,
5.940,-1.026,-2.016,,,,,,,,,,,,
5.950,-0.970,-1.963,,,,,,,,,,,,
5.960,-0.906,-1.900,,,,,,,,,,,,
5.970,-0.838,-1.828,,,,,,,,,,,,
5.980,-0.763,-1.748,,,,,,,,,,,,
5.990,-0.681,-1.660,,,,,,,,,,,,
6.000,-0.594,-1.564,,,,,,,,,,,,
6.010,-0.520,-1.462,,,,,,,,,,,,
6.020,-0.436,-1.355,,,,,,,,,,,,
6.030,-0.344,-1.245,,,,,,,,,,,,
6.040,-0.253,-1.132,,,,,,,,,,,,
6.050,-0.160,-1.015,,,,,,,,,,,,
6.060,-0.061,-0.898,,,,,,,,,,,,
6.070,0.041,-0.782,,,,,,,,,,,,
6.080,0.139,-0.667,,,,,,,,,,,,
6.090,0.231,-0.552,,,,,,,,,,,,
6.100,0.323,-0.442,,,,,,,,,,,,
6.110,0.410,-0.335,,,,,,,,,,,,
6.120,0.496,-0.232,,,,,,,,,,,,
6.130,0.573,-0.135,,,,,,,,,,,,
6.140,0.644,-0.049,,,,,,,,,,,,
6.150,0.703,0.032,,,,,,,,,,,,
6.160,0.753,0.104,,,,,,,,,,,,
6.170,0.794,0.168,,,,,,,,,,,,
6.180,0.830,0.219,,,,,,,,,,,,
6.190,0.855,0.263,,,,,,,,,,,,
6.200,0.874,0.297,,,,,,,,,,,,
6.210,0.881,0.319,,,,,,,,,,,,
6.220,0.880,0.331,,,,,,,,,,,,
6.230,0.868,0.333,,,,,,,,,,,,
6.240,0.844,0.327,,,,,,,,,,,,
6.250,0.816,0.311,,,,,,,,,,,,
6.260,0.780,0.283,,,,,,,,,,,,
6.270,0.736,0.246,,,,,,,,,,,,
6.280,0.687,0.199,,,,,,,,,,,,
6.290,0.624,0.145,,,,,,,,,,,,
6.300,0.550,0.083,,,,,,,,,,,,
6.310,0.476,0.012,,,,,,,,,,,,
6.320,0.393,-0.065,,,,,,,,,,,,
6.330,0.306,-0.150,,,,,,,,,,,,
6.340,0.212,-0.244,,,,,,,,,,,,
6.350,0.121,-0.342,,,,,,,,,,,,
6.360,0.023,-0.446,,,,,,,,,,,,
6.370,-0.070,-0.551,,,,,,,,,,,,
6.380,-0.180,-0.661,,,,,,,,,,,,
6.390,-0.270,-0.771,,,,,,,,,,,,
6.400,-0.362,-0.883,,,,,,,,,,,,
6.410,-0.485,-0.996,,,,,,,,,,,,
6.420,-0.567,-1.110,,,,,,,,,,,,
6.430,-0.664,-1.222,,,,,,,,,,,,
6.440,-0.755,-1.330,,,,,,,,,,,,
6.450,-0.837,-1.435,,,,,,,,,,,,
6.460,-0.920,-1.536,,,,,,,,,,,,
6.470,-0.975,-1.632,,,,,,,,,,,,
6.480,-1.039,-1.722,,,,,,,,,,,,
6.490,-1.102,-1.803,,,,,,,,,,,,
6.500,-1.121,-1.876,,,,,,,,,,,,
6.510,-1.163,-1.942,,,,,,,,,,,,
6.520,-1.180,-1.996,,,,,,,,,,,,
6.530,-1.195,-2.039,,,,,,,,,,,,
6.540,-1.200,-2.070,,,,,,,,,,,,
6.550,-1.198,-2.088,,,,,,,,,,,,
6.560,-1.190,-2.096,,,,,,,,,,,,
6.570,-1.171,-2.092,,,,,,,,,,,,
6.580,-1.259,-2.077,,,,,,,,,,,,
6.590,-1.209,-2.050,,,,,,,,,,,,
6.600,-1.162,-2.009,,,,,,,,,,,,
6.610,-1.104,-1.957,,,,,,,,,,,,
6.620,-1.038,-1.894,,,,,,,,,,,,
6.630,-0.968,-1.822,,,,,,,,,,,,
6.640,-0.893,-1.741,,,,,,,,,,,,
6.650,-0.811,-1.652,,,,,,,,,,,,
6.660,-0.722,-1.556,,,,,,,,,,,,
6.670,-0.511,-1.453,,,,,,,,,,,,
6.680,-0.429,-1.346,,,,,,,,,,,,
6.690,-0.338,-1.236,,,,,,,,,,,,
6.700,-0.244,-1.122,,,,,,,,,,,,
6.710,-0.149,-1.006,,,,,,,,,,,,
6.720,-0.049,-0.889,,,,,,,,,,,,
6.730,0.052,-0.772,,,,,,,,,,,,
6.740,0.148,-0.658,,,,,,,,,,,,
6.750,0.238,-0.542,,,,,,,,,,,,
6.760,0.332,-0.433,,,,,,,,,,,,
6.770,0.419,-0.327,,,,,,,,,,,,
6.780,0.504,-0.224,,,,,,,,,,,,
6.790,0.575,-0.128,,,,,,,,,,,,
6.800,0.643,-0.041,,,,,,,,,,,,
6.810,0.703,0.038,,,,,,,,,,,,
6.820,0.754,0.110,,,,,,,,,,,,
6.830,0.795,0.173,,,,,,,,,,,,
6.840,0.829,0.225,,,,,,,,,,,,
6.850,0.852,0.268,,,,,,,,,,,,
6.860,0.873,0.300,,,,,,,,,,,,
6.870,0.879,0.320,,,,,,,,,,,,
6.880,0.878,0.331,,,,,,,,,,,,
6.890,0.865,0.334,,,,,,,,,,,,
6.900,0.840,0.327,,,,,,,,,,,,
6.910,0.811,0.309,,,,,,,,,,,,
6.920,0.775,0.281,,,,,,,,,,,,
6.930,0.731,0.242,,,,,,,,,,,,
6.940,0.677,0.194,,,,,,,,,,,,
6.950,0.614,0.140,,,,,,,,,,,,
6.960,0.544,0.076,,,,,,,,,,,,
6.970,0.468,0.006,,,,,,,,,,,,
6.980,0.385,-0.073,,,,,,,,,,,,
6.990,0.297,-0.158,,,,,,,,,,,,
7.000,0.204,-0.252,,,,,,,,,,,,
7.010,0.106,-0.351,,,,,,,,,,,,
7.020,0.010,-0.455,,,,,,,,,,,,
7.030,-0.088,-0.561,,,,,,,,,,,,
7.040,-0.174,-0.671,,,,,,,,,,,,
7.050,-0.257,-0.781,,,,,,,,,,,,
7.060,-0.348,-0.894,,,,,,,,,,,,
7.070,-0.429,-1.007,,,,,,,,,,,,
7.080,-0.568,-1.120,,,,,,,,,,,,
7.090,-0.655,-1.231,,,,,,,,,,,,
7.100,-0.737,-1.339,,,,,,,,,,,,
7.110,-0.817,-1.444,,,,,,,,,,,,
7.120,-0.893,-1.545,,,,,,,,,,,,
7.130,-0.972,-1.640,,,,,,,,,,,,
7.140,-1.044,-1.728,,,,,,,,,,,,
7.150,-1.103,-1.808,,,,,,,,,,,,
7.160,-1.159,-1.881,,,,,,,,,,,,
7.170,-1.143,-1.946,,,,,,,,,,,,
7.180,-1.169,-2.000,,,,,,,,,,,,
7.190,-1.182,-2.042,,,,,,,,,,,,
7.200,-1.190,-2.072,,,,,,,,,,,,
7.210,-1.185,-2.090,,,,,,,,,,,,
7.220,-1.173,-2.097,,,,,,,,,,,,
7.230,-1.157,-2.093,,,,,,,,,,,,
7.240,-1.124,-2.076,,,,,,,,,,,,
7.250,-1.086,-2.047,,,,,,,,,,,,
7.260,-1.036,-2.005,,,,,,,,,,,,
7.270,-0.976,-1.953,,,,,,,,,,,,
7.280,-0.911,-1.889,,,,,,,,,,,,
7.290,-0.841,-1.815,,,,,,,,,,,,
7.300,-0.766,-1.734,,,,,,,,,,,,
7.310,-0.684,-1.645,,,,,,,,,,,,
7.320,-0.592,-1.548,,,,,,,,,,,,
7.330,-0.504,-1.445,,,,,,,,,,,,
7.340,-0.412,-1.337,,,,,,,,,,,,
7.350,-0.320,-1.226,,,,,,,,,,,,
7.360,-0.228,-1.113,,,,,,,,,,,,
7.370,-0.132,-0.997,,,,,,,,,,,,
7.380,-0.031,-0.880,,,,,,,,,,,,
7.390,0.067,-0.763,,,,,,,,,,,,
7.400,0.163,-0.648,,,,,,,,,,,,
7.410,0.256,-0.534,,,,,,,,,,,,
7.420,0.348,-0.425,,,,,,,,,,,,
7.430,0.436,-0.319,,,,,,,,,,,,
7.440,0.517,-0.217,,,,,,,,,,,,
7.450,0.589,-0.121,,,,,,,,,,,,
7.460,0.657,-0.035,,,,,,,,,,,,
7.470,0.716,0.043,,,,,,,,,,,,
7.480,0.766,0.114,,,,,,,,,,,,
7.490,0.804,0.177,,,,,,,,,,,,
7.500,0.835,0.230,,,,,,,,,,,,
7.510,0.860,0.271,,,,,,,,,,,,
7.520,0.879,0.302,,,,,,,,,,,,
7.530,0.884,0.321,,,,,,,,,,,,
7.540,0.881,0.331,,,,,,,,,,,,
7.550,0.864,0.334,,,,,,,,,,,,
7.560,0.840,0.325,,,,,,,,,,,,
7.570,0.811,0.307,,,,,,,,,,,,
7.580,0.775,0.278,,,,,,,,,,,,
7.590,0.727,0.240,,,,,,,,,,,,
7.600,0.672,0.192,,,,,,,,,,,,
7.610,0.608,0.135,,,,,,,,,,,,
7.620,0.538,0.071,,,,,,,,,,,,
7.630,0.460,-0.000,,,,,,,,,,,,
7.640,0.374,-0.079,,,,,,,,,,,,
7.650,0.284,-0.164,,,,,,,,,,,,
7.660,0.191,-0.259,,,,,,,,,,,,
7.670,0.094,-0.360,,,,,,,,,,,,
7.680,-0.002,-0.464,,,,,,,,,,,,
7.690,-0.099,-0.570,,,,,,,,,,,,
7.700,-0.205,-0.679,,,,,,,,,,,,
7.710,-0.276,-0.790,,,,,,,,,,,,
7.720,-0.365,-0.903,,,,,,,,,,,,
7.730,-0.508,-1.015,,,,,,,,,,,,
7.740,-0.587,-1.129,,,,,,,,,,,,
7.750,-0.688,-1.239,,,,,,,,,,,,
7.760,-0.769,-1.348,,,,,,,,,,,,
7.770,-0.850,-1.453,,,,,,,,,,,,
7.780,-0.927,-1.553,,,,,,,,,,,,
7.790,-0.987,-1.648,,,,,,,,,,,,
7.800,-1.075,-1.735,,,,,,,,,,,,
7.810,-1.134,-1.815,,,,,,,,,,,,
7.820,-1.127,-1.888,,,,,,,,,,,,
7.830,-1.171,-1.952,,,,,,,,,,,,
7.840,-1.185,-2.004,,,,,,,,,,,,
7.850,-1.201,-2.045,,,,,,,,,,,,
7.860,-1.203,-2.074,,,,,,,,,,,,
7.870,-1.198,-2.092,,,,,,,,,,,,
7.880,-1.188,-2.097,,,,,,,,,,,,
7.890,-1.168,-2.092,,,,,,,,,,,,
7.900,-1.116,-2.075,,,,,,,,,,,,
7.910,-1.076,-2.047,,,,,,,,,,,,
7.920,-1.026,-2.005,,,,,,,,,,,,
7.930,-0.964,-1.951,,,,,,,,,,,,
7.940,-0.899,-1.885,,,,,,,,,,,,
7.950,-0.828,-1.810,,,,,,,,,,,,
7.960,-0.751,-1.729,,,,,,,,,,,,
7.970,-0.666,-1.639,,,,,,,,,,,,
7.980,-0.574,-1.542,,,,,,,,,,,,
7.990,-0.505,-1.438,,,,,,,,,,,,
8.000,-0.412,-1.329,,,,,,,,,,,,
8.010,-0.318,-1.219,,,,,,,,,,,,
8.020,-0.224,-1.105,,,,,,,,,,,,
8.030,-0.127,-0.989,,,,,,,,,,,,
8.040,-0.029,-0.872,,,,,,,,,,,,
8.050,0.068,-0.754,,,,,,,,,,,,
8.060,0.166,-0.640,,,,,,,,,,,,
8.070,0.260,-0.527,,,,,,,,,,,,
8.080,0.352,-0.417,,,,,,,,,,,,
8.090,0.440,-0.311,,,,,,,,,,,,
8.100,0.520,-0.209,,,,,,,,,,,,
8.110,0.596,-0.115,,,,,,,,,,,,
8.120,0.665,-0.030,,,,,,,,,,,,
8.130,0.723,0.048,,,,,,,,,,,,
8.140,0.772,0.118,,,,,,,,,,,,
8.150,0.809,0.181,,,,,,,,,,,,
8.160,0.840,0.232,,,,,,,,,,,,
8.170,0.865,0.272,,,,,,,,,,,,
8.180,0.883,0.303,,,,,,,,,,,,
8.190,0.890,0.323,,,,,,,,,,,,
8.200,0.884,0.333,,,,,,,,,,,,
8.210,0.870,0.333,,,,,,,,,,,,
8.220,0.848,0.324,,,,,,,,,,,,
8.230,0.822,0.306,,,,,,,,,,,,
8.240,0.784,0.276,,,,,,,,,,,,
8.250,0.739,0.237,,,,,,,,,,,,
8.260,0.689,0.188,,,,,,,,,,,,
8.270,0.626,0.130,,,,,,,,,,,,
8.280,0.553,0.065,,,,,,,,,,,,
8.290,0.476,-0.006,,,,,,,,,,,,
8.300,0.390,-0.085,,,,,,,,,,,,
8.310,0.302,-0.172,,,,,,,,,,,,
8.320,0.209,-0.268,,,,,,,,,,,,
8.330,0.115,-0.368,,,,,,,,,,,,
8.340,0.016,-0.471,,,,,,,,,,,,
8.350,-0.085,-0.577,,,,,,,,,,,,
8.360,-0.169,-0.687,,,,,,,,,,,,
8.370,-0.262,-0.799,,,,,,,,,,,,
8.380,-0.354,-0.912,,,,,,,,,,,,
8.390,-0.434,-1.024,,,,,,,,,,,,
8.400,-0.628,-1.137,,,,,,,,,,,,
8.410,-0.712,-1.248,,,,,,,,,,,,
8.420,-0.796,-1.356,,,,,,,,,,,,
8.430,-0.875,-1.461,,,,,,,,,,,,
8.440,-0.953,-1.561,,,,,,,,,,,,
8.450,-1.035,-1.654,,,,,,,,,,,,
8.460,-1.093,-1.742,,,,,,,,,,,,
8.470,-1.147,-1.821,,,,,,,,,,,,
8.480,-1.205,-1.893,,,,,,,,,,,,
8.490,-1.137,-1.956,,,,,,,,,,,,
8.500,-1.165,-2.007,,,,,,,,,,,,
8.510,-1.177,-2.049,,,,,,,,,,,,
8.520,-1.181,-2.077,,,,,,,,,,,,
8.530,-1.175,-2.093,,,,,,,,,,,,
8.540,-1.166,-2.097,,,,,,,,,,,,
8.550,-1.147,-2.091,,,,,,,,,,,,
8.560,-1.169,-2.073,,,,,,,,,,,,
8.570,-1.129,-2.043,,,,,,,,,,,,
8.580,-1.078,-2.000,,,,,,,,,,,,
8.590,-1.021,-1.946,,,,,,,,,,,,
8.600,-0.957,-1.879,,,,,,,,,,,,
8.610,-0.886,-1.804,,,,,,,,,,,,
8.620,-0.808,-1.723,,,,,,,,,,,,
8.630,-0.725,-1.632,,,,,,,,,,,,
8.640,-0.640,-1.534,,,,,,,,,,,,
8.650,-0.499,-1.429,,,,,,,,,,,,
8.660,-0.406,-1.321,,,,,,,,,,,,
8.670,-0.312,-1.211,,,,,,,,,,,,
8.680,-0.225,-1.096,,,,,,,,,,,,
8.690,-0.130,-0.980,,,,,,,,,,,,
8.700,-0.032,-0.862,,,,,,,,,,,,
8.710,0.066,-0.746,,,,,,,,,,,,
8.720,0.164,-0.631,,,,,,,,,,,,
8.730,0.258,-0.518,,,,,,,,,,,,
8.740,0.349,-0.409,,,,,,,,,,,,
8.750,0.434,-0.304,,,,,,,,,,,,
8.760,0.515,-0.203,,,,,,,,,,,,
8.770,0.593,-0.109,,,,,,,,,,,,
8.780,0.660,-0.024,,,,,,,,,,,,
8.790,0.715,0.054,,,,,,,,,,,,
8.800,0.764,0.124,,,,,,,,,,,,
8.810,0.803,0.184,,,,,,,,,,,,
8.820,0.835,0.235,,,,,,,,,,,,
8.830,0.859,0.274,,,,,,,,,,,,
8.840,0.874,0.305,,,,,,,,,,,,
8.850,0.876,0.324,,,,,,,,,,,,
8.860,0.874,0.333,,,,,,,,,,,,
8.870,0.857,0.333,,,,,,,,,,,,
8.880,0.833,0.323,,,,,,,,,,,,
8.890,0.800,0.304,,,,,,,,,,,,
8.900,0.761,0.274,,,,,,,,,,,,
8.910,0.714,0.234,,,,,,,,,,,,
8.920,0.660,0.184,,,,,,,,,,,,
8.930,0.595,0.126,,,,,,,,,,,,
8.940,0.523,0.062,,,,,,,,,,,,
8.950,0.442,-0.010,,,,,,,,,,,,
8.960,0.358,-0.092,,,,,,,,,,,,
8.970,0.269,-0.178,,,,,,,,,,,,
8.980,0.177,-0.275,,,,,,,,,,,,
8.990,0.080,-0.375,,,,,,,,,,,,
9.000,-0.018,-0.479,,,,,,,,,,,,
9.010,-0.129,-0.586,,,,,,,,,,,,
9.020,-0.262,-0.696,,,,,,,,,,,,
9.030,-0.362,-0.807,,,,,,,,,,,,
9.040,-0.456,-0.919,,,,,,,,,,,,
9.050,-0.649,-1.030,,,,,,,,,,,,
9.060,-0.756,-1.144,,,,,,,,,,,,
9.070,-0.849,-1.254,,,,,,,,,,,,
9.080,-0.931,-1.362,,,,,,,,,,,,
9.090,-1.012,-1.467,,,,,,,,,,,,
9.100,-1.074,-1.566,,,,,,,,,,,,
9.110,-1.100,-1.660,,,,,,,,,,,,
9.120,-1.152,-1.747,,,,,,,,,,,,
9.130,-1.205,-1.826,,,,,,,,,,,,
9.140,-1.147,-1.897,,,,,,,,,,,,
9.150,-1.161,-1.959,,,,,,,,,,,,
9.160,-1.177,-2.011,,,,,,,,,,,,
9.170,-1.188,-2.051,,,,,,,,,,,,
9.180,-1.189,-2.078,,,,,,,,,,,,
9.190,-1.185,-2.093,,,,,,,,,,,,
9.200,-1.175,-2.096,,,,,,,,,,,,
9.210,-1.163,-2.090,,,,,,,,,,,,
9.220,-1.188,-2.072,,,,,,,,,,,,
9.230,-1.146,-2.042,,,,,,,,,,,,
9.240,-1.096,-1.997,,,,,,,,,,,,
9.250,-1.036,-1.941,,,,,,,,,,,,
9.260,-0.968,-1.874,,,,,,,,,,,,
9.270,-0.896,-1.798,,,,,,,,,,,,
9.280,-0.817,-1.715,,,,,,,,,,,,
9.290,-0.733,-1.624,,,,,,,,,,,,
9.300,-0.633,-1.525,,,,,,,,,,,,
9.310,-0.483,-1.421,,,,,,,,,,,,
9.320,-0.390,-1.312,,,,,,,,,,,,
9.330,-0.296,-1.202,,,,,,,,,,,,
9.340,-0.200,-1.086,,,,,,,,,,,,
9.350,-0.104,-0.970,,,,,,,,,,,,
9.360,-0.003,-0.853,,,,,,,,,,,,
9.370,0.096,-0.737,,,,,,,,,,,,
9.380,0.191,-0.622,,,,,,,,,,,,
9.390,0.284,-0.509,,,,,,,,,,,,
9.400,0.374,-0.399,,,,,,,,,,,,
9.410,0.463,-0.294,,,,,,,,,,,,
9.420,0.542,-0.193,,,,,,,,,,,,
9.430,0.614,-0.101,,,,,,,,,,,,
9.440,0.677,-0.015,,,,,,,,,,,,
9.450,0.730,0.062,,,,,,,,,,,,
9.460,0.778,0.130,,,,,,,,,,,,
9.470,0.816,0.189,,,,,,,,,,,,
9.480,0.844,0.239,,,,,,,,,,,,
9.490,0.867,0.278,,,,,,,,,,,,
9.500,0.880,0.307,,,,,,,,,,,,
9.510,0.885,0.324,,,,,,,,,,,,
9.520,0.878,0.333,,,,,,,,,,,,
9.530,0.861,0.332,,,,,,,,,,,,
9.540,0.834,0.322,,,,,,,,,,,,
9.550,0.803,0.302,,,,,,,,,,,,
9.560,0.766,0.270,,,,,,,,,,,,
9.570,0.719,0.229,,,,,,,,,,,,
9.580,0.665,0.180,,,,,,,,,,,,
9.590,0.598,0.121,,,,,,,,,,,,
9.600,0.521,0.056,,,,,,,,,,,,
9.610,0.442,-0.017,,,,,,,,,,,,
9.620,0.357,-0.099,,,,,,,,,,,,
9.630,0.268,-0.186,,,,,,,,,,,,
9.640,0.173,-0.282,,,,,,,,,,,,
9.650,0.073,-0.383,,,,,,,,,,,,
9.660,-0.024,-0.487,,,,,,,,,,,,
9.670,-0.120,-0.594,,,,,,,,,,,,
9.680,-0.204,-0.704,,,,,,,,,,,,
9.690,-0.295,-0.815,,,,,,,,,,,,
9.700,-0.388,-0.927,,,,,,,,,,,,
9.710,-0.493,-1.040,,,,,,,,,,,,
9.720,-0.617,-1.154,,,,,,,,,,,,
9.730,-0.709,-1.264,,,,,,,,,,,,
9.740,-0.791,-1.371,,,,,,,,,,,,
9.750,-0.873,-1.475,,,,,,,,,,,,
9.760,-0.949,-1.575,,,,,,,,,,,,
9.770,-1.027,-1.668,,,,,,,,,,,,
9.780,-1.091,-1.754,,,,,,,,,,,,
9.790,-1.148,-1.832,,,,,,,,,,,,
9.800,-1.179,-1.902,,,,,,,,,,,,
9.810,-1.174,-1.964,,,,,,,,,,,,
9.820,-1.194,-2.014,,,,,,,,,,,,
9.830,-1.206,-2.053,,,,,,,,,,,,
9.840,-1.208,-2.078,,,,,,,,,,,,
9.850,-1.204,-2.093,,,,,,,,,,,,
9.860,-1.191,-2.096,,,,,,,,,,,,
9.870,-1.167,-2.089,,,,,,,,,,,,
9.880,-1.308,-2.069,,,,,,,,,,,,
9.890,-1.267,-2.036,,,,,,,,,,,,
9.900,-1.217,-1.990,,,,,,,,,,,,
9.910,-1.154,-1.935,,,,,,,,,,,,
9.920,-1.086,-1.867,,,,,,,,,,,,
9.930,-1.014,-1.791,,,,,,,,,,,,
9.940,-0.938,-1.707,,,,,,,,,,,,
9.950,-0.854,-1.615,,,,,,,,,,,,
9.960,-0.762,-1.516,,,,,,,,,,,,
9.970,-0.497,-1.411,,,,,,,,,,,,
9.980,-0.403,-1.303,,,,,,,,,,,,
9.990,-0.311,-1.192,,,,,,,,,,,,
10.000,-0.217,-1.076,,,,,,,,,,,,
10.010,-0.120,-0.961,,,,,,,,,,,,
10.020,-0.019,-0.844,,,,,,,,,,,,
10.030,0.079,-0.728,,,,,,,,,,,,
10.040,0.174,-0.612,,,,,,,,,,,,
10.050,0.268,-0.500,,,,,,,,,,,,
10.060,0.360,-0.392,,,,,,,,,,,,
10.070,0.447,-0.287,,,,,,,,,,,,
10.080,0.528,-0.186,,,,,,,,,,,,
10.090,0.597,-0.094,,,,,,,,,,,,
10.100,0.662,-0.009,,,,,,,,,,,,
10.110,0.718,0.067,,,,,,,,,,,,
10.120,0.767,0.135,,,,,,,,,,,,
10.130,0.805,0.194,,,,,,,,,,,,
10.140,0.833,0.245,,,,,,,,,,,,
10.150,0.857,0.282,,,,,,,,,,,,
10.160,0.873,0.310,,,,,,,,,,,,
10.170,0.876,0.326,,,,,,,,,,,,
10.180,0.873,0.333,,,,,,,,,,,,
10.190,0.853,0.332,,,,,,,,,,,,
10.200,0.828,0.321,,,,,,,,,,,,
10.210,0.797,0.300,,,,,,,,,,,,
10.220,0.759,0.267,,,,,,,,,,,,
10.230,0.711,0.225,,,,,,,,,,,,
10.240,0.653,0.175,,,,,,,,,,,,
10.250,0.587,0.115,,,,,,,,,,,,
10.260,0.517,0.049,,,,,,,,,,,,
10.270,0.437,-0.023,,,,,,,,,,,,
10.280,0.353,-0.105,,,,,,,,,,,,
10.290,0.261,-0.193,,,,,,,,,,,,
10.300,0.168,-0.290,,,,,,,,,,,,
10.310,0.071,-0.391,,,,,,,,,,,,
10.320,-0.026,-0.496,,,,,,,,,,,,
10.330,-0.109,-0.604,,,,,,,,,,,,
10.340,-0.204,-0.713,,,,,,,,,,,,
10.350,-0.317,-0.825,,,,,,,,,,,,
10.360,-0.409,-0.938,,,,,,,,,,,,
10.370,-0.533,-1.051,,,,,,,,,,,,
