Time,Driven Amplitude,Driver Amplitude,Index,Driven Peak Time,Driven Peak Amplitude,Index,Driven Valley Time,Driven Valley Amplitude,Index,Driving Peak Time,Driving Peak Amplitude,Index,Driving Valley Time,Driving Valley Amplitude
0.230,1.059,0.307,1571.0,15.720,1.089,1606.0,16.070,-1.422,1572.0,15.730,0.335,1608.0,16.090,-2.092
0.240,1.057,0.325,,,,,,,,,,,,
0.250,1.051,0.335,,,,,,,,,,,,
0.260,1.035,0.336,,,,,,,,,,,,
0.270,1.013,0.328,,,,,,,,,,,,
0.280,0.982,0.311,,,,,,,,,,,,
0.290,0.942,0.286,,,,,,,,,,,,
0.300,0.893,0.252,,,,,,,,,,,,
0.310,0.836,0.210,,,,,,,,,,,,
0.320,0.771,0.160,,,,,,,,,,,,
0.330,0.703,0.103,,,,,,,,,,,,
0.340,0.624,0.039,,,,,,,,,,,,
0.350,0.532,-0.031,,,,,,,,,,,,
0.360,0.433,-0.108,,,,,,,,,,,,
0.370,0.330,-0.191,,,,,,,,,,,,
0.380,0.215,-0.281,,,,,,,,,,,,
0.390,0.108,-0.373,,,,,,,,,,,,
0.400,-0.004,-0.469,,,,,,,,,,,,
0.410,-0.104,-0.569,,,,,,,,,,,,
0.420,-0.219,-0.671,,,,,,,,,,,,
0.430,-0.339,-0.775,,,,,,,,,,,,
0.440,-0.372,-0.881,,,,,,,,,,,,
0.450,-0.522,-0.986,,,,,,,,,,,,
0.460,-0.626,-1.093,,,,,,,,,,,,
0.470,-0.717,-1.196,,,,,,,,,,,,
0.480,-0.817,-1.298,,,,,,,,,,,,
0.490,-0.910,-1.399,,,,,,,,,,,,
0.500,-1.015,-1.496,,,,,,,,,,,,
0.510,-1.093,-1.588,,,,,,,,,,,,
0.520,-1.155,-1.676,,,,,,,,,,,,
0.530,-1.294,-1.757,,,,,,,,,,,,
0.540,-1.304,-1.831,,,,,,,,,,,,
0.550,-1.349,-1.895,,,,,,,,,,,,
0.560,-1.381,-1.953,,,,,,,,,,,,
0.570,-1.405,-2.002,,,,,,,,,,,,
0.580,-1.419,-2.041,,,,,,,,,,,,
0.590,-1.418,-2.070,,,,,,,,,,,,
0.600,-1.415,-2.087,,,,,,,,,,,,
0.610,-1.400,-2.095,,,,,,,,,,,,
0.620,-1.374,-2.093,,,,,,,,,,,,
0.630,-1.339,-2.081,,,,,,,,,,,,
0.640,-1.298,-2.058,,,,,,,,,,,,
0.650,-1.246,-2.024,,,,,,,,,,,,
0.660,-1.176,-1.978,,,,,,,,,,,,
0.670,-1.108,-1.924,,,,,,,,,,,,
0.680,-1.031,-1.860,,,,,,,,,,,,
0.690,-0.948,-1.788,,,,,,,,,,,,
0.700,-0.861,-1.708,,,,,,,,,,,,
0.710,-0.764,-1.622,,,,,,,,,,,,
0.720,-0.662,-1.529,,,,,,,,,,,,
0.730,-0.557,-1.431,,,,,,,,,,,,
0.740,-0.454,-1.329,,,,,,,,,,,,
0.750,-0.354,-1.225,,,,,,,,,,,,
0.760,-0.239,-1.119,,,,,,,,,,,,
0.770,-0.122,-1.011,,,,,,,,,,,,
0.780,-0.006,-0.903,,,,,,,,,,,,
0.790,0.108,-0.793,,,,,,,,,,,,
0.800,0.219,-0.683,,,,,,,,,,,,
0.810,0.327,-0.574,,,,,,,,,,,,
0.820,0.435,-0.471,,,,,,,,,,,,
0.830,0.539,-0.369,,,,,,,,,,,,
0.840,0.634,-0.271,,,,,,,,,,,,
0.850,0.718,-0.176,,,,,,,,,,,,
0.860,0.794,-0.091,,,,,,,,,,,,
0.870,0.863,-0.010,,,,,,,,,,,,
0.880,0.923,0.062,,,,,,,,,,,,
0.890,0.972,0.128,,,,,,,,,,,,
0.900,1.013,0.184,,,,,,,,,,,,
0.910,1.042,0.233,,,,,,,,,,,,
0.920,1.063,0.271,,,,,,,,,,,,
0.930,1.077,0.300,,,,,,,,,,,,
0.940,1.084,0.320,,,,,,,,,,,,
0.950,1.078,0.333,,,,,,,,,,,,
0.960,1.066,0.337,,,,,,,,,,,,
0.970,1.049,0.331,,,,,,,,,,,,
0.980,1.029,0.317,,,,,,,,,,,,
0.990,0.992,0.295,,,,,,,,,,,,
1.000,0.949,0.262,,,,,,,,,,,,
1.010,0.898,0.221,,,,,,,,,,,,
1.020,0.838,0.173,,,,,,,,,,,,
1.030,0.769,0.119,,,,,,,,,,,,
1.040,0.693,0.056,,,,,,,,,,,,
1.050,0.597,-0.012,,,,,,,,,,,,
1.060,0.501,-0.088,,,,,,,,,,,,
1.070,0.391,-0.170,,,,,,,,,,,,
1.080,0.286,-0.259,,,,,,,,,,,,
1.090,0.181,-0.351,,,,,,,,,,,,
1.100,0.065,-0.447,,,,,,,,,,,,
1.110,-0.053,-0.546,,,,,,,,,,,,
1.120,-0.172,-0.648,,,,,,,,,,,,
1.130,-0.283,-0.752,,,,,,,,,,,,
1.140,-0.378,-0.857,,,,,,,,,,,,
1.150,-0.536,-0.963,,,,,,,,,,,,
1.160,-0.645,-1.069,,,,,,,,,,,,
1.170,-0.752,-1.173,,,,,,,,,,,,
1.180,-0.853,-1.276,,,,,,,,,,,,
1.190,-0.949,-1.377,,,,,,,,,,,,
1.200,-1.038,-1.475,,,,,,,,,,,,
1.210,-1.121,-1.568,,,,,,,,,,,,
1.220,-1.197,-1.656,,,,,,,,,,,,
1.230,-1.273,-1.739,,,,,,,,,,,,
1.240,-1.284,-1.814,,,,,,,,,,,,
1.250,-1.329,-1.881,,,,,,,,,,,,
1.260,-1.365,-1.941,,,,,,,,,,,,
1.270,-1.395,-1.992,,,,,,,,,,,,
1.280,-1.413,-2.034,,,,,,,,,,,,
1.290,-1.420,-2.064,,,,,,,,,,,,
1.300,-1.420,-2.084,,,,,,,,,,,,
1.310,-1.412,-2.094,,,,,,,,,,,,
1.320,-1.391,-2.093,,,,,,,,,,,,
1.330,-1.362,-2.084,,,,,,,,,,,,
1.340,-1.325,-2.063,,,,,,,,,,,,
1.350,-1.282,-2.030,,,,,,,,,,,,
1.360,-1.263,-1.986,,,,,,,,,,,,
1.370,-1.196,-1.933,,,,,,,,,,,,
1.380,-1.122,-1.872,,,,,,,,,,,,
1.390,-1.038,-1.802,,,,,,,,,,,,
1.400,-0.949,-1.723,,,,,,,,,,,,
1.410,-0.855,-1.639,,,,,,,,,,,,
1.420,-0.754,-1.548,,,,,,,,,,,,
1.430,-0.650,-1.452,,,,,,,,,,,,
1.440,-0.543,-1.351,,,,,,,,,,,,
1.450,-0.400,-1.247,,,,,,,,,,,,
1.460,-0.293,-1.142,,,,,,,,,,,,
1.470,-0.178,-1.033,,,,,,,,,,,,
1.480,-0.064,-0.925,,,,,,,,,,,,
1.490,0.046,-0.815,,,,,,,,,,,,
1.500,0.156,-0.705,,,,,,,,,,,,
1.510,0.264,-0.597,,,,,,,,,,,,
1.520,0.372,-0.492,,,,,,,,,,,,
1.530,0.478,-0.391,,,,,,,,,,,,
1.540,0.575,-0.292,,,,,,,,,,,,
1.550,0.669,-0.195,,,,,,,,,,,,
1.560,0.747,-0.108,,,,,,,,,,,,
1.570,0.817,-0.027,,,,,,,,,,,,
1.580,0.881,0.047,,,,,,,,,,,,
1.590,0.934,0.114,,,,,,,,,,,,
1.600,0.977,0.173,,,,,,,,,,,,
1.610,1.010,0.222,,,,,,,,,,,,
1.620,1.036,0.263,,,,,,,,,,,,
1.630,1.056,0.295,,,,,,,,,,,,
1.640,1.063,0.317,,,,,,,,,,,,
1.650,1.061,0.331,,,,,,,,,,,,
1.660,1.053,0.336,,,,,,,,,,,,
1.670,1.036,0.332,,,,,,,,,,,,
1.680,1.016,0.319,,,,,,,,,,,,
1.690,0.983,0.298,,,,,,,,,,,,
1.700,0.940,0.268,,,,,,,,,,,,
1.710,0.890,0.230,,,,,,,,,,,,
1.720,0.831,0.183,,,,,,,,,,,,
1.730,0.765,0.130,,,,,,,,,,,,
1.740,0.693,0.068,,,,,,,,,,,,
1.750,0.604,0.001,,,,,,,,,,,,
1.760,0.511,-0.074,,,,,,,,,,,,
1.770,0.409,-0.154,,,,,,,,,,,,
1.780,0.305,-0.242,,,,,,,,,,,,
1.790,0.199,-0.334,,,,,,,,,,,,
1.800,0.089,-0.430,,,,,,,,,,,,
1.810,-0.018,-0.528,,,,,,,,,,,,
1.820,-0.143,-0.631,,,,,,,,,,,,
1.830,-0.254,-0.735,,,,,,,,,,,,
1.840,-0.378,-0.841,,,,,,,,,,,,
1.850,-0.524,-0.947,,,,,,,,,,,,
1.860,-0.622,-1.054,,,,,,,,,,,,
1.870,-0.723,-1.158,,,,,,,,,,,,
1.880,-0.823,-1.262,,,,,,,,,,,,
1.890,-0.919,-1.363,,,,,,,,,,,,
1.900,-1.014,-1.461,,,,,,,,,,,,
1.910,-1.087,-1.555,,,,,,,,,,,,
1.920,-1.166,-1.645,,,,,,,,,,,,
1.930,-1.216,-1.729,,,,,,,,,,,,
1.940,-1.234,-1.805,,,,,,,,,,,,
1.950,-1.288,-1.873,,,,,,,,,,,,
1.960,-1.326,-1.934,,,,,,,,,,,,
1.970,-1.351,-1.987,,,,,,,,,,,,
1.980,-1.370,-2.030,,,,,,,,,,,,
1.990,-1.381,-2.062,,,,,,,,,,,,
2.000,-1.379,-2.082,,,,,,,,,,,,
2.010,-1.366,-2.093,,,,,,,,,,,,
2.020,-1.347,-2.094,,,,,,,,,,,,
2.030,-1.319,-2.085,,,,,,,,,,,,
2.040,-1.284,-2.065,,,,,,,,,,,,
2.050,-1.239,-2.033,,,,,,,,,,,,
2.060,-1.164,-1.991,,,,,,,,,,,,
2.070,-1.099,-1.938,,,,,,,,,,,,
2.080,-1.025,-1.878,,,,,,,,,,,,
2.090,-0.947,-1.808,,,,,,,,,,,,
2.100,-0.855,-1.731,,,,,,,,,,,,
2.110,-0.762,-1.646,,,,,,,,,,,,
2.120,-0.664,-1.556,,,,,,,,,,,,
2.130,-0.564,-1.458,,,,,,,,,,,,
2.140,-0.463,-1.357,,,,,,,,,,,,
2.150,-0.380,-1.253,,,,,,,,,,,,
2.160,-0.274,-1.147,,,,,,,,,,,,
2.170,-0.161,-1.038,,,,,,,,,,,,
2.180,-0.046,-0.929,,,,,,,,,,,,
2.190,0.057,-0.819,,,,,,,,,,,,
2.200,0.165,-0.708,,,,,,,,,,,,
2.210,0.271,-0.600,,,,,,,,,,,,
2.220,0.378,-0.494,,,,,,,,,,,,
2.230,0.482,-0.392,,,,,,,,,,,,
2.240,0.576,-0.293,,,,,,,,,,,,
2.250,0.665,-0.196,,,,,,,,,,,,
2.260,0.743,-0.109,,,,,,,,,,,,
2.270,0.811,-0.028,,,,,,,,,,,,
2.280,0.874,0.046,,,,,,,,,,,,
2.290,0.927,0.114,,,,,,,,,,,,
2.300,0.969,0.174,,,,,,,,,,,,
2.310,1.001,0.224,,,,,,,,,,,,
2.320,1.027,0.264,,,,,,,,,,,,
2.330,1.047,0.296,,,,,,,,,,,,
2.340,1.052,0.317,,,,,,,,,,,,
2.350,1.047,0.332,,,,,,,,,,,,
2.360,1.039,0.337,,,,,,,,,,,,
2.370,1.019,0.334,,,,,,,,,,,,
2.380,0.994,0.321,,,,,,,,,,,,
2.390,0.959,0.301,,,,,,,,,,,,
2.400,0.914,0.270,,,,,,,,,,,,
2.410,0.862,0.231,,,,,,,,,,,,
2.420,0.802,0.183,,,,,,,,,,,,
2.430,0.738,0.131,,,,,,,,,,,,
2.440,0.665,0.069,,,,,,,,,,,,
2.450,0.572,0.002,,,,,,,,,,,,
2.460,0.481,-0.072,,,,,,,,,,,,
2.470,0.382,-0.153,,,,,,,,,,,,
2.480,0.280,-0.241,,,,,,,,,,,,
2.490,0.173,-0.332,,,,,,,,,,,,
2.500,0.063,-0.428,,,,,,,,,,,,
2.510,-0.037,-0.526,,,,,,,,,,,,
2.520,-0.151,-0.629,,,,,,,,,,,,
2.530,-0.271,-0.731,,,,,,,,,,,,
2.540,-0.386,-0.836,,,,,,,,,,,,
2.550,-0.514,-0.942,,,,,,,,,,,,
2.560,-0.611,-1.049,,,,,,,,,,,,
2.570,-0.712,-1.153,,,,,,,,,,,,
2.580,-0.810,-1.257,,,,,,,,,,,,
2.590,-0.904,-1.358,,,,,,,,,,,,
2.600,-1.005,-1.456,,,,,,,,,,,,
2.610,-1.089,-1.551,,,,,,,,,,,,
2.620,-1.155,-1.641,,,,,,,,,,,,
2.630,-1.207,-1.724,,,,,,,,,,,,
2.640,-1.242,-1.801,,,,,,,,,,,,
2.650,-1.297,-1.870,,,,,,,,,,,,
2.660,-1.336,-1.931,,,,,,,,,,,,
2.670,-1.362,-1.983,,,,,,,,,,,,
2.680,-1.379,-2.027,,,,,,,,,,,,
2.690,-1.390,-2.059,,,,,,,,,,,,
2.700,-1.387,-2.080,,,,,,,,,,,,
2.710,-1.375,-2.092,,,,,,,,,,,,
2.720,-1.356,-2.094,,,,,,,,,,,,
2.730,-1.327,-2.086,,,,,,,,,,,,
2.740,-1.291,-2.068,,,,,,,,,,,,
2.750,-1.224,-2.038,,,,,,,,,,,,
2.760,-1.148,-1.996,,,,,,,,,,,,
2.770,-1.081,-1.945,,,,,,,,,,,,
2.780,-1.005,-1.885,,,,,,,,,,,,
2.790,-0.923,-1.817,,,,,,,,,,,,
2.800,-0.834,-1.740,,,,,,,,,,,,
2.810,-0.740,-1.657,,,,,,,,,,,,
2.820,-0.640,-1.567,,,,,,,,,,,,
2.830,-0.538,-1.471,,,,,,,,,,,,
2.840,-0.453,-1.370,,,,,,,,,,,,
2.850,-0.367,-1.266,,,,,,,,,,,,
2.860,-0.258,-1.162,,,,,,,,,,,,
2.870,-0.143,-1.053,,,,,,,,,,,,
2.880,-0.029,-0.944,,,,,,,,,,,,
2.890,0.080,-0.834,,,,,,,,,,,,
2.900,0.190,-0.724,,,,,,,,,,,,
2.910,0.298,-0.616,,,,,,,,,,,,
2.920,0.407,-0.510,,,,,,,,,,,,
2.930,0.513,-0.409,,,,,,,,,,,,
2.940,0.608,-0.309,,,,,,,,,,,,
2.950,0.696,-0.211,,,,,,,,,,,,
2.960,0.774,-0.122,,,,,,,,,,,,
2.970,0.845,-0.040,,,,,,,,,,,,
2.980,0.906,0.034,,,,,,,,,,,,
2.990,0.957,0.103,,,,,,,,,,,,
3.000,1.001,0.164,,,,,,,,,,,,
3.010,1.034,0.214,,,,,,,,,,,,
3.020,1.056,0.256,,,,,,,,,,,,
3.030,1.075,0.289,,,,,,,,,,,,
3.040,1.083,0.312,,,,,,,,,,,,
3.050,1.081,0.328,,,,,,,,,,,,
3.060,1.070,0.334,,,,,,,,,,,,
3.070,1.055,0.332,,,,,,,,,,,,
3.080,1.032,0.321,,,,,,,,,,,,
3.090,0.997,0.302,,,,,,,,,,,,
3.100,0.954,0.274,,,,,,,,,,,,
3.110,0.906,0.237,,,,,,,,,,,,
3.120,0.848,0.191,,,,,,,,,,,,
3.130,0.781,0.140,,,,,,,,,,,,
3.140,0.706,0.079,,,,,,,,,,,,
3.150,0.623,0.014,,,,,,,,,,,,
3.160,0.529,-0.059,,,,,,,,,,,,
3.170,0.428,-0.139,,,,,,,,,,,,
3.180,0.323,-0.225,,,,,,,,,,,,
3.190,0.211,-0.316,,,,,,,,,,,,
3.200,0.099,-0.410,,,,,,,,,,,,
3.210,-0.013,-0.508,,,,,,,,,,,,
3.220,-0.117,-0.611,,,,,,,,,,,,
3.230,-0.234,-0.713,,,,,,,,,,,,
3.240,-0.341,-0.818,,,,,,,,,,,,
3.250,-0.497,-0.924,,,,,,,,,,,,
3.260,-0.607,-1.031,,,,,,,,,,,,
3.270,-0.711,-1.136,,,,,,,,,,,,
3.280,-0.808,-1.240,,,,,,,,,,,,
3.290,-0.908,-1.340,,,,,,,,,,,,
3.300,-1.000,-1.439,,,,,,,,,,,,
3.310,-1.099,-1.535,,,,,,,,,,,,
3.320,-1.175,-1.625,,,,,,,,,,,,
3.330,-1.250,-1.710,,,,,,,,,,,,
3.340,-1.266,-1.788,,,,,,,,,,,,
3.350,-1.315,-1.858,,,,,,,,,,,,
3.360,-1.355,-1.921,,,,,,,,,,,,
3.370,-1.386,-1.974,,,,,,,,,,,,
3.380,-1.408,-2.020,,,,,,,,,,,,
3.390,-1.422,-2.054,,,,,,,,,,,,
3.400,-1.422,-2.077,,,,,,,,,,,,
3.410,-1.415,-2.090,,,,,,,,,,,,
3.420,-1.399,-2.094,,,,,,,,,,,,
3.430,-1.371,-2.088,,,,,,,,,,,,
3.440,-1.337,-2.071,,,,,,,,,,,,
3.450,-1.295,-2.043,,,,,,,,,,,,
3.460,-1.420,-2.004,,,,,,,,,,,,
3.470,-1.384,-1.954,,,,,,,,,,,,
3.480,-1.312,-1.896,,,,,,,,,,,,
3.490,-1.231,-1.829,,,,,,,,,,,,
3.500,-1.148,-1.754,,,,,,,,,,,,
3.510,-1.055,-1.672,,,,,,,,,,,,
3.520,-0.955,-1.583,,,,,,,,,,,,
3.530,-0.850,-1.488,,,,,,,,,,,,
3.540,-0.746,-1.388,,,,,,,,,,,,
3.550,-0.461,-1.284,,,,,,,,,,,,
3.560,-0.322,-1.180,,,,,,,,,,,,
3.570,-0.208,-1.074,,,,,,,,,,,,
3.580,-0.093,-0.964,,,,,,,,,,,,
3.590,0.024,-0.854,,,,,,,,,,,,
3.600,0.134,-0.743,,,,,,,,,,,,
3.610,0.243,-0.636,,,,,,,,,,,,
3.620,0.352,-0.528,,,,,,,,,,,,
3.630,0.459,-0.426,,,,,,,,,,,,
3.640,0.557,-0.325,,,,,,,,,,,,
3.650,0.652,-0.228,,,,,,,,,,,,
3.660,0.735,-0.138,,,,,,,,,,,,
3.670,0.809,-0.056,,,,,,,,,,,,
3.680,0.876,0.021,,,,,,,,,,,,
3.690,0.931,0.091,,,,,,,,,,,,
3.700,0.976,0.155,,,,,,,,,,,,
3.710,1.012,0.206,,,,,,,,,,,,
3.720,1.038,0.252,,,,,,,,,,,,
3.730,1.058,0.286,,,,,,,,,,,,
3.740,1.068,0.312,,,,,,,,,,,,
3.750,1.071,0.329,,,,,,,,,,,,
3.760,1.064,0.337,,,,,,,,,,,,
3.770,1.052,0.336,,,,,,,,,,,,
3.780,1.029,0.327,,,,,,,,,,,,
3.790,1.000,0.310,,,,,,,,,,,,
3.800,0.963,0.283,,,,,,,,,,,,
3.810,0.920,0.246,,,,,,,,,,,,
3.820,0.866,0.201,,,,,,,,,,,,
3.830,0.803,0.151,,,,,,,,,,,,
3.840,0.732,0.093,,,,,,,,,,,,
3.850,0.651,0.028,,,,,,,,,,,,
3.860,0.564,-0.043,,,,,,,,,,,,
3.870,0.472,-0.122,,,,,,,,,,,,
3.880,0.369,-0.206,,,,,,,,,,,,
3.890,0.246,-0.297,,,,,,,,,,,,
3.900,0.134,-0.390,,,,,,,,,,,,
3.910,0.022,-0.487,,,,,,,,,,,,
3.920,-0.105,-0.589,,,,,,,,,,,,
3.930,-0.210,-0.690,,,,,,,,,,,,
3.940,-0.316,-0.794,,,,,,,,,,,,
3.950,-0.442,-0.900,,,,,,,,,,,,
3.960,-0.545,-1.005,,,,,,,,,,,,
3.970,-0.649,-1.111,,,,,,,,,,,,
3.980,-0.735,-1.214,,,,,,,,,,,,
3.990,-0.830,-1.315,,,,,,,,,,,,
4.000,-0.923,-1.415,,,,,,,,,,,,
4.010,-0.993,-1.511,,,,,,,,,,,,
4.020,-1.085,-1.602,,,,,,,,,,,,
4.030,-1.163,-1.689,,,,,,,,,,,,
4.040,-1.212,-1.768,,,,,,,,,,,,
4.050,-1.267,-1.840,,,,,,,,,,,,
4.060,-1.312,-1.905,,,,,,,,,,,,
4.070,-1.344,-1.962,,,,,,,,,,,,
4.080,-1.369,-2.010,,,,,,,,,,,,
4.090,-1.383,-2.047,,,,,,,,,,,,
4.100,-1.390,-2.073,,,,,,,,,,,,
4.110,-1.381,-2.090,,,,,,,,,,,,
4.120,-1.365,-2.096,,,,,,,,,,,,
4.130,-1.341,-2.092,,,,,,,,,,,,
4.140,-1.312,-2.078,,,,,,,,,,,,
4.150,-1.270,-2.053,,,,,,,,,,,,
4.160,-1.280,-2.018,,,,,,,,,,,,
4.170,-1.227,-1.970,,,,,,,,,,,,
4.180,-1.158,-1.914,,,,,,,,,,,,
4.190,-1.078,-1.848,,,,,,,,,,,,
4.200,-0.997,-1.775,,,,,,,,,,,,
4.210,-0.907,-1.696,,,,,,,,,,,,
4.220,-0.811,-1.610,,,,,,,,,,,,
4.230,-0.710,-1.516,,,,,,,,,,,,
4.240,-0.608,-1.417,,,,,,,,,,,,
4.250,-0.442,-1.315,,,,,,,,,,,,
4.260,-0.326,-1.212,,,,,,,,,,,,
4.270,-0.219,-1.106,,,,,,,,,,,,
4.280,-0.108,-0.997,,,,,,,,,,,,
4.290,0.003,-0.887,,,,,,,,,,,,
4.300,0.115,-0.777,,,,,,,,,,,,
4.310,0.225,-0.668,,,,,,,,,,,,
4.320,0.333,-0.561,,,,,,,,,,,,
4.330,0.439,-0.458,,,,,,,,,,,,
4.340,0.538,-0.357,,,,,,,,,,,,
4.350,0.629,-0.259,,,,,,,,,,,,
4.360,0.719,-0.166,,,,,,,,,,,,
4.370,0.793,-0.082,,,,,,,,,,,,
4.380,0.862,-0.003,,,,,,,,,,,,
4.390,0.917,0.069,,,,,,,,,,,,
4.400,0.962,0.133,,,,,,,,,,,,
4.410,0.999,0.187,,,,,,,,,,,,
4.420,1.029,0.235,,,,,,,,,,,,
4.430,1.050,0.272,,,,,,,,,,,,
4.440,1.063,0.302,,,,,,,,,,,,
4.450,1.064,0.322,,,,,,,,,,,,
4.460,1.059,0.333,,,,,,,,,,,,
4.470,1.046,0.335,,,,,,,,,,,,
4.480,1.024,0.328,,,,,,,,,,,,
4.490,0.994,0.314,,,,,,,,,,,,
4.500,0.958,0.291,,,,,,,,,,,,
4.510,0.913,0.258,,,,,,,,,,,,
4.520,0.858,0.217,,,,,,,,,,,,
4.530,0.793,0.168,,,,,,,,,,,,
4.540,0.723,0.113,,,,,,,,,,,,
4.550,0.643,0.050,,,,,,,,,,,,
4.560,0.565,-0.020,,,,,,,,,,,,
4.570,0.472,-0.097,,,,,,,,,,,,
4.580,0.369,-0.178,,,,,,,,,,,,
4.590,0.261,-0.268,,,,,,,,,,,,
4.600,0.143,-0.359,,,,,,,,,,,,
4.610,0.031,-0.456,,,,,,,,,,,,
4.620,-0.084,-0.556,,,,,,,,,,,,
4.630,-0.193,-0.658,,,,,,,,,,,,
4.640,-0.306,-0.761,,,,,,,,,,,,
4.650,-0.580,-0.867,,,,,,,,,,,,
4.660,-0.694,-0.974,,,,,,,,,,,,
4.670,-0.799,-1.080,,,,,,,,,,,,
4.680,-0.903,-1.183,,,,,,,,,,,,
4.690,-0.994,-1.285,,,,,,,,,,,,
4.700,-1.087,-1.386,,,,,,,,,,,,
4.710,-1.174,-1.484,,,,,,,,,,,,
4.720,-1.261,-1.577,,,,,,,,,,,,
4.730,-1.333,-1.666,,,,,,,,,,,,
4.740,-1.248,-1.747,,,,,,,,,,,,
4.750,-1.297,-1.821,,,,,,,,,,,,
4.760,-1.341,-1.888,,,,,,,,,,,,
4.770,-1.374,-1.947,,,,,,,,,,,,
4.780,-1.402,-1.997,,,,,,,,,,,,
4.790,-1.421,-2.037,,,,,,,,,,,,
4.800,-1.425,-2.066,,,,,,,,,,,,
4.810,-1.422,-2.084,,,,,,,,,,,,
4.820,-1.411,-2.093,,,,,,,,,,,,
4.830,-1.388,-2.091,,,,,,,,,,,,
4.840,-1.358,-2.080,,,,,,,,,,,,
4.850,-1.318,-2.058,,,,,,,,,,,,
4.860,-1.273,-2.026,,,,,,,,,,,,
4.870,-1.290,-1.981,,,,,,,,,,,,
4.880,-1.221,-1.929,,,,,,,,,,,,
4.890,-1.146,-1.865,,,,,,,,,,,,
4.900,-1.063,-1.795,,,,,,,,,,,,
4.910,-0.972,-1.717,,,,,,,,,,,,
4.920,-0.876,-1.633,,,,,,,,,,,,
4.930,-0.774,-1.540,,,,,,,,,,,,
4.940,-0.673,-1.442,,,,,,,,,,,,
4.950,-0.563,-1.340,,,,,,,,,,,,
4.960,-0.379,-1.237,,,,,,,,,,,,
4.970,-0.265,-1.131,,,,,,,,,,,,
4.980,-0.150,-1.022,,,,,,,,,,,,
4.990,-0.035,-0.913,,,,,,,,,,,,
5.000,0.078,-0.803,,,,,,,,,,,,
5.010,0.190,-0.694,,,,,,,,,,,,
5.020,0.299,-0.585,,,,,,,,,,,,
5.030,0.407,-0.481,,,,,,,,,,,,
5.040,0.511,-0.378,,,,,,,,,,,,
5.050,0.606,-0.280,,,,,,,,,,,,
5.060,0.695,-0.185,,,,,,,,,,,,
5.070,0.772,-0.099,,,,,,,,,,,,
5.080,0.842,-0.019,,,,,,,,,,,,
