MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	57.365234	s	2/8/2024 2:47:31 PM
Time	Ch 1 Force	Bolt
42.734375	5999.9653	0.49174088
42.753906	5980.1792	0.4890554
42.773438	5945.1392	0.48711228
42.792969	5906.9292	0.48483816
42.8125	5881.9946	0.48213667
42.832031	5847.9736	0.47885913
42.851563	5803.2744	0.47549549
42.871094	5777.5757	0.47263083
42.890625	5741.4937	0.47010466
42.910156	5694.0176	0.46726361
42.929688	5656.396	0.46395227
42.949219	5624.436	0.46022606
42.96875	5576.7446	0.45641497
42.988281	5532.3564	0.45302457
43.007813	5497.7817	0.4500142
43.027344	5449.7466	0.44681311
43.046875	5402.8423	0.44308212
43.066406	5366.8477	0.43893981
43.085938	5319.1221	0.43494213
43.105469	5268.5835	0.43140924
43.125	5228.6641	0.42810959
43.144531	5186.1465	0.42462525
43.164063	5130.5884	0.42058676
43.183594	5090.6563	0.41617608
43.203125	5048.4292	0.412296
43.222656	4993.8438	0.40880439
43.242188	4950.938	0.40544274
43.261719	4913.1011	0.40174526
43.28125	4858.2104	0.39773095
43.300781	4810.6255	0.39333311
43.320313	4771.8057	0.38929287
43.339844	4724.0562	0.38600653
43.359375	4674.5806	0.38264531
43.378906	4637.2969	0.37901881
43.398438	4589.4111	0.37504715
43.417969	4539.7622	0.37108439
43.4375	4505.8291	0.36737844
43.457031	4464.1914	0.3643088
43.476563	4414.9854	0.36137307
43.496094	4380.9893	0.35803211
43.515625	4346.6895	0.35430893
43.535156	4298.0845	0.35064843
43.554688	4262.9102	0.34750256
43.574219	4231.3999	0.34478608
43.59375	4190.5283	0.34225374
43.613281	4153.2695	0.33917767
43.632813	4126.1016	0.33575624
43.652344	4088.0798	0.33268717
43.671875	4051.323	0.33015433
43.691406	4030.7793	0.32809615
43.710938	4001.1946	0.32610136
43.730469	3965.8359	0.3234961
43.75	3948.75	0.32089201
43.769531	3924.1392	0.31854331
43.789063	3893.748	0.31688169
43.808594	3878.0601	0.31561339
43.828125	3862.677	0.3142193
43.847656	3833.429	0.31235266
43.867188	3820.2002	0.31048241
43.886719	3813.8384	0.30885187
43.90625	3792.3933	0.30797553
43.925781	3776.427	0.30753365
43.945313	3777.1575	0.30671129
43.964844	3762.3406	0.30569527
43.984375	3748.0176	0.30450875
44.003906	3755.1416	0.30385572
44.023438	3750.6155	0.30404827
44.042969	3738.8909	0.30443707
44.0625	3747.353	0.30449161
44.082031	3752.8914	0.30405504
44.101563	3744.1035	0.30383408
44.121094	3754.7097	0.30415589
44.140625	3767.8804	0.30506489
44.160156	3764.1226	0.30608433
44.179688	3776.7727	0.30693752
44.199219	3797.0754	0.30732405
44.21875	3800.5166	0.30814573
44.238281	3813.9932	0.30939597
44.257813	3843.2554	0.31127834
44.277344	3856.6099	0.31303361
44.296875	3868.9531	0.31472322
44.316406	3902.6365	0.31606185
44.335938	3923.0115	0.31766713
44.355469	3939.0942	0.31967807
44.375	3972.8865	0.32233953
44.394531	4000.0166	0.32481188
44.414063	4021.1042	0.32684749
44.433594	4055.9717	0.32883868
44.453125	4092.3123	0.33113959
44.472656	4115.2095	0.33399552
44.492188	4153.0737	0.33732051
44.511719	4193.1855	0.3404704
44.53125	4222.957	0.34312463
44.550781	4255.9019	0.34568381
44.570313	4302.6748	0.34857428
44.589844	4338.7046	0.35208964
44.609375	4374.0537	0.35589901
44.628906	4422.7305	0.35946533
44.648438	4461.0708	0.36256221
44.667969	4496.1655	0.36559105
44.6875	4547.4741	0.36891985
44.707031	4591.7124	0.37286448
44.726563	4626.811	0.37693277
44.746094	4675.2192	0.38075206
44.765625	4727.3301	0.38387209
44.785156	4763.3286	0.38725343
44.804688	4811.1533	0.39116812
44.824219	4863.002	0.3953681
44.84375	4901.8047	0.39954412
44.863281	4945.4707	0.40351436
44.882813	4999.4204	0.40682539
44.902344	5042.9639	0.4103553
44.921875	5083.3613	0.41412795
44.941406	5137.4956	0.4185676
44.960938	5183.6089	0.42256922
44.980469	5220.9521	0.42620811
45	5272.7437	0.42947498
45.019531	5319.2422	0.43310755
45.039063	5359.4707	0.43717232
45.058594	5411.9849	0.4414168
45.078125	5459.1753	0.44537839
45.097656	5492.2505	0.44888729
45.117188	5536.4023	0.45181346
45.136719	5585.6196	0.45496583
45.15625	5619.0757	0.45846814
45.175781	5656.9399	0.46233767
45.195313	5702.3389	0.46581829
45.214844	5735.981	0.46873897
45.234375	5769.167	0.4712218
45.253906	5815.2661	0.47404933
45.273438	5846.502	0.47728091
45.292969	5872.4941	0.48065597
45.3125	5914.1377	0.4835169
45.332031	5946.4678	0.48573035
45.351563	5966.5161	0.48775151
45.371094	6001.1245	0.49003634
45.390625	6037.0059	0.4930566
45.410156	6054.5283	0.49584594
45.429688	6082.9673	0.49800548
45.449219	6114.7051	0.49950135
45.46875	6125.9883	0.50099337
45.488281	6145.8325	0.50257748
45.507813	6174.7832	0.50461608
45.527344	6185.6089	0.50646633
45.546875	6194.7549	0.50779581
45.566406	6218.623	0.50861573
45.585938	6227.5112	0.50918669
45.605469	6230.854	0.51026857
45.625	6249.5938	0.51148754
45.644531	6256.2344	0.5124414
45.664063	6251.2065	0.51283222
45.683594	6262.8887	0.51263177
45.703125	6271.229	0.51256001
45.722656	6259.5757	0.51270783
45.742188	6260.6221	0.51312542
45.761719	6267.7061	0.51332003
45.78125	6254.2354	0.51277035
45.800781	6248.9209	0.51196182
45.820313	6251.1182	0.51106972
45.839844	6232.3711	0.51049882
45.859375	6215.2144	0.51003534
45.878906	6214.332	0.50915486
45.898438	6195.2451	0.50756645
45.917969	6169.2168	0.50591677
45.9375	6161.7749	0.50409383
45.957031	6142.3081	0.50280893
45.976563	6111.4849	0.50149626
45.996094	6095.7344	0.49999177
46.015625	6076.5459	0.49768305
46.035156	6041.9087	0.49516436
46.054688	6021.1162	0.49277854
46.074219	5999.436	0.49100187
46.09375	5958.9521	0.48889604
46.113281	5927.7334	0.4863497
46.132813	5906.2563	0.48331714
46.152344	5863.1704	0.48013124
46.171875	5825.6226	0.47713649
46.191406	5798.0264	0.47482997
46.210938	5758.3257	0.47220373
46.230469	5712.0947	0.46889895
46.25	5682.4512	0.46528131
46.269531	5643.4429	0.46170276
46.289063	5595.2764	0.45838642
46.308594	5561.1455	0.45549989
46.328125	5522.4131	0.45243376
46.347656	5471.2705	0.44881403
46.367188	5429.0225	0.44472757
46.386719	5391.897	0.44082731
46.40625	5340.1118	0.4372333
46.425781	5295.6362	0.43400747
46.445313	5261.187	0.43063074
46.464844	5206.7944	0.42657596
46.484375	5157.4268	0.42217934
46.503906	5120.394	0.41815013
46.523438	5072.3389	0.41457272
46.542969	5019.6572	0.41128907
46.5625	4978.5068	0.40761954
46.582031	4934.4263	0.40346676
46.601563	4879.9141	0.39919549
46.621094	4840.8359	0.39511758
46.640625	4799.52	0.3916854
46.660156	4745.3726	0.38856155
46.679688	4704.1611	0.38492197
46.699219	4665.9961	0.38083386
46.71875	4614.8457	0.37679827
46.738281	4567.8462	0.3728866
46.757813	4533.791	0.36962733
46.777344	4488.6919	0.36670357
46.796875	4441.5239	0.36346868
46.816406	4408.5771	0.35953069
46.835938	4365.7876	0.35576707
46.855469	4321.2456	0.352579
46.875	4290.3174	0.34972772
46.894531	4253.1143	0.34694183
46.914063	4208.6567	0.34394407
46.933594	4177.9731	0.3404811
46.953125	4149.6724	0.33730185
46.972656	4105.3755	0.33435541
46.992188	4075.0718	0.33212242
47.011719	4049.5046	0.32988995
47.03125	4013.0906	0.32734171
47.050781	3982.375	0.32435533
47.070313	3965.6133	0.32186514
47.089844	3934.8862	0.31974256
47.109375	3903.9744	0.31826103
47.128906	3893.5718	0.31671229
47.148438	3871.2527	0.31490996
47.167969	3844.3799	0.31277412
47.1875	3834.4019	0.31099096
47.207031	3818.5159	0.30965936
47.226563	3793.8887	0.30896601
47.246094	3787.1436	0.30813175
47.265625	3781.623	0.30689281
47.285156	3760.9609	0.30561861
47.304688	3755.6477	0.30465457
47.324219	3758.79	0.30440912
47.34375	3744.4395	0.30445522
47.363281	3739.3835	0.30433559
47.382813	3748.6738	0.30377799
47.402344	3742.446	0.30335829
47.421875	3736.0583	0.30331668
47.441406	3753.2051	0.30389738
47.460938	3755.7722	0.30481791
47.480469	3753.2959	0.30546153
47.5	3770.7222	0.30564132
47.519531	3784.157	0.30615008
47.539063	3788.458	0.30695078
47.558594	3806.6868	0.30871066
47.578125	3826.0752	0.31036907
47.597656	3835.2542	0.31180522
47.617188	3858.1265	0.31283572
47.636719	3886.5466	0.31419134
47.65625	3900.7539	0.3159619
47.675781	3920.8345	0.31849995
47.695313	3956.6543	0.32090211
47.714844	3976.5042	0.32288465
47.734375	4000.1326	0.32466382
47.753906	4037.499	0.3268137
47.773438	4066.2327	0.32938558
47.792969	4090.5486	0.33256179
47.8125	4131.4985	0.33556837
47.832031	4165.9888	0.33822206
47.851563	4192.7412	0.34060258
47.871094	4233.8262	0.34322408
47.890625	4275.3555	0.34650904
47.910156	4305.1626	0.35016793
47.929688	4347.7241	0.35377681
47.949219	4396.3096	0.35694507
47.96875	4430.3882	0.35986987
47.988281	4471.0557	0.36316198
48.007813	4520.5942	0.36684293
48.027344	4558.1709	0.37086692
48.046875	4595.7437	0.37455413
48.066406	4650.2651	0.37789232
48.085938	4692.7861	0.38110238
48.105469	4731.0156	0.38466945
48.125	4784.6279	0.3889066
48.144531	4831.5264	0.39303347
48.164063	4867.8599	0.39697254
48.183594	4916.5737	0.40025476
48.203125	4967.3501	0.40360454
48.222656	5005.3755	0.40740585
48.242188	5052.8535	0.41166428
48.261719	5107.083	0.41591701
48.28125	5146.5039	0.41981959
48.300781	5190.3203	0.42323115
48.320313	5243.6724	0.42677903
48.339844	5284.6938	0.43041617
48.359375	5321.8687	0.43468755
48.378906	5373.6675	0.43847039
48.398438	5421.5532	0.44240838
48.417969	5462.77	0.44588938
48.4375	5512.2056	0.44916058
48.457031	5553.5752	0.45259658
48.476563	5584.603	0.45648205
48.496094	5629.3086	0.46002841
48.515625	5673.9629	0.46319219
48.535156	5704.8755	0.46591815
48.554688	5743.2495	0.46885249
48.574219	5787.9438	0.47215208
48.59375	5816.729	0.47557062
48.613281	5850.5815	0.47872502
48.632813	5891.4072	0.48111224
48.652344	5917.5903	0.48332301
48.671875	5944.8901	0.48573998
48.691406	5984.458	0.48853302
48.710938	6010.9507	0.49137428
48.730469	6029.7671	0.49396074
48.75	6063.9678	0.49565935
48.769531	6087.5308	0.49736404
48.789063	6101.3867	0.49903202
48.808594	6129.9053	0.50120133
48.828125	6152.0015	0.50326884
48.847656	6159.4854	0.50499582
48.867188	6180.9399	0.50590283
48.886719	6205.2432	0.50677109
48.90625	6209.1187	0.50794029
48.925781	6220.1055	0.5094173
48.945313	6241.0786	0.5106349
48.964844	6241.0176	0.51139903
48.984375	6243.8042	0.51153558
49.003906	6258.5073	0.5115664
49.023438	6258.4409	0.51194954
49.042969	6251.7104	0.51271033
49.0625	6263.9927	0.51303953
49.082031	6263.6714	0.51284134
49.101563	6246.7466	0.51212519
49.121094	6251.6084	0.51149493
49.140625	6251.1636	0.51112366
49.160156	6230.6235	0.51104659
49.179688	6223.0107	0.51040179
49.199219	6218.7549	0.5091365
49.21875	6194.9165	0.50765491
49.238281	6179.686	0.50607193
49.257813	6171.0352	0.50485229
49.277344	6146.4507	0.50381279
49.296875	6119.333	0.50236285
49.316406	6109.2529	0.50042498
49.335938	6082.4443	0.49794927
49.355469	6051.6597	0.4957273
49.375	6033.981	0.49404708
49.394531	6006.5161	0.49218255
49.414063	5968.7085	0.49019751
49.433594	5947.1973	0.48723119
49.453125	5916.3887	0.48408842
49.472656	5872.77	0.48117939
49.492188	5844.0181	0.47866893
49.511719	5815.8818	0.47641966
49.53125	5772.8232	0.47354519
49.550781	5735.2427	0.47029153
49.570313	5705.9053	0.46670157
49.589844	5661.6719	0.46348828
49.609375	5619.5933	0.46068579
49.628906	5588.2368	0.45765164
49.648438	5541.8135	0.45427012
49.667969	5494.7017	0.45033529
49.6875	5458.8936	0.44652268
49.707031	5418.228	0.44272596
49.726563	5362.7114	0.43962958
49.746094	5323.6816	0.43641955
49.765625	5284.4648	0.43247217
49.785156	5231.9556	0.42816296
49.804688	5189.0918	0.42404148
49.824219	5147.8535	0.42044741
49.84375	5094.3735	0.41724849
49.863281	5047.8672	0.41382596
49.882813	5011.4746	0.40971178
49.902344	4960.7539	0.4053728
49.921875	4908.7383	0.40133986
49.941406	4870.1597	0.39758259
49.960938	4820.9536	0.39426503
49.980469	4769.2153	0.39063898
50	4730.6313	0.38670915
50.019531	4686.6294	0.38236693
50.039063	4633.3896	0.37843317
50.058594	4596.4253	0.37514955
50.078125	4558.4487	0.37195408
50.097656	4505.3618	0.36870635
50.117188	4464.7754	0.3648482
50.136719	4431.856	0.36098504
50.15625	4386.3677	0.35734785
50.175781	4343.9419	0.35452092
50.195313	4311.2642	0.35176599
50.214844	4268.6553	0.34866688
50.234375	4229.4575	0.34521586
50.253906	4201.7246	0.34182864
50.273438	4162.4609	0.33860391
50.292969	4120.5923	0.33626705
50.3125	4097.5767	0.3339355
50.332031	4066.7039	0.33135411
50.351563	4028.5725	0.32828119
50.371094	4003.8242	0.32550725
50.390625	3981.5483	0.32308322
50.410156	3945.2717	0.32141623
50.429688	3924.6316	0.31982899
50.449219	3908.0164	0.31776249
50.46875	3876.3774	0.31538641
50.488281	3854.6377	0.31338251
50.507813	3847.1738	0.31180841
50.527344	3824.2161	0.31088108
50.546875	3801.6484	0.30978295
50.566406	3798.0588	0.30840576
50.585938	3783.1218	0.30690455
50.605469	3761.9194	0.30555752
50.625	3765.0273	0.30506295
50.644531	3758.0007	0.30496818
50.664063	3739.7393	0.30465075
50.683594	3743.1624	0.30394557
50.703125	3747.5757	0.30322164
50.722656	3734.8948	0.3029471
50.742188	3736.9951	0.30324364
50.761719	3750.144	0.30402589
50.78125	3742.7825	0.3043634
50.800781	3747.6824	0.30441016
50.820313	3768.9309	0.30475384
50.839844	3771.989	0.305316
50.859375	3777.5776	0.30667982
50.878906	3801.9043	0.3082833
50.898438	3813.0203	0.30956951
50.917969	3820.3564	0.3104403
50.9375	3847.1416	0.31150126
50.957031	3869.8335	0.31302303
50.976563	3880.5168	0.31510431
50.996094	3908.2302	0.31724855
51.015625	3937.2075	0.31941667
51.035156	3953.5303	0.3209703
51.054688	3982.4448	0.32269514
51.074219	4019.6238	0.32489955
51.09375	4039.8865	0.32790762
51.113281	4067.7761	0.33083576
51.132813	4109.3389	0.33346945
51.152344	4137.9897	0.33566102
51.171875	4166.6279	0.33815587
51.191406	4212.6147	0.34128544
51.210938	4244.1899	0.34468946
51.230469	4274.8071	0.34803855
51.25	4320.7788	0.35113275
51.269531	4362.4585	0.35383639
51.289063	4393.7217	0.35695043
51.308594	4440.3892	0.36057922
51.328125	4488.458	0.36445957
51.347656	4520.4072	0.36820507
51.367188	4564.2329	0.37144753
51.386719	4614.8481	0.37470806
51.40625	4652.8071	0.3780733
51.425781	4697.1704	0.3820045
51.445313	4751.6299	0.38630736
51.464844	4789.4912	0.39019424
51.484375	4830.937	0.39375663
51.503906	4885.707	0.39692029
51.523438	4930.2026	0.40043923
51.542969	4969.0938	0.40479854
51.5625	5021.0186	0.40915969
51.582031	5069.4702	0.41312754
51.601563	5108.2686	0.41652051
51.621094	5158.2715	0.42005181
51.640625	5209.6309	0.42377236
51.660156	5246.1343	0.42800412
51.679688	5293.0562	0.4321087
51.699219	5345.4526	0.43582338
51.71875	5383.8945	0.43907705
51.738281	5423.0957	0.44236329
51.757813	5475.2495	0.44582641
51.777344	5514.0723	0.45000046
51.796875	5551.3135	0.45373595
51.816406	5599.2109	0.45717978
51.835938	5637.3774	0.46007913
51.855469	5669.2832	0.46289706
51.875	5714.8242	0.46622053
51.894531	5755.5469	0.46986252
51.914063	5782.3789	0.47315568
51.933594	5823.6064	0.47603929
51.953125	5861.689	0.47839478
51.972656	5886.6563	0.48084423
51.992188	5920.853	0.48359066
52.011719	5956.3667	0.48657086
52.03125	5977.7808	0.48938665
52.050781	6006.8887	0.49164444
52.070313	6043.0391	0.49345508
52.089844	6063.0615	0.49526069
52.109375	6081.5591	0.49758372
52.128906	6112.6699	0.49990609
52.148438	6128.166	0.5016712
52.167969	6141.4209	0.50299054
52.1875	6166.1558	0.50396216
52.207031	6183.5483	0.50510925
52.226563	6189.4067	0.50680113
52.246094	6212.5137	0.50849628
52.265625	6230.7241	0.50986534
52.285156	6228.3364	0.51038331
52.304688	6241.3823	0.51076084
52.324219	6254.8682	0.5111739
52.34375	6250.6182	0.51197749
52.363281	6251.3877	0.51258194
52.382813	6263.2607	0.51286334
52.402344	6253.3999	0.51231724
52.421875	6248.7368	0.5118016
52.441406	6258.6104	0.51150489
52.460938	6248.603	0.51171553
52.480469	6230.519	0.5114736
52.5	6231.3696	0.51065141
52.519531	6220.4976	0.5090611
52.539063	6194.9092	0.50771171
52.558594	6188.7134	0.50658292
52.578125	6177.7266	0.5058251
52.597656	6149.354	0.50474751
52.617188	6135.71	0.50315189
52.636719	6122.9419	0.50082242
52.65625	6089.3052	0.49878383
52.675781	6067.4473	0.49714047
52.695313	6051.6699	0.49553263
52.714844	6018.1172	0.49368459
52.734375	5983.3022	0.4910726
52.753906	5965.5098	0.48820674
52.773438	5933.2646	0.48543447
52.792969	5895.1592	0.48317766
52.8125	5870.8799	0.4809207
52.832031	5836.8296	0.47852451
52.851563	5791.7329	0.47524482
52.871094	5762.7915	0.4717834
52.890625	5731.0161	0.46836302
52.910156	5681.1182	0.46559927
52.929688	5645.5698	0.46289593
52.949219	5611.8325	0.45983958
52.96875	5564.2451	0.45603693
52.988281	5522.4287	0.45211557
53.007813	5487.894	0.44851518
53.027344	5440.0811	0.44544882
53.046875	5392.3501	0.44214672
53.066406	5356.8428	0.43882385
53.085938	5309.2969	0.43457001
53.105469	5258.0361	0.43054891
53.125	5220.8071	0.42664334
53.144531	5176.8569	0.423177
53.164063	5121.146	0.41970152
53.183594	5077.855	0.41587117
53.203125	5037.1948	0.41155022
53.222656	4985.6475	0.40741235
53.242188	4942.8218	0.40374082
53.261719	4901.2993	0.40047324
53.28125	4848.5815	0.39694741
53.300781	4801.3789	0.39300865
53.320313	4763.7144	0.38867396
53.339844	4714.957	0.38459864
53.359375	4665.457	0.38105673
53.378906	4628.3057	0.37785384
