MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	57.398438	s	2/8/2024 2:41:45 PM
Time	Ch 1 Force	Bolt
s	N	V
47.415039	3757.9675	0.41098204
47.43457	3759.2603	0.41084176
47.454102	3747.0063	0.41115946
47.473633	3759.8071	0.41167098
47.493164	3776.7888	0.41199282
47.512695	3770.0195	0.41164997
47.532227	3779.1941	0.41132864
47.551758	3806.4778	0.4113766
47.571289	3808.5269	0.41199654
47.59082	3820.0161	0.41247103
47.610352	3848.5056	0.41277644
47.629883	3858.8345	0.41257975
47.649414	3872.406	0.41228235
47.668945	3907.3926	0.41260582
47.688477	3925.6487	0.41329807
47.708008	3938.01	0.4140586
47.727539	3973.3621	0.41433695
47.74707	4005.333	0.41413438
47.766602	4021.2847	0.41412061
47.786133	4059.0669	0.41457954
47.805664	4094.573	0.41544223
47.825195	4113.1895	0.41616362
47.844727	4150.8726	0.41646048
47.864258	4195.9585	0.41643894
47.883789	4220.0693	0.41661412
47.90332	4252.5811	0.41715291
47.922852	4302.9512	0.41821611
47.942383	4335.4556	0.4190096
47.961914	4369.6973	0.41938078
47.981445	4418.1885	0.41945574
48.000977	4456.7563	0.41976151
48.020508	4490.7563	0.42057878
48.040039	4543.6255	0.42170697
48.05957	4588.4551	0.42260844
48.079102	4617.855	0.42296335
48.098633	4671.668	0.42320532
48.118164	4722.8608	0.42369354
48.137695	4755.7178	0.4247649
48.157227	4802.5283	0.42587641
48.176758	4855.4609	0.42692226
48.196289	4891.8682	0.42727953
48.21582	4937.9351	0.42775297
48.235352	4993.7803	0.42855918
48.254883	5031.812	0.43005103
48.274414	5070.585	0.43158662
48.293945	5126.645	0.43282098
48.313477	5170.1987	0.43365237
48.333008	5205.5767	0.43481883
48.352539	5250.2383	0.43687418
48.37207	5290.9741	0.44034028
48.391602	5326.292	0.44403556
48.411133	5375.604	0.44750151
48.430664	5423.9351	0.4503006
48.450195	5458.0479	0.453338
48.469727	5503.3813	0.45676944
48.489258	5552.3516	0.46077454
48.508789	5587.0698	0.46435192
48.52832	5624.9741	0.46742931
48.547852	5672.1445	0.47014132
48.567383	5706.3999	0.47298717
48.586914	5741.4951	0.47617182
48.606445	5785.9893	0.4796043
48.625977	5816.4121	0.4827978
48.645508	5844.5786	0.48523825
48.665039	5884.9517	0.48742849
48.68457	5918.4624	0.48965904
48.704102	5942.5239	0.49257731
48.723633	5975.3022	0.49551982
48.743164	6008.8413	0.49800593
48.762695	6026.209	0.49979186
48.782227	6054.7788	0.5013327
48.801758	6085.0273	0.50314385
48.821289	6098.7788	0.50539529
48.84082	6120.9468	0.50758159
48.860352	6149.1108	0.50930011
48.879883	6159.9141	0.5103811
48.899414	6170.667	0.5112282
48.918945	6196.1592	0.51240528
48.938477	6205.8613	0.51405579
48.958008	6212.2007	0.51534617
48.977539	6228.2993	0.51607233
48.99707	6237.2954	0.51626104
49.016602	6235.2686	0.51655859
49.036133	6247.979	0.51695204
49.055664	6255.7744	0.51777846
49.075195	6246.2163	0.51819611
49.094727	6247.8657	0.51828277
49.114258	6256.4878	0.51782358
49.133789	6244.9248	0.51725698
49.15332	6240.2944	0.51694584
49.172852	6240.6328	0.5170446
49.192383	6227.0674	0.51672763
49.211914	6211.1528	0.51574701
49.231445	6208.4204	0.51434225
49.250977	6189.9263	0.51291823
49.270508	6166.8711	0.51185811
49.290039	6159.2715	0.51097655
49.30957	6141.5283	0.50970763
49.329102	6111.5054	0.50790584
49.348633	6095.4341	0.50561649
49.368164	6077.1475	0.50365084
49.387695	6043.2065	0.50202882
49.407227	6020.5239	0.50043416
49.426758	6000.4634	0.49857202
49.446289	5962.8433	0.49584392
49.46582	5931.8643	0.49305147
49.485352	5910.54	0.490417
49.504883	5872.3325	0.48813224
49.524414	5834.4565	0.48589593
49.543945	5806.083	0.48333541
49.563477	5768.8979	0.48007411
49.583008	5726.8286	0.47668487
49.602539	5694.8691	0.47358817
49.62207	5657.9497	0.47103688
49.641602	5610.8125	0.46818769
49.661133	5574.4985	0.46504027
49.680664	5538.4253	0.46119151
49.700195	5487.9741	0.45762229
49.719727	5445.998	0.45421931
49.739258	5409.0986	0.4512873
49.758789	5354.2813	0.44800049
49.77832	5306.5024	0.44424161
49.797852	5272.4624	0.44032875
49.817383	5220.251	0.4363597
49.836914	5160.8228	0.43364507
49.856445	5119.8774	0.43240625
49.875977	5067.0444	0.43128461
49.895508	5012.4604	0.42997703
49.915039	4974.9502	0.42843357
49.93457	4930.9844	0.42712945
49.954102	4873.6069	0.42646977
49.973633	4836.0728	0.42615587
49.993164	4795.5435	0.42556673
50.012695	4738.1455	0.42450559
50.032227	4698.2949	0.42333987
50.051758	4663.4131	0.42244521
50.071289	4609.5825	0.42207921
50.09082	4562.6763	0.42182875
50.110352	4532.0142	0.42149031
50.129883	4485.3853	0.42059067
50.149414	4437.9868	0.41955635
50.168945	4408.7085	0.41873538
50.188477	4364.8345	0.41865277
50.208008	4317.3896	0.41855839
50.227539	4290.9492	0.41824195
50.24707	4254.043	0.41730776
50.266602	4205.1367	0.4164319
50.286133	4177.5137	0.41583192
50.305664	4149.6064	0.41586441
50.325195	4106.4292	0.41595972
50.344727	4076.7542	0.41549861
50.364258	4056.9758	0.41473824
50.383789	4015.8176	0.41390973
