MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	57.360352	s	2/8/2024 3:06:25 PM
Time	Ch 1 Force	Bolt
40.620117	3763.4414	0.30483645
40.639648	3762.0962	0.30406672
40.65918	3743.897	0.30302289
40.678711	3745.3413	0.30237415
40.698242	3749.2937	0.30225736
40.717773	3737.6128	0.30261633
40.737305	3739.9761	0.30296293
40.756836	3755.0898	0.30291539
40.776367	3747.4236	0.30266035
40.795898	3747.0374	0.30295435
40.81543	3767.7002	0.30361506
40.834961	3774.6633	0.30501488
40.854492	3776.6206	0.30624056
40.874023	3800.6106	0.30696744
40.893555	3815.6089	0.3076804
40.913086	3822.0532	0.30880201
40.932617	3848.8076	0.3106361
40.952148	3872.8311	0.31270948
40.97168	3880.8962	0.31461176
40.991211	3909.4202	0.31592801
41.010742	3939.0244	0.31740332
41.030273	3956.1763	0.31941283
41.049805	3983.6836	0.32215059
41.069336	4021.676	0.32491878
41.088867	4044.1389	0.32743728
41.108398	4073.646	0.32951045
41.12793	4115.3242	0.3318502
41.147461	4143.167	0.33461666
41.166992	4169.1143	0.33778864
41.186523	4216.5723	0.34105593
41.206055	4252.1714	0.34399265
41.225586	4280.5625	0.34671411
41.245117	4325.2568	0.34949118
41.264648	4368.1719	0.35282221
41.28418	4400.1724	0.35672742
41.303711	4445.1431	0.3604385
41.323242	4491.8945	0.36382112
41.342773	4526.9224	0.36680084
41.362305	4572.9526	0.37012148
41.381836	4624.5605	0.3739405
41.401367	4667.4287	0.37850353
41.420898	4707.373	0.38261503
41.44043	4761.6528	0.38611412
41.459961	4804.5122	0.38938594
41.479492	4845.0771	0.39294982
41.499023	4899.6577	0.39703473
41.518555	4941.3237	0.40118906
41.538086	4979.5503	0.40523022
41.557617	5032.5181	0.40862703
41.577148	5081.6274	0.41196647
41.59668	5118.9497	0.41556254
41.616211	5167.0391	0.41976875
41.635742	5221.0698	0.42405087
41.655273	5259.4531	0.42807424
41.674805	5302.0605	0.43133181
41.694336	5353.1855	0.43462157
41.713867	5391.8052	0.43823469
41.733398	5435.0742	0.44243461
41.75293	5489.3496	0.44655985
41.772461	5527.5542	0.45019612
41.791992	5560.7441	0.45313182
41.811523	5611.417	0.45629188
41.831055	5651.3335	0.45965946
41.850586	5683.5645	0.4633531
41.870117	5727.7217	0.46679196
41.889648	5764.9487	0.46969816
41.90918	5791.791	0.47230262
41.928711	5834.2954	0.47502783
41.948242	5876.2476	0.47812253
41.967773	5896.7197	0.48118877
41.987305	5929.5737	0.48399773
42.006836	5968.6021	0.48650399
42.026367	5989.0264	0.48842233
42.045898	6015.291	0.49054232
42.06543	6052.1597	0.49302506
42.084961	6070.8013	0.49552041
42.104492	6088.1851	0.49768066
42.124023	6121.1143	0.49928647
42.143555	6138.9204	0.50063562
42.163086	6149.4121	0.50194329
42.182617	6176.7427	0.50376463
42.202148	6194.5034	0.50563979
42.22168	6196.6396	0.50708479
42.241211	6214.0732	0.50778008
42.260742	6233.7075	0.50835299
42.280273	6233.2334	0.50909626
42.299805	6240.2676	0.51011348
42.319336	6255.6328	0.5109393
42.338867	6250.166	0.51148903
42.358398	6250.3965	0.51128781
42.37793	6263.3999	0.51108295
42.397461	6256.6978	0.51092446
42.416992	6245.6294	0.51122826
42.436523	6257.0615	0.5114187
42.456055	6250.3862	0.5110513
42.475586	6229.9619	0.50990093
42.495117	6232.2319	0.50894165
42.514648	6222.0791	0.50797856
42.53418	6196.313	0.50740314
42.553711	6191.4194	0.50667918
42.573242	6181.8633	0.50532407
42.592773	6153.9004	0.50347233
42.612305	6134.4717	0.50147963
42.631836	6125.4531	0.49987572
42.651367	6093.0732	0.4984906
42.670898	6067.7061	0.49694151
42.69043	6052.3853	0.49457049
42.709961	6018.9077	0.49193239
42.729492	5985.5078	0.48928615
42.749023	5968.0254	0.48707122
42.768555	5933.2153	0.48509514
42.788086	5891.6851	0.48276588
42.807617	5868.9268	0.47974315
42.827148	5836.5229	0.47646612
42.84668	5791.5967	0.47340798
42.866211	5760.0337	0.47071859
42.885742	5727.0161	0.4680678
42.905273	5680.3525	0.46517703
42.924805	5643.5337	0.46158975
42.944336	5612.436	0.45783293
42.963867	5562.5864	0.45431855
42.983398	5518.4497	0.45127288
43.00293	5486.0454	0.44826034
43.022461	5439.5732	0.44463551
43.041992	5386.9736	0.44058079
43.061523	5351.5259	0.4366273
43.081055	5307.2358	0.43273318
43.100586	5254.459	0.42951566
43.120117	5218.3882	0.42608559
43.139648	5173.2891	0.42232397
43.15918	5117.5654	0.41798991
43.178711	5076.3716	0.41395956
43.198242	5037.6636	0.41007942
43.217773	4982.6265	0.40682524
43.237305	4936.3711	0.40331855
43.256836	4898.9443	0.39946419
43.276367	4848.7017	0.39518011
43.295898	4797.8931	0.39088863
43.31543	4760.8237	0.38718879
43.334961	4711.5352	0.38399708
43.354492	4661.6157	0.38060996
43.374023	4625.1318	0.37671819
43.393555	4580.8677	0.37256277
43.413086	4525.2822	0.36844489
43.432617	4490.9668	0.36519468
43.452148	4449.4546	0.36217156
43.47168	4401.1533	0.35896599
43.491211	4363.2344	0.35530227
43.510742	4331.2178	0.35162127
43.530273	4284.2876	0.34818864
43.549805	4249.6255	0.34555462
43.569336	4218.4966	0.34266207
43.588867	4174.6655	0.33988997
43.608398	4137.4209	0.33667225
43.62793	4118.0122	0.33355924
43.647461	4080.5159	0.33071667
43.666992	4044.5095	0.32850027
43.686523	4021.0027	0.32634768
43.706055	3992.4204	0.32415137
43.725586	3956.8442	0.32142258
43.745117	3940.7075	0.31888443
43.764648	3917.8518	0.31676382
43.78418	3884.9202	0.31538787
43.803711	3870.7295	0.31403035
43.823242	3854.7825	0.31232613
43.842773	3829.3711	0.31038088
43.862305	3811.1482	0.30841333
43.881836	3804.9268	0.30709514
43.901367	3783.8328	0.30644464
43.920898	3769.0439	0.30595219
43.94043	3769.863	0.30494928
43.959961	3756.3845	0.30375504
43.979492	3741.3159	0.30273172
43.999023	3748.7925	0.30245817
44.018555	3745.3811	0.30271214
44.038086	3731.6621	0.30272615
44.057617	3739.4099	0.30257314
44.077148	3746.6199	0.30213219
44.09668	3736.5874	0.30207291
44.116211	3747.2678	0.30267423
44.135742	3760.5979	0.30373546
44.155273	3758.5803	0.30466455
44.174805	3769.093	0.30504981
44.194336	3793.0205	0.30564782
44.213867	3798.1379	0.30651692
44.233398	3809.7234	0.30823404
44.25293	3838.1855	0.31005394
44.272461	3852.864	0.31187442
44.291992	3865.958	0.31306934
44.311523	3897.3193	0.31423157
44.331055	3919.4233	0.31598043
44.350586	3934.5645	0.31843227
44.370117	3968.6421	0.32089531
44.389648	3998.8701	0.3232995
44.40918	4017.5266	0.32533479
44.428711	4054.1921	0.32740122
44.448242	4095.759	0.33016041
44.467773	4119.3135	0.333406
44.487305	4155.1582	0.33668634
44.506836	4195.6387	0.33942148
44.526367	4224.4663	0.34183729
44.545898	4256.7725	0.34445065
44.56543	4308.1655	0.34765071
44.584961	4341.7446	0.35146576
44.604492	4374.0103	0.35503352
44.624023	4427.188	0.35863024
44.643555	4467.3213	0.36149263
44.663086	4501.7305	0.36464021
44.682617	4549.54	0.36816266
44.702148	4595.3179	0.3722012
44.72168	4631.6089	0.37625241
44.741211	4679.9644	0.37975711
44.760742	4730.2109	0.38287026
44.780273	4768.8433	0.38644198
44.799805	4813.1323	0.39048064
44.819336	4867.0791	0.39467591
44.838867	4906.2393	0.39864248
44.858398	4950.1045	0.40228635
44.87793	5002.7134	0.40564087
44.897461	5045.3057	0.40915057
44.916992	5089.8477	0.41348547
44.936523	5146.481	0.41798335
44.956055	5189.0098	0.42203498
44.975586	5227.667	0.42533892
44.995117	5278.0059	0.42866415
45.014648	5325.3218	0.43227255
45.03418	5359.2422	0.43633997
45.053711	5409.8481	0.44050241
45.073242	5457.3911	0.44432676
45.092773	5493.6514	0.44720608
45.112305	5536.6309	0.45038208
45.131836	5584.4619	0.45374867
45.151367	5618.7222	0.45762822
45.170898	5656.1201	0.46144515
45.19043	5703.4746	0.46465006
45.209961	5738.3071	0.46733296
45.229492	5768.8213	0.47003126
45.249023	5813.4697	0.47299266
45.268555	5847.1831	0.47644171
45.288086	5872.54	0.47966316
45.307617	5910.1167	0.48214877
45.327148	5943.4209	0.48413751
45.34668	5965.4229	0.48636287
45.366211	5999.625	0.48896807
45.385742	6034.5273	0.49188837
45.405273	6045.9082	0.49416602
45.424805	6073.3418	0.49605724
45.444336	6106.0708	0.49744797
45.463867	6120.6743	0.49900207
45.483398	6137.7729	0.50102437
45.50293	6166.1089	0.50301117
45.522461	6176.835	0.50468332
45.541992	6186.7842	0.50585306
45.561523	6213.6602	0.50666511
45.581055	6222.9492	0.50758845
45.600586	6222.4126	0.50876468
45.620117	6243.1953	0.51005757
45.639648	6253.2485	0.51081347
45.65918	6244.9487	0.51090264
45.678711	6250.6553	0.51055217
45.698242	6262.168	0.51049596
45.717773	6250.7964	0.51111823
45.737305	6254.1421	0.51149225
45.756836	6261.3154	0.51159912
45.776367	6247.4375	0.51090622
45.795898	6240.7378	0.51013559
45.81543	6245.5898	0.50938809
45.834961	6226.9229	0.50899553
45.854492	6205.4063	0.50832981
45.874023	6205.4526	0.50740361
45.893555	6188.9497	0.5056538
45.913086	6163.2827	0.50401318
45.932617	6155.5474	0.50250357
45.952148	6137.9355	0.50143492
45.97168	6102.2832	0.49991831
45.991211	6085.2837	0.497747
46.010742	6069.6963	0.49550727
46.030273	6031.7148	0.49317536
46.049805	6007.1216	0.49096423
46.069336	5987.4067	0.48911107
46.088867	5949.4829	0.48697415
46.108398	5917.1377	0.48427337
46.12793	5891.2441	0.48100471
46.147461	5851.5176	0.47800854
46.166992	5814.2573	0.47555488
46.186523	5790.5942	0.47314221
46.206055	5752.6343	0.47038662
46.225586	5704.7515	0.4670538
46.245117	5674.1997	0.4632864
46.264648	5636.5879	0.4596931
46.28418	5586.9141	0.45675141
46.303711	5549.6636	0.45380488
46.323242	5511.8013	0.45047164
46.342773	5462.0308	0.44657347
46.362305	5422.605	0.44266936
46.381836	5383.7393	0.43887895
46.401367	5332.7002	0.43574873
46.420898	5286.1572	0.43243402
46.44043	5252.4932	0.42883235
46.459961	5201.2837	0.42448443
46.479492	5148.9429	0.4201999
46.499023	5109.957	0.41632849
46.518555	5064.0098	0.41300249
46.538086	5010.7383	0.40965718
46.557617	4971.999	0.40565705
46.577148	4927.6387	0.40137511
46.59668	4872.5542	0.39725468
46.616211	4833.4136	0.39354438
46.635742	4793.1182	0.39011991
46.655273	4738.4194	0.38680705
46.674805	4695.2734	0.38296872
46.694336	4660.0864	0.37881869
46.713867	4608.9375	0.37494335
46.733398	4563.5586	0.37147209
46.75293	4527.6621	0.36830363
46.772461	4479.6143	0.36494699
46.791992	4431.7422	0.36128265
46.811523	4399.5923	0.3573423
46.831055	4357.4951	0.35383946
46.850586	4311.7373	0.35078329
46.870117	4280.147	0.3481358
46.889648	4246.4058	0.34533325
46.90918	4201.5322	0.34182218
46.928711	4168.9136	0.33836779
46.948242	4139.5327	0.33524692
46.967773	4100.3418	0.33284461
46.987305	4068.449	0.33067939
47.006836	4044.2471	0.32818872
47.026367	4006.7439	0.32531425
47.045898	3975.5828	0.32254064
47.06543	3960.8228	0.32029107
47.084961	3931.2898	0.31852558
47.104492	3901.1191	0.31697881
47.124023	3886.8455	0.31514081
47.143555	3865.3027	0.31289548
47.163086	3837.8538	0.31086835
47.182617	3830.228	0.30957189
47.202148	3817.2761	0.30862135
47.22168	3792.0112	0.30795726
47.241211	3779.1204	0.30635691
47.260742	3777.5627	0.30494964
47.280273	3759.4885	0.30403864
47.299805	3751.3176	0.30354813
47.319336	3756.9211	0.30340341
47.338867	3745.2925	0.30340636
47.358398	3737.9734	0.30293459
47.37793	3746.7844	0.30219188
47.397461	3742.5149	0.30187604
47.416992	3735.158	0.30220535
47.436523	3750.8171	0.30294067
47.456055	3757.6311	0.30353722
47.475586	3750.7739	0.30392995
47.495117	3769.3521	0.3041825
47.514648	3786.3486	0.30477786
47.53418	3787.3958	0.30610767
47.553711	3811.79	0.30796242
47.573242	3835.2932	0.30985659
47.592773	3842.7249	0.31099859
47.612305	3863.4001	0.31218401
47.631836	3893.7363	0.31354123
47.651367	3905.9744	0.31561705
47.670898	3921.4585	0.31771663
47.69043	3958.5781	0.31989875
47.709961	3982.0254	0.32172319
47.729492	4001.696	0.32345402
47.749023	4041.2458	0.32568824
47.768555	4069.0867	0.32884145
47.788086	4097.3486	0.33208477
47.807617	4138.4248	0.33512169
47.827148	4176.5273	0.33739591
47.84668	4200.4541	0.3397879
47.866211	4242.7725	0.34265313
47.885742	4285.9893	0.34630582
47.905273	4315.0708	0.34997696
47.924805	4353.7539	0.35307449
47.944336	4401.564	0.35587752
47.963867	4435.4746	0.35891658
47.983398	4473.6631	0.36237922
48.00293	4527.3843	0.36648077
48.022461	4565.1289	0.37029412
48.041992	4600.5605	0.37363651
48.061523	4655.7607	0.37683678
48.081055	4697.5229	0.38008362
48.100586	4734.7095	0.38392317
48.120117	4784.2124	0.38835984
48.139648	4833.373	0.39220604
48.15918	4869.8945	0.39585024
48.178711	4920.9922	0.39917231
48.198242	4972.3652	0.40276933
48.217773	5009.7612	0.40696624
48.237305	5057.3086	0.41112471
48.256836	5111.3291	0.41521457
48.276367	5150.1157	0.41857862
48.295898	5193.6768	0.42190549
48.31543	5246.8716	0.4255797
48.334961	5288.665	0.42980528
48.354492	5328.2769	0.43396342
48.374023	5380.7456	0.43793395
48.393555	5422.5078	0.44115111
48.413086	5459.4766	0.44439271
48.432617	5509.0708	0.44771653
48.452148	5554.3721	0.45172638
48.47168	5584.7266	0.45548674
48.491211	5630.2256	0.45897171
48.510742	5676.7676	0.46174157
48.530273	5704.7798	0.46454701
48.549805	5745.6743	0.46777552
48.569336	5790.0132	0.47146231
48.588867	5815.7593	0.47458676
48.608398	5851.9229	0.47760445
48.62793	5897.3662	0.4800064
48.647461	5925.1265	0.48252875
48.666992	5947.9727	0.48521641
48.686523	5986.959	0.48813614
48.706055	6014.8867	0.49076554
48.725586	6030.8843	0.4928425
48.745117	6063.0962	0.49443936
48.764648	6089.6084	0.49602306
48.78418	6101.3706	0.4981488
48.803711	6128.7129	0.50042796
48.823242	6153.915	0.50229675
48.842773	6160.2451	0.50361693
48.862305	6179.6216	0.50445378
48.881836	6203.2217	0.50543153
48.901367	6208.6802	0.50699574
48.920898	6217.5039	0.50851774
48.94043	6238.543	0.50958532
48.959961	6242.6772	0.51004708
48.979492	6242.7734	0.51031983
48.999023	6261.7148	0.51049048
49.018555	6259.001	0.51116902
49.038086	6248.5625	0.51173913
49.057617	6259.7866	0.51186007
49.077148	6263.3975	0.5113911
49.09668	6248.1431	0.51079822
49.116211	6255.7295	0.51073617
49.135742	6260.2793	0.510952
49.155273	6238.7539	0.51091975
49.174805	6231.084	0.51014692
49.194336	6229.3896	0.50856864
49.213867	6202.9277	0.50694096
49.233398	6184.5664	0.50563431
49.25293	6178.9575	0.50455487
49.272461	6151.1353	0.50335026
49.291992	6122.9355	0.5015949
49.311523	6112.6875	0.4993318
49.331055	6086.8535	0.49704495
49.350586	6054.2612	0.49514258
49.370117	6035.8247	0.49343857
49.389648	6009.5332	0.49151808
49.40918	5969.877	0.48895425
49.428711	5945.5391	0.48593712
49.448242	5922.5669	0.48306701
49.467773	5876.1606	0.4804942
49.487305	5844.6787	0.47829366
49.506836	5819.4224	0.47556937
49.526367	5775.8447	0.47254092
49.545898	5735.1616	0.46888149
49.56543	5706.8193	0.46543095
49.584961	5663.9844	0.46272188
49.604492	5618.3867	0.45995501
49.624023	5587.0854	0.45667216
49.643555	5544.0845	0.45277092
49.663086	5487.2026	0.44847891
49.682617	5453.3623	0.44473949
49.702148	5411.3374	0.44155923
49.72168	5357.8799	0.43832278
49.741211	5311.7905	0.43449485
49.760742	5275.146	0.43020165
49.780273	5223.5234	0.42622611
49.799805	5180.1602	0.42231107
49.819336	5140.7798	0.41903281
49.838867	5087.6235	0.41554004
49.858398	5036.5679	0.41184667
49.87793	5002.5996	0.40756768
49.897461	4952.1255	0.403166
49.916992	4898.2056	0.39939836
49.936523	4859.9878	0.39610639
49.956055	4814.5781	0.39265636
49.975586	4760.4004	0.38872722
49.995117	4723.6431	0.38448128
50.014648	4679.9619	0.3803429
50.03418	4626.3208	0.37690526
50.053711	4588.2979	0.37376022
50.073242	4551.3804	0.37046909
50.092773	4498.8423	0.36684906
50.112305	4457.0049	0.36283875
50.131836	4424.1587	0.35917836
50.151367	4378.23	0.35594031
50.170898	4336.1895	0.35324311
50.19043	4306.5103	0.35041976
50.209961	4265.7847	0.3468844
50.229492	4223.2793	0.34337714
50.249023	4196.0728	0.34008178
50.268555	4160.6938	0.33748251
50.288086	4116.3066	0.33507812
50.307617	4093.1116	0.33258319
50.327148	4065.217	0.32968134
50.34668	4024.2834	0.32665741
50.366211	4001.0935	0.32409397
50.385742	3979.2556	0.32218206
50.405273	3945.4568	0.32044065
50.424805	3918.9175	0.31850606
50.444336	3911.9395	0.31639323
50.463867	3878.2568	0.31420803
50.483398	3854.7073	0.31220829
50.50293	3848.915	0.31110141
50.522461	3824.782	0.30992806
50.541992	3799.9294	0.30859071
50.561523	3795.4749	0.30694377
50.581055	3784.2493	0.30547523
50.600586	3764.5559	0.30466858
50.620117	3765.7424	0.30433294
50.639648	3761.918	0.30408898
50.65918	3740.6917	0.30338743
50.678711	3741.877	0.30241561
50.698242	3748.563	0.30188593
50.717773	3737.3938	0.30189607
50.737305	3736.5786	0.30249965
50.756836	3753.0259	0.30313942
50.776367	3746.2659	0.3031773
50.795898	3748.3088	0.30303735
50.81543	3768.8645	0.30344254
50.834961	3776.1445	0.3047716
50.854492	3778.8442	0.30622801
50.874023	3802.6345	0.30744734
50.893555	3818.3809	0.30838367
50.913086	3823.3403	0.3092851
50.932617	3849.6699	0.31053412
50.952148	3875.2776	0.31237823
50.97168	3884.9141	0.31474328
50.991211	3912.386	0.31670278
51.010742	3941.5774	0.31819418
51.030273	3957.5972	0.31987119
51.049805	3986.1675	0.32181355
51.069336	4023.0203	0.32460248
51.088867	4045.0869	0.32745495
51.108398	4071.0605	0.33022135
51.12793	4114.6177	0.3323276
51.147461	4141.71	0.33462328
51.166992	4171.3179	0.33741766
51.186523	4216.3159	0.34086829
51.206055	4253.2422	0.34430775
51.225586	4281.438	0.34741682
51.245117	4327.8379	0.35002673
51.264648	4370.4932	0.35294163
51.28418	4400.8379	0.35631281
51.303711	4446.5654	0.36035386
51.323242	4495.1421	0.36429185
51.342773	4532.1714	0.36786473
51.362305	4574.1938	0.37088406
51.381836	4627.2134	0.37416977
51.401367	4667.0801	0.37816465
51.420898	4707.3813	0.38228416
51.44043	4762.1626	0.38618955
51.459961	4802.0591	0.38977194
51.479492	4840.5703	0.39308345
51.499023	4896.0981	0.39650258
51.518555	4940.5176	0.40064424
51.538086	4978.9653	0.40494442
51.557617	5031.3076	0.4090991
51.577148	5082.0923	0.41255188
51.59668	5118.6279	0.41596121
51.616211	5170.585	0.41958636
51.635742	5221.1079	0.42377901
51.655273	5258.0879	0.42790163
51.674805	5302.3999	0.43210569
51.694336	5350.686	0.43504968
51.713867	5388.7085	0.4381417
51.733398	5431.6108	0.44174078
51.75293	5484.7271	0.44599587
51.772461	5522.7041	0.45001084
51.791992	5559.687	0.45353132
51.811523	5609.1011	0.45644271
51.831055	5646.2969	0.45948321
51.850586	5679.8687	0.46266162
51.870117	5725.5444	0.46640339
51.889648	5765.5928	0.46985
51.90918	5792.0962	0.47309217
51.928711	5831.3638	0.47532022
51.948242	5872.2964	0.47768947
51.967773	5897.4897	0.4805457
51.987305	5926.5742	0.48366243
52.006836	5964.9897	0.48646456
52.026367	5985.3262	0.48872173
52.045898	6012.4048	0.49063948
52.06543	6051.2612	0.49276561
52.084961	6068.2441	0.49495745
52.104492	6084.9556	0.49727756
52.124023	6118.1763	0.49945804
52.143555	6138.4966	0.50095457
52.163086	6148.2329	0.5021255
52.182617	6171.2666	0.5033251
52.202148	6191.3062	0.50503814
52.22168	6197.3008	0.5068565
52.241211	6215.4863	0.50830162
52.260742	6232.3838	0.50883168
52.280273	6229.4033	0.50909168
52.299805	6240.4092	0.50954527
52.319336	6256.9429	0.51047355
52.338867	6250.459	0.51139373
52.358398	6247.8735	0.51164412
52.37793	6264.5366	0.51129621
52.397461	6258.103	0.51105118
52.416992	6247.6973	0.5107013
52.436523	6255.895	0.51086104
52.456055	6247.4761	0.51082069
52.475586	6228.9248	0.51037276
52.495117	6231.0698	0.50912845
52.514648	6222.084	0.50792855
52.53418	6195.2451	0.50673378
52.553711	6187.3989	0.50608307
52.573242	6179.7549	0.50513691
52.592773	6150.1138	0.50369579
52.612305	6134.292	0.50163233
52.631836	6122.813	0.49964947
52.651367	6092.3057	0.49793038
52.670898	6065.4546	0.49642596
52.69043	6052.6377	0.4947437
52.709961	6018.0488	0.49237058
52.729492	5984.1089	0.4896552
52.749023	5968.5513	0.48708808
52.768555	5936.9858	0.48475009
52.788086	5894.7959	0.48269197
52.807617	5867.0342	0.48011658
52.827148	5835.5679	0.47703958
52.84668	5791.4551	0.47366148
52.866211	5759.6611	0.47035092
52.885742	5728.8091	0.46761099
52.905273	5678.5264	0.46491507
52.924805	5641.1865	0.46193901
52.944336	5610.3413	0.4581407
52.963867	5562.0415	0.45429593
52.983398	5519.1279	0.45071721
53.00293	5483.0132	0.44767591
53.022461	5435.9619	0.44443071
53.041992	5387.5259	0.44115901
53.061523	5355.8398	0.43720365
53.081055	5307.2002	0.43311459
53.100586	5254.7559	0.42893198
53.120117	5212.0791	0.42522147
53.139648	5168.6958	0.42175514
53.15918	5112.9009	0.41813222
53.178711	5069.2813	0.41390878
53.198242	5032.127	0.40976411
53.217773	4978.7793	0.40601704
53.237305	4935.147	0.40270931
53.256836	4894.5132	0.39918673
53.276367	4840.8521	0.39518559
53.295898	4794.2959	0.3908895
53.31543	4758.146	0.38683987
53.334961	4710.7251	0.3832874
