Time,Force,Bolt,File
37.37793,3748.8401,0.30224279,0 lbs gasket
37.397461,3743.3452,0.30216736,0 lbs gasket
37.416992,3735.3855,0.30261916,0 lbs gasket
37.436523,3749.5195,0.30329749,0 lbs gasket
37.456055,3753.8652,0.30320483,0 lbs gasket
37.475586,3749.7363,0.30333096,0 lbs gasket
37.495117,3770.0393,0.30391371,0 lbs gasket
37.514648,3784.8706,0.30519032,0 lbs gasket
37.53418,3786.5645,0.30678767,0 lbs gasket
37.553711,3804.823,0.30819428,0 lbs gasket
37.573242,3830.8755,0.30898356,0 lbs gasket
37.592773,3836.6563,0.30996573,0 lbs gasket
37.612305,3858.9934,0.31146491,0 lbs gasket
37.631836,3889.7268,0.31375217,0 lbs gasket
37.651367,3903.4639,0.31594661,0 lbs gasket
37.670898,3923.5842,0.31787139,0 lbs gasket
37.69043,3961,0.31942278,0 lbs gasket
37.709961,3979.1929,0.32118854,0 lbs gasket
37.729492,4000.3838,0.32332093,0 lbs gasket
37.749023,4038.6418,0.32615799,0 lbs gasket
37.768555,4069.8418,0.32910821,0 lbs gasket
37.788086,4091.4822,0.33179247,0 lbs gasket
37.807617,4133.3564,0.33406967,0 lbs gasket
37.827148,4170.1035,0.33658683,0 lbs gasket
37.84668,4198.3179,0.33948198,0 lbs gasket
37.866211,4238.019,0.34300661,0 lbs gasket
37.885742,4281.1074,0.34637249,0 lbs gasket
37.905273,4308.2583,0.34944233,0 lbs gasket
37.924805,4350.1084,0.35238469,0 lbs gasket
37.944336,4399.4761,0.35537905,0 lbs gasket
37.963867,4436.3799,0.35900509,0 lbs gasket
37.983398,4473.1567,0.36286527,0 lbs gasket
38.00293,4524.8892,0.36660177,0 lbs gasket
38.022461,4563.9517,0.37000293,0 lbs gasket
38.041992,4600.7422,0.37301761,0 lbs gasket
38.061523,4653.1807,0.37641141,0 lbs gasket
38.081055,4696.0063,0.38030964,0 lbs gasket
38.100586,4732.7153,0.38441327,0 lbs gasket
38.120117,4783.6348,0.38842064,0 lbs gasket
38.139648,4833.6904,0.39184743,0 lbs gasket
38.15918,4869.8027,0.39527947,0 lbs gasket
38.178711,4917.5923,0.39873105,0 lbs gasket
38.198242,4969.8584,0.40285468,0 lbs gasket
38.217773,5007.397,0.407116,0 lbs gasket
38.237305,5057.4365,0.41132495,0 lbs gasket
38.256836,5109.7964,0.41475594,0 lbs gasket
38.276367,5149.7988,0.41814262,0 lbs gasket
38.295898,5194.125,0.42187476,0 lbs gasket
38.31543,5248.6006,0.42605132,0 lbs gasket
38.334961,5289.0859,0.43033051,0 lbs gasket
38.354492,5324.7754,0.43415225,0 lbs gasket
38.374023,5383.5981,0.43750197,0 lbs gasket
38.393555,5426.9595,0.44093716,0 lbs gasket
38.413086,5465.7124,0.44453439,0 lbs gasket
38.432617,5512.5669,0.44862416,0 lbs gasket
38.452148,5555.3979,0.45238045,0 lbs gasket
38.47168,5589.0352,0.45581117,0 lbs gasket
38.491211,5632.2764,0.45858431,0 lbs gasket
38.510742,5681.2954,0.46163934,0 lbs gasket
38.530273,5709.29,0.4650062,0 lbs gasket
38.549805,5747.4629,0.46865582,0 lbs gasket
38.569336,5792.1235,0.47194034,0 lbs gasket
38.588867,5819.9551,0.47477657,0 lbs gasket
38.608398,5852.5508,0.47712493,0 lbs gasket
38.62793,5894.4463,0.47963661,0 lbs gasket
38.647461,5922.5454,0.48246801,0 lbs gasket
38.666992,5948.0015,0.48558086,0 lbs gasket
38.686523,5985.1289,0.48829651,0 lbs gasket
38.706055,6012.3149,0.49042791,0 lbs gasket
38.725586,6029.6411,0.49220905,0 lbs gasket
38.745117,6065.5732,0.49411014,0 lbs gasket
38.764648,6091.9639,0.49643785,0 lbs gasket
38.78418,6103.9546,0.49879366,0 lbs gasket
38.803711,6130.9873,0.50081366,0 lbs gasket
38.823242,6154.9155,0.50214916,0 lbs gasket
38.842773,6162.7124,0.50318056,0 lbs gasket
38.862305,6181.8394,0.50446886,0 lbs gasket
38.881836,6207.2759,0.50611806,0 lbs gasket
38.901367,6208.9316,0.50772524,0 lbs gasket
38.920898,6218.1602,0.50896919,0 lbs gasket
38.94043,6239.6919,0.50933087,0 lbs gasket
38.959961,6235.3364,0.50917161,0 lbs gasket
38.979492,6236.7554,0.50967324,0 lbs gasket
38.999023,6251.3198,0.51052809,0 lbs gasket
39.018555,6254.144,0.51109004,0 lbs gasket
39.038086,6242.9155,0.51134062,0 lbs gasket
39.057617,6253.1699,0.51088536,0 lbs gasket
39.077148,6255.2231,0.51046783,0 lbs gasket
39.09668,6241.2578,0.51027042,0 lbs gasket
39.116211,6245.3623,0.51045305,0 lbs gasket
39.135742,6246.4468,0.51037484,0 lbs gasket
39.155273,6224.8579,0.50974411,0 lbs gasket
39.174805,6216.4263,0.50851321,0 lbs gasket
39.194336,6215.1528,0.50708377,0 lbs gasket
39.213867,6190.9629,0.50591457,0 lbs gasket
39.233398,6173.7344,0.50520957,0 lbs gasket
39.25293,6166.0947,0.50413549,0 lbs gasket
39.272461,6140.3252,0.50237989,0 lbs gasket
39.291992,6116.0117,0.5003401,0 lbs gasket
39.311523,6106.4365,0.4982141,0 lbs gasket
39.331055,6078.7534,0.49643594,0 lbs gasket
39.350586,6043.8315,0.49495965,0 lbs gasket
39.370117,6029.0967,0.49319148,0 lbs gasket
39.389648,6003.064,0.49062103,0 lbs gasket
39.40918,5964.1118,0.48779935,0 lbs gasket
39.428711,5939.6899,0.48492461,0 lbs gasket
39.448242,5911.8008,0.48256305,0 lbs gasket
39.467773,5870.2261,0.48039824,0 lbs gasket
39.487305,5839.0537,0.47786608,0 lbs gasket
39.506836,5814.2842,0.47474074,0 lbs gasket
39.526367,5767.5947,0.47143614,0 lbs gasket
39.545898,5731.585,0.46824336,0 lbs gasket
39.56543,5701.1748,0.46529236,0 lbs gasket
39.584961,5657.0713,0.46245688,0 lbs gasket
39.604492,5612.2266,0.45943969,0 lbs gasket
39.624023,5580.6475,0.45571619,0 lbs gasket
39.643555,5538.25,0.45192057,0 lbs gasket
39.663086,5489.4937,0.44826311,0 lbs gasket
39.682617,5454.5459,0.445207,0 lbs gasket
39.702148,5412.2495,0.44196784,0 lbs gasket
39.72168,5354.7651,0.43827879,0 lbs gasket
39.741211,5316.106,0.43416804,0 lbs gasket
39.760742,5280.248,0.43010935,0 lbs gasket
39.780273,5226.5547,0.42620742,0 lbs gasket
39.799805,5178.312,0.42293721,0 lbs gasket
39.819336,5142.5132,0.41944176,0 lbs gasket
39.838867,5089.7495,0.41567618,0 lbs gasket
39.858398,5039.708,0.41127717,0 lbs gasket
39.87793,5002.644,0.40710434,0 lbs gasket
39.897461,4953.5186,0.40347084,0 lbs gasket
39.916992,4902.5415,0.40010977,0 lbs gasket
39.936523,4864.9063,0.39662701,0 lbs gasket
39.956055,4818.1079,0.39270145,0 lbs gasket
39.975586,4764.8564,0.38848037,0 lbs gasket
39.995117,4726.0835,0.38431591,0 lbs gasket
40.014648,4684.124,0.38081169,0 lbs gasket
40.03418,4632.4634,0.37769601,0 lbs gasket
40.053711,4590.2217,0.37418184,0 lbs gasket
40.073242,4550.4048,0.37046638,0 lbs gasket
40.092773,4500.4863,0.36631006,0 lbs gasket
40.112305,4459.0005,0.36255991,0 lbs gasket
40.131836,4425.5811,0.35930943,0 lbs gasket
40.151367,4378.2339,0.3563967,0 lbs gasket
40.170898,4333.6079,0.35330403,0 lbs gasket
40.19043,4307.3442,0.34984037,0 lbs gasket
40.209961,4264.5293,0.3462075,0 lbs gasket
40.229492,4222.894,0.34291533,0 lbs gasket
40.249023,4195.2725,0.34025013,0 lbs gasket
40.268555,4160.3364,0.33794212,0 lbs gasket
40.288086,4118.084,0.33524579,0 lbs gasket
40.307617,4092.9365,0.33216524,0 lbs gasket
40.327148,4063.522,0.32909775,0 lbs gasket
40.34668,4023.7783,0.32635745,0 lbs gasket
40.366211,3999.8459,0.32442096,0 lbs gasket
40.385742,3980.5374,0.32264704,0 lbs gasket
40.405273,3946.6174,0.32067627,0 lbs gasket
40.424805,3922.5107,0.31812891,0 lbs gasket
40.444336,3908.0791,0.31579393,0 lbs gasket
40.463867,3878.0098,0.31377897,0 lbs gasket
40.483398,3855.9219,0.31274921,0 lbs gasket
40.50293,3846.9065,0.31145334,0 lbs gasket
40.522461,3824.5056,0.30997309,0 lbs gasket
40.541992,3801.8235,0.30811676,0 lbs gasket
40.561523,3798.1921,0.30652675,0 lbs gasket
40.581055,3786.3167,0.30566913,0 lbs gasket
40.600586,3763.5364,0.30539554,0 lbs gasket
40.620117,3763.4414,0.30483645,0 lbs gasket
40.639648,3762.0962,0.30406672,0 lbs gasket
40.65918,3743.897,0.30302289,0 lbs gasket
40.678711,3745.3413,0.30237415,0 lbs gasket
40.698242,3749.2937,0.30225736,0 lbs gasket
40.717773,3737.6128,0.30261633,0 lbs gasket
40.737305,3739.9761,0.30296293,0 lbs gasket
40.756836,3755.0898,0.30291539,0 lbs gasket
40.776367,3747.4236,0.30266035,0 lbs gasket
40.795898,3747.0374,0.30295435,0 lbs gasket
40.81543,3767.7002,0.30361506,0 lbs gasket
40.834961,3774.6633,0.30501488,0 lbs gasket
40.854492,3776.6206,0.30624056,0 lbs gasket
40.874023,3800.6106,0.30696744,0 lbs gasket
40.893555,3815.6089,0.3076804,0 lbs gasket
40.913086,3822.0532,0.30880201,0 lbs gasket
40.932617,3848.8076,0.3106361,0 lbs gasket
40.952148,3872.8311,0.31270948,0 lbs gasket
40.97168,3880.8962,0.31461176,0 lbs gasket
40.991211,3909.4202,0.31592801,0 lbs gasket
41.010742,3939.0244,0.31740332,0 lbs gasket
41.030273,3956.1763,0.31941283,0 lbs gasket
41.049805,3983.6836,0.32215059,0 lbs gasket
41.069336,4021.676,0.32491878,0 lbs gasket
41.088867,4044.1389,0.32743728,0 lbs gasket
41.108398,4073.646,0.32951045,0 lbs gasket
41.12793,4115.3242,0.3318502,0 lbs gasket
41.147461,4143.167,0.33461666,0 lbs gasket
41.166992,4169.1143,0.33778864,0 lbs gasket
41.186523,4216.5723,0.34105593,0 lbs gasket
41.206055,4252.1714,0.34399265,0 lbs gasket
41.225586,4280.5625,0.34671411,0 lbs gasket
41.245117,4325.2568,0.34949118,0 lbs gasket
41.264648,4368.1719,0.35282221,0 lbs gasket
41.28418,4400.1724,0.35672742,0 lbs gasket
41.303711,4445.1431,0.3604385,0 lbs gasket
41.323242,4491.8945,0.36382112,0 lbs gasket
41.342773,4526.9224,0.36680084,0 lbs gasket
41.362305,4572.9526,0.37012148,0 lbs gasket
41.381836,4624.5605,0.3739405,0 lbs gasket
41.401367,4667.4287,0.37850353,0 lbs gasket
41.420898,4707.373,0.38261503,0 lbs gasket
41.44043,4761.6528,0.38611412,0 lbs gasket
41.459961,4804.5122,0.38938594,0 lbs gasket
41.479492,4845.0771,0.39294982,0 lbs gasket
41.499023,4899.6577,0.39703473,0 lbs gasket
41.518555,4941.3237,0.40118906,0 lbs gasket
41.538086,4979.5503,0.40523022,0 lbs gasket
41.557617,5032.5181,0.40862703,0 lbs gasket
41.577148,5081.6274,0.41196647,0 lbs gasket
41.59668,5118.9497,0.41556254,0 lbs gasket
41.616211,5167.0391,0.41976875,0 lbs gasket
41.635742,5221.0698,0.42405087,0 lbs gasket
41.655273,5259.4531,0.42807424,0 lbs gasket
41.674805,5302.0605,0.43133181,0 lbs gasket
41.694336,5353.1855,0.43462157,0 lbs gasket
41.713867,5391.8052,0.43823469,0 lbs gasket
41.733398,5435.0742,0.44243461,0 lbs gasket
41.75293,5489.3496,0.44655985,0 lbs gasket
41.772461,5527.5542,0.45019612,0 lbs gasket
41.791992,5560.7441,0.45313182,0 lbs gasket
41.811523,5611.417,0.45629188,0 lbs gasket
41.831055,5651.3335,0.45965946,0 lbs gasket
41.850586,5683.5645,0.4633531,0 lbs gasket
41.870117,5727.7217,0.46679196,0 lbs gasket
41.889648,5764.9487,0.46969816,0 lbs gasket
41.90918,5791.791,0.47230262,0 lbs gasket
41.928711,5834.2954,0.47502783,0 lbs gasket
41.948242,5876.2476,0.47812253,0 lbs gasket
41.967773,5896.7197,0.48118877,0 lbs gasket
41.987305,5929.5737,0.48399773,0 lbs gasket
42.006836,5968.6021,0.48650399,0 lbs gasket
42.026367,5989.0264,0.48842233,0 lbs gasket
42.045898,6015.291,0.49054232,0 lbs gasket
42.06543,6052.1597,0.49302506,0 lbs gasket
42.084961,6070.8013,0.49552041,0 lbs gasket
42.104492,6088.1851,0.49768066,0 lbs gasket
42.124023,6121.1143,0.49928647,0 lbs gasket
42.143555,6138.9204,0.50063562,0 lbs gasket
42.163086,6149.4121,0.50194329,0 lbs gasket
42.182617,6176.7427,0.50376463,0 lbs gasket
42.202148,6194.5034,0.50563979,0 lbs gasket
42.22168,6196.6396,0.50708479,0 lbs gasket
42.241211,6214.0732,0.50778008,0 lbs gasket
42.260742,6233.7075,0.50835299,0 lbs gasket
42.280273,6233.2334,0.50909626,0 lbs gasket
42.299805,6240.2676,0.51011348,0 lbs gasket
42.319336,6255.6328,0.5109393,0 lbs gasket
42.338867,6250.166,0.51148903,0 lbs gasket
42.358398,6250.3965,0.51128781,0 lbs gasket
42.37793,6263.3999,0.51108295,0 lbs gasket
42.397461,6256.6978,0.51092446,0 lbs gasket
42.416992,6245.6294,0.51122826,0 lbs gasket
42.436523,6257.0615,0.5114187,0 lbs gasket
42.456055,6250.3862,0.5110513,0 lbs gasket
42.475586,6229.9619,0.50990093,0 lbs gasket
42.495117,6232.2319,0.50894165,0 lbs gasket
42.514648,6222.0791,0.50797856,0 lbs gasket
42.53418,6196.313,0.50740314,0 lbs gasket
42.553711,6191.4194,0.50667918,0 lbs gasket
42.573242,6181.8633,0.50532407,0 lbs gasket
42.592773,6153.9004,0.50347233,0 lbs gasket
42.612305,6134.4717,0.50147963,0 lbs gasket
42.631836,6125.4531,0.49987572,0 lbs gasket
42.651367,6093.0732,0.4984906,0 lbs gasket
42.670898,6067.7061,0.49694151,0 lbs gasket
42.69043,6052.3853,0.49457049,0 lbs gasket
42.709961,6018.9077,0.49193239,0 lbs gasket
42.729492,5985.5078,0.48928615,0 lbs gasket
42.749023,5968.0254,0.48707122,0 lbs gasket
42.768555,5933.2153,0.48509514,0 lbs gasket
42.788086,5891.6851,0.48276588,0 lbs gasket
42.807617,5868.9268,0.47974315,0 lbs gasket
42.827148,5836.5229,0.47646612,0 lbs gasket
42.84668,5791.5967,0.47340798,0 lbs gasket
42.866211,5760.0337,0.47071859,0 lbs gasket
42.885742,5727.0161,0.4680678,0 lbs gasket
42.905273,5680.3525,0.46517703,0 lbs gasket
42.924805,5643.5337,0.46158975,0 lbs gasket
42.944336,5612.436,0.45783293,0 lbs gasket
42.963867,5562.5864,0.45431855,0 lbs gasket
42.983398,5518.4497,0.45127288,0 lbs gasket
43.00293,5486.0454,0.44826034,0 lbs gasket
43.022461,5439.5732,0.44463551,0 lbs gasket
43.041992,5386.9736,0.44058079,0 lbs gasket
43.061523,5351.5259,0.4366273,0 lbs gasket
43.081055,5307.2358,0.43273318,0 lbs gasket
43.100586,5254.459,0.42951566,0 lbs gasket
43.120117,5218.3882,0.42608559,0 lbs gasket
43.139648,5173.2891,0.42232397,0 lbs gasket
43.15918,5117.5654,0.41798991,0 lbs gasket
43.178711,5076.3716,0.41395956,0 lbs gasket
43.198242,5037.6636,0.41007942,0 lbs gasket
43.217773,4982.6265,0.40682524,0 lbs gasket
43.237305,4936.3711,0.40331855,0 lbs gasket
43.256836,4898.9443,0.39946419,0 lbs gasket
43.276367,4848.7017,0.39518011,0 lbs gasket
43.295898,4797.8931,0.39088863,0 lbs gasket
43.31543,4760.8237,0.38718879,0 lbs gasket
43.334961,4711.5352,0.38399708,0 lbs gasket
43.354492,4661.6157,0.38060996,0 lbs gasket
43.374023,4625.1318,0.37671819,0 lbs gasket
43.393555,4580.8677,0.37256277,0 lbs gasket
43.413086,4525.2822,0.36844489,0 lbs gasket
43.432617,4490.9668,0.36519468,0 lbs gasket
43.452148,4449.4546,0.36217156,0 lbs gasket
43.47168,4401.1533,0.35896599,0 lbs gasket
43.491211,4363.2344,0.35530227,0 lbs gasket
43.510742,4331.2178,0.35162127,0 lbs gasket
43.530273,4284.2876,0.34818864,0 lbs gasket
43.549805,4249.6255,0.34555462,0 lbs gasket
43.569336,4218.4966,0.34266207,0 lbs gasket
43.588867,4174.6655,0.33988997,0 lbs gasket
43.608398,4137.4209,0.33667225,0 lbs gasket
43.62793,4118.0122,0.33355924,0 lbs gasket
43.647461,4080.5159,0.33071667,0 lbs gasket
43.666992,4044.5095,0.32850027,0 lbs gasket
43.686523,4021.0027,0.32634768,0 lbs gasket
43.706055,3992.4204,0.32415137,0 lbs gasket
43.725586,3956.8442,0.32142258,0 lbs gasket
43.745117,3940.7075,0.31888443,0 lbs gasket
43.764648,3917.8518,0.31676382,0 lbs gasket
43.78418,3884.9202,0.31538787,0 lbs gasket
43.803711,3870.7295,0.31403035,0 lbs gasket
43.823242,3854.7825,0.31232613,0 lbs gasket
43.842773,3829.3711,0.31038088,0 lbs gasket
43.862305,3811.1482,0.30841333,0 lbs gasket
43.881836,3804.9268,0.30709514,0 lbs gasket
43.901367,3783.8328,0.30644464,0 lbs gasket
43.920898,3769.0439,0.30595219,0 lbs gasket
43.94043,3769.863,0.30494928,0 lbs gasket
43.959961,3756.3845,0.30375504,0 lbs gasket
43.979492,3741.3159,0.30273172,0 lbs gasket
43.999023,3748.7925,0.30245817,0 lbs gasket
44.018555,3745.3811,0.30271214,0 lbs gasket
44.038086,3731.6621,0.30272615,0 lbs gasket
44.057617,3739.4099,0.30257314,0 lbs gasket
44.077148,3746.6199,0.30213219,0 lbs gasket
44.09668,3736.5874,0.30207291,0 lbs gasket
44.116211,3747.2678,0.30267423,0 lbs gasket
44.135742,3760.5979,0.30373546,0 lbs gasket
44.155273,3758.5803,0.30466455,0 lbs gasket
44.174805,3769.093,0.30504981,0 lbs gasket
44.194336,3793.0205,0.30564782,0 lbs gasket
44.213867,3798.1379,0.30651692,0 lbs gasket
44.233398,3809.7234,0.30823404,0 lbs gasket
44.25293,3838.1855,0.31005394,0 lbs gasket
44.272461,3852.864,0.31187442,0 lbs gasket
44.291992,3865.958,0.31306934,0 lbs gasket
44.311523,3897.3193,0.31423157,0 lbs gasket
44.331055,3919.4233,0.31598043,0 lbs gasket
44.350586,3934.5645,0.31843227,0 lbs gasket
44.370117,3968.6421,0.32089531,0 lbs gasket
44.389648,3998.8701,0.3232995,0 lbs gasket
44.40918,4017.5266,0.32533479,0 lbs gasket
44.428711,4054.1921,0.32740122,0 lbs gasket
44.448242,4095.759,0.33016041,0 lbs gasket
44.467773,4119.3135,0.333406,0 lbs gasket
44.487305,4155.1582,0.33668634,0 lbs gasket
44.506836,4195.6387,0.33942148,0 lbs gasket
44.526367,4224.4663,0.34183729,0 lbs gasket
44.545898,4256.7725,0.34445065,0 lbs gasket
44.56543,4308.1655,0.34765071,0 lbs gasket
44.584961,4341.7446,0.35146576,0 lbs gasket
44.604492,4374.0103,0.35503352,0 lbs gasket
44.624023,4427.188,0.35863024,0 lbs gasket
44.643555,4467.3213,0.36149263,0 lbs gasket
44.663086,4501.7305,0.36464021,0 lbs gasket
44.682617,4549.54,0.36816266,0 lbs gasket
44.702148,4595.3179,0.3722012,0 lbs gasket
44.72168,4631.6089,0.37625241,0 lbs gasket
44.741211,4679.9644,0.37975711,0 lbs gasket
44.760742,4730.2109,0.38287026,0 lbs gasket
44.780273,4768.8433,0.38644198,0 lbs gasket
44.799805,4813.1323,0.39048064,0 lbs gasket
44.819336,4867.0791,0.39467591,0 lbs gasket
44.838867,4906.2393,0.39864248,0 lbs gasket
44.858398,4950.1045,0.40228635,0 lbs gasket
44.87793,5002.7134,0.40564087,0 lbs gasket
44.897461,5045.3057,0.40915057,0 lbs gasket
44.916992,5089.8477,0.41348547,0 lbs gasket
44.936523,5146.481,0.41798335,0 lbs gasket
44.956055,5189.0098,0.42203498,0 lbs gasket
44.975586,5227.667,0.42533892,0 lbs gasket
44.995117,5278.0059,0.42866415,0 lbs gasket
45.014648,5325.3218,0.43227255,0 lbs gasket
45.03418,5359.2422,0.43633997,0 lbs gasket
45.053711,5409.8481,0.44050241,0 lbs gasket
45.073242,5457.3911,0.44432676,0 lbs gasket
45.092773,5493.6514,0.44720608,0 lbs gasket
45.112305,5536.6309,0.45038208,0 lbs gasket
45.131836,5584.4619,0.45374867,0 lbs gasket
45.151367,5618.7222,0.45762822,0 lbs gasket
45.170898,5656.1201,0.46144515,0 lbs gasket
45.19043,5703.4746,0.46465006,0 lbs gasket
45.209961,5738.3071,0.46733296,0 lbs gasket
45.229492,5768.8213,0.47003126,0 lbs gasket
45.249023,5813.4697,0.47299266,0 lbs gasket
45.268555,5847.1831,0.47644171,0 lbs gasket
45.288086,5872.54,0.47966316,0 lbs gasket
45.307617,5910.1167,0.48214877,0 lbs gasket
45.327148,5943.4209,0.48413751,0 lbs gasket
45.34668,5965.4229,0.48636287,0 lbs gasket
45.366211,5999.625,0.48896807,0 lbs gasket
45.385742,6034.5273,0.49188837,0 lbs gasket
45.405273,6045.9082,0.49416602,0 lbs gasket
45.424805,6073.3418,0.49605724,0 lbs gasket
45.444336,6106.0708,0.49744797,0 lbs gasket
45.463867,6120.6743,0.49900207,0 lbs gasket
45.483398,6137.7729,0.50102437,0 lbs gasket
45.50293,6166.1089,0.50301117,0 lbs gasket
45.522461,6176.835,0.50468332,0 lbs gasket
45.541992,6186.7842,0.50585306,0 lbs gasket
45.561523,6213.6602,0.50666511,0 lbs gasket
45.581055,6222.9492,0.50758845,0 lbs gasket
45.600586,6222.4126,0.50876468,0 lbs gasket
45.620117,6243.1953,0.51005757,0 lbs gasket
45.639648,6253.2485,0.51081347,0 lbs gasket
45.65918,6244.9487,0.51090264,0 lbs gasket
45.678711,6250.6553,0.51055217,0 lbs gasket
45.698242,6262.168,0.51049596,0 lbs gasket
45.717773,6250.7964,0.51111823,0 lbs gasket
45.737305,6254.1421,0.51149225,0 lbs gasket
45.756836,6261.3154,0.51159912,0 lbs gasket
45.776367,6247.4375,0.51090622,0 lbs gasket
45.795898,6240.7378,0.51013559,0 lbs gasket
45.81543,6245.5898,0.50938809,0 lbs gasket
45.834961,6226.9229,0.50899553,0 lbs gasket
45.854492,6205.4063,0.50832981,0 lbs gasket
45.874023,6205.4526,0.50740361,0 lbs gasket
45.893555,6188.9497,0.5056538,0 lbs gasket
45.913086,6163.2827,0.50401318,0 lbs gasket
45.932617,6155.5474,0.50250357,0 lbs gasket
45.952148,6137.9355,0.50143492,0 lbs gasket
45.97168,6102.2832,0.49991831,0 lbs gasket
45.991211,6085.2837,0.497747,0 lbs gasket
46.010742,6069.6963,0.49550727,0 lbs gasket
46.030273,6031.7148,0.49317536,0 lbs gasket
46.049805,6007.1216,0.49096423,0 lbs gasket
46.069336,5987.4067,0.48911107,0 lbs gasket
46.088867,5949.4829,0.48697415,0 lbs gasket
46.108398,5917.1377,0.48427337,0 lbs gasket
46.12793,5891.2441,0.48100471,0 lbs gasket
46.147461,5851.5176,0.47800854,0 lbs gasket
46.166992,5814.2573,0.47555488,0 lbs gasket
46.186523,5790.5942,0.47314221,0 lbs gasket
46.206055,5752.6343,0.47038662,0 lbs gasket
46.225586,5704.7515,0.4670538,0 lbs gasket
46.245117,5674.1997,0.4632864,0 lbs gasket
46.264648,5636.5879,0.4596931,0 lbs gasket
46.28418,5586.9141,0.45675141,0 lbs gasket
46.303711,5549.6636,0.45380488,0 lbs gasket
46.323242,5511.8013,0.45047164,0 lbs gasket
46.342773,5462.0308,0.44657347,0 lbs gasket
46.362305,5422.605,0.44266936,0 lbs gasket
46.381836,5383.7393,0.43887895,0 lbs gasket
46.401367,5332.7002,0.43574873,0 lbs gasket
46.420898,5286.1572,0.43243402,0 lbs gasket
46.44043,5252.4932,0.42883235,0 lbs gasket
46.459961,5201.2837,0.42448443,0 lbs gasket
46.479492,5148.9429,0.4201999,0 lbs gasket
46.499023,5109.957,0.41632849,0 lbs gasket
46.518555,5064.0098,0.41300249,0 lbs gasket
46.538086,5010.7383,0.40965718,0 lbs gasket
46.557617,4971.999,0.40565705,0 lbs gasket
46.577148,4927.6387,0.40137511,0 lbs gasket
46.59668,4872.5542,0.39725468,0 lbs gasket
46.616211,4833.4136,0.39354438,0 lbs gasket
46.635742,4793.1182,0.39011991,0 lbs gasket
46.655273,4738.4194,0.38680705,0 lbs gasket
46.674805,4695.2734,0.38296872,0 lbs gasket
46.694336,4660.0864,0.37881869,0 lbs gasket
46.713867,4608.9375,0.37494335,0 lbs gasket
46.733398,4563.5586,0.37147209,0 lbs gasket
46.75293,4527.6621,0.36830363,0 lbs gasket
46.772461,4479.6143,0.36494699,0 lbs gasket
46.791992,4431.7422,0.36128265,0 lbs gasket
46.811523,4399.5923,0.3573423,0 lbs gasket
46.831055,4357.4951,0.35383946,0 lbs gasket
46.850586,4311.7373,0.35078329,0 lbs gasket
46.870117,4280.147,0.3481358,0 lbs gasket
46.889648,4246.4058,0.34533325,0 lbs gasket
46.90918,4201.5322,0.34182218,0 lbs gasket
46.928711,4168.9136,0.33836779,0 lbs gasket
46.948242,4139.5327,0.33524692,0 lbs gasket
46.967773,4100.3418,0.33284461,0 lbs gasket
46.987305,4068.449,0.33067939,0 lbs gasket
47.006836,4044.2471,0.32818872,0 lbs gasket
47.026367,4006.7439,0.32531425,0 lbs gasket
47.045898,3975.5828,0.32254064,0 lbs gasket
47.06543,3960.8228,0.32029107,0 lbs gasket
47.084961,3931.2898,0.31852558,0 lbs gasket
47.104492,3901.1191,0.31697881,0 lbs gasket
47.124023,3886.8455,0.31514081,0 lbs gasket
47.143555,3865.3027,0.31289548,0 lbs gasket
47.163086,3837.8538,0.31086835,0 lbs gasket
47.182617,3830.228,0.30957189,0 lbs gasket
47.202148,3817.2761,0.30862135,0 lbs gasket
47.22168,3792.0112,0.30795726,0 lbs gasket
47.241211,3779.1204,0.30635691,0 lbs gasket
47.260742,3777.5627,0.30494964,0 lbs gasket
47.280273,3759.4885,0.30403864,0 lbs gasket
47.299805,3751.3176,0.30354813,0 lbs gasket
47.319336,3756.9211,0.30340341,0 lbs gasket
47.338867,3745.2925,0.30340636,0 lbs gasket
47.358398,3737.9734,0.30293459,0 lbs gasket
47.37793,3746.7844,0.30219188,0 lbs gasket
47.397461,3742.5149,0.30187604,0 lbs gasket
47.416992,3735.158,0.30220535,0 lbs gasket
47.436523,3750.8171,0.30294067,0 lbs gasket
47.456055,3757.6311,0.30353722,0 lbs gasket
47.475586,3750.7739,0.30392995,0 lbs gasket
47.495117,3769.3521,0.3041825,0 lbs gasket
47.514648,3786.3486,0.30477786,0 lbs gasket
47.53418,3787.3958,0.30610767,0 lbs gasket
47.553711,3811.79,0.30796242,0 lbs gasket
47.573242,3835.2932,0.30985659,0 lbs gasket
47.592773,3842.7249,0.31099859,0 lbs gasket
47.612305,3863.4001,0.31218401,0 lbs gasket
47.631836,3893.7363,0.31354123,0 lbs gasket
47.651367,3905.9744,0.31561705,0 lbs gasket
47.670898,3921.4585,0.31771663,0 lbs gasket
47.69043,3958.5781,0.31989875,0 lbs gasket
47.709961,3982.0254,0.32172319,0 lbs gasket
47.729492,4001.696,0.32345402,0 lbs gasket
47.749023,4041.2458,0.32568824,0 lbs gasket
47.768555,4069.0867,0.32884145,0 lbs gasket
47.788086,4097.3486,0.33208477,0 lbs gasket
47.807617,4138.4248,0.33512169,0 lbs gasket
47.827148,4176.5273,0.33739591,0 lbs gasket
47.84668,4200.4541,0.3397879,0 lbs gasket
47.866211,4242.7725,0.34265313,0 lbs gasket
47.885742,4285.9893,0.34630582,0 lbs gasket
47.905273,4315.0708,0.34997696,0 lbs gasket
