file,max_stress,min_stress,mean_stress,alternating_stress
G15-Thu-0201-with-0.dat,105.95817298005,62.32041149096,84.139292235505,21.818880744544998
G15-Thu-0201-with-125.dat,171.78433028887002,163.19396567979,167.48914798433003,4.295182304540006
G15-Thu-0201-with-60.dat,110.57693097379,86.16793146472,98.37243121925499,12.204499754535
G15-Thu-0201-with-75.dat,122.56185749909,107.43153648273001,114.99669699091001,7.565160508179993
G15-Thu-0201-without-0.dat,106.63821234522001,62.822946002609996,84.730579173915,21.907633171305008
G15-Thu-0201-without-125.dat,152.08903564876002,146.86492528327,149.476980466015,2.61205518274501
G15-Thu-0201-without-60.dat,106.76885322164,70.33799346434999,88.55342334299499,18.215429878645004
G15-Thu-0201-without-75.dat,106.92907477353002,83.17974658419,95.05441067886001,11.87466409467001
