MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	57.367188	s	2/8/2024 3:04:25 PM
Time	Ch 1 Force	Bolt
s	N	V
38.537109	5720.4204	0.84118855
38.556641	5761.4478	0.84124219
38.576172	5807.0635	0.84145254
38.595703	5831.0161	0.84213448
38.615234	5861.7871	0.84318703
38.634766	5907.1309	0.84399998
38.654297	5932.4707	0.84444761
38.673828	5954.5508	0.84454006
38.693359	5992.9404	0.84462929
38.712891	6019.5444	0.8453536
38.732422	6033.8008	0.8462792
38.751953	6070.8252	0.84695643
38.771484	6096.3438	0.84723204
38.791016	6105.3013	0.84708381
38.810547	6132.4272	0.84719425
38.830078	6158.7964	0.84790766
38.849609	6163.0967	0.84874082
38.869141	6180.6841	0.84926677
38.888672	6205.4849	0.84919637
38.908203	6209.189	0.84901083
38.927734	6216.2373	0.84910667
38.947266	6239.3677	0.84967637
38.966797	6238.0415	0.85031044
38.986328	6235.8911	0.85054314
39.005859	6253.4336	0.85036552
39.025391	6255.7397	0.85006344
39.044922	6243.3604	0.85005629
39.064453	6254.6704	0.85068637
39.083984	6257.2563	0.85116839
39.103516	6238.0508	0.85125571
39.123047	6242.1855	0.85082406
39.142578	6241.6001	0.85039109
39.162109	6216.5542	0.8504039
39.181641	6208.9131	0.85082465
39.201172	6209.1094	0.85114205
39.220703	6183.2173	0.85085618
39.240234	6162.5713	0.85017955
39.259766	6159.4097	0.8496139
39.279297	6132.0815	0.84961945
39.298828	6104.4331	0.84987926
39.318359	6096.207	0.8500486
39.337891	6067.4551	0.84955513
39.357422	6032.5093	0.84888816
39.376953	6018.0518	0.84822899
39.396484	5995.2148	0.84824002
39.416016	5950.6265	0.84826899
39.435547	5926.3408	0.8482787
39.455078	5900.127	0.84761345
39.474609	5853.3569	0.84675843
39.494141	5823.6606	0.84603989
39.513672	5798.2373	0.84593523
39.533203	5752.8555	0.84599292
39.552734	5713.9902	0.84568018
39.572266	5689.2451	0.84478968
39.591797	5642.0098	0.8438921
39.611328	5594.2817	0.84314114
39.630859	5568.0132	0.8431015
39.650391	5523.1323	0.84295809
39.669922	5470.7539	0.84260374
39.689453	5437.4575	0.84149468
39.708984	5397.2627	0.8406809
39.728516	5342.4248	0.83996564
39.748047	5303.2544	0.83989733
39.767578	5266.895	0.83959734
39.787109	5205.7944	0.83901352
39.806641	5164.3335	0.83786243
39.826172	5129.9917	0.83678567
39.845703	5073.3677	0.83624995
39.865234	5025.1567	0.83620679
39.884766	4990.5571	0.83590567
39.904297	4937.7788	0.8351444
39.923828	4885.7148	0.83416218
39.943359	4853.4258	0.83320928
39.962891	4804.2109	0.83259636
39.982422	4748.6953	0.83253384
40.001953	4712.7119	0.83218211
40.021484	4672.0244	0.83146149
40.041016	4616.877	0.83031476
40.060547	4576.5225	0.8295154
40.080078	4543.1016	0.82904905
40.099609	4490.4761	0.82895941
40.119141	4449.2646	0.82858884
40.138672	4419.9565	0.8277154
40.158203	4369.1162	0.82667702
40.177734	4328.0986	0.8258878
40.197266	4303.0493	0.82566428
40.216797	4259.6318	0.8255707
40.236328	4213.2417	0.82524186
40.255859	4190.9399	0.82429934
40.275391	4157.5083	0.82342356
40.294922	4113.564	0.82273209
40.314453	4090.3381	0.82268584
40.333984	4060.4973	0.8226459
40.353516	4019.4727	0.82231772
40.373047	3998.7151	0.82142496
40.392578	3980.126	0.82054579
40.412109	3940.5447	0.8200168
40.431641	3918.8655	0.82014096
40.451172	3910.5713	0.82009804
40.470703	3879.2358	0.81982201
40.490234	3853.3145	0.81892097
40.509766	3845.9136	0.81829476
40.529297	3823.354	0.81796372
40.548828	3800.4717	0.81821036
40.568359	3802.6794	0.81830311
40.587891	3790.0303	0.81787318
40.607422	3766.4133	0.81721056
40.626953	3770.1772	0.81671482
40.646484	3768.7188	0.81676072
40.666016	3750.0164	0.81708491
40.685547	3751.4556	0.81727451
40.705078	3759.9404	0.81701565
40.724609	3747.927	0.81639618
40.744141	3750.1082	0.81604862
40.763672	3766.3459	0.81623501
40.783203	3757.9832	0.81666601
40.802734	3758.2517	0.81689799
40.822266	3782.7954	0.8166213
40.841797	3787.8901	0.8162446
40.861328	3790.74	0.81609464
40.880859	3817.0151	0.81647193
40.900391	3833.4907	0.81704605
40.919922	3838.2417	0.81733459
40.939453	3865.4314	0.81716597
40.958984	3890.3345	0.8168695
40.978516	3895.7603	0.81688553
40.998047	3926.4407	0.81753105
41.017578	3961.6514	0.81827033
41.037109	3973.3291	0.8185451
41.056641	4000.7891	0.81840312
41.076172	4042.7551	0.81813276
41.095703	4060.2512	0.81847572
41.115234	4087.698	0.81926638
41.134766	4133.9707	0.8199448
41.154297	4159.7339	0.82039231
41.173828	4184.9443	0.82024163
41.193359	4234.3389	0.82032466
41.212891	4272.272	0.82072818
41.232422	4296.5659	0.82170153
41.251953	4345.8657	0.82238847
41.271484	4389.4185	0.82285589
41.291016	4415.3311	0.82286537
41.310547	4463.9629	0.82296181
41.330078	4513.8252	0.8235541
41.349609	4544.2368	0.82460171
41.369141	4591.2676	0.82555401
41.388672	4645.8413	0.82582629
41.408203	4680.5435	0.82579702
41.427734	4720.0869	0.82619995
41.447266	4777.5088	0.82697248
41.466797	4817.374	0.82802051
41.486328	4856.0151	0.82881653
41.505859	4911.0781	0.82921833
41.525391	4956.8008	0.82936561
41.544922	4990.3379	0.82963443
41.564453	5047.707	0.83068848
41.583984	5097.2979	0.8317163
41.603516	5127.7764	0.83248699
41.623047	5179.6118	0.83281863
41.642578	5233.6968	0.83305746
41.662109	5267.5068	0.8335098
41.681641	5313.5879	0.83450919
41.701172	5368.4531	0.8355909
41.720703	5402.1265	0.8363598
41.740234	5441.9307	0.83648872
41.759766	5496.3809	0.83675444
41.779297	5529.3384	0.8372947
41.798828	5565.1953	0.83836031
41.818359	5617.0396	0.83944315
41.837891	5654.063	0.84006822
41.857422	5682.4248	0.84013039
41.876953	5729.627	0.84036595
41.896484	5769.0327	0.84092921
41.916016	5794.0674	0.84203017
41.935547	5835.0488	0.84293073
41.955078	5873.9434	0.84340024
41.974609	5894.5864	0.84354556
41.994141	5928.8521	0.84367508
42.013672	5971.8184	0.84421706
42.033203	5988.7656	0.84536147
42.052734	6011.9116	0.84613568
42.072266	6049.3267	0.84633321
42.091797	6068.1099	0.84618127
42.111328	6084.4136	0.84637886
42.130859	6116.9893	0.84700012
42.150391	6136.2183	0.8479076
42.169922	6141.8804	0.84846103
42.189453	6170.875	0.84858668
42.208984	6190.4805	0.84843045
42.228516	6188.8608	0.84839231
42.248047	6207.4629	0.84908003
42.267578	6227.1509	0.84980333
42.287109	6221.6475	0.8503691
42.306641	6230.6831	0.85008752
42.326172	6247.3242	0.84974742
42.345703	6242.3203	0.84976244
42.365234	6240.4453	0.8503992
42.384766	6254.4165	0.85088778
42.404297	6249.4761	0.8510977
42.423828	6239.6558	0.85077518
42.443359	6255.4009	0.85034758
42.462891	6248.8828	0.85037434
42.482422	6226.9297	0.85082442
42.501953	6226.9985	0.85118139
42.521484	6217.7925	0.85102606
42.541016	6190.7827	0.85040462
42.560547	6184.564	0.84998918
42.580078	6174.1587	0.84985703
42.599609	6140.7974	0.85026592
42.619141	6125.0205	0.85037577
42.638672	6116.9463	0.85011297
42.658203	6081.4922	0.8493681
42.677734	6053.7783	0.84871554
42.697266	6041.6851	0.84872031
42.716797	6007.937	0.84879458
42.736328	5970.147	0.84871674
42.755859	5952.6074	0.84808898
42.775391	5920.1133	0.84740293
42.794922	5878.2642	0.84682214
42.814453	5856.6255	0.84669
42.833984	5823.9248	0.84673059
42.853516	5773.7388	0.8465693
42.873047	5745.5532	0.84578389
42.892578	5716.9414	0.84487617
42.912109	5666.3638	0.84417927
42.931641	5629.5005	0.84400767
42.951172	5598.1846	0.84394747
42.970703	5543.8838	0.84356344
42.990234	5502.6235	0.8426761
43.009766	5474.478	0.8416509
43.029297	5424.1548	0.8410328
43.048828	5371.7427	0.84098864
43.068359	5339.8403	0.84072757
43.087891	5293.9546	0.84017926
43.107422	5241.6362	0.83912879
43.126953	5201.9229	0.83800483
43.146484	5158.8711	0.83734071
43.166016	5104.104	0.83729535
43.185547	5064.9077	0.83698392
43.205078	5024.543	0.8363924
43.224609	4965.9609	0.83522075
43.244141	4922.4824	0.83426714
43.263672	4887.0625	0.83372599
43.283203	4832.9941	0.83353096
43.302734	4784.7212	0.83326733
43.322266	4749.2886	0.8325901
43.341797	4699.4565	0.83147949
43.361328	4648.7339	0.83050787
43.380859	4618.792	0.83013368
43.400391	4568.8799	0.83001846
43.419922	4515.8828	0.82972139
43.439453	4484.4463	0.82878
43.458984	4445.7729	0.82777375
43.478516	4394.5239	0.82686478
43.498047	4360.2729	0.82661444
43.517578	4328.1934	0.82653606
43.537109	4278.5454	0.82598579
43.556641	4244.626	0.82533723
43.576172	4219.6782	0.82430333
43.595703	4172.8037	0.82356209
43.615234	4135.9946	0.82345515
43.634766	4116.9771	0.82336271
43.654297	4077.8098	0.82292849
43.673828	4038.9248	0.82214022
43.693359	4023.0388	0.8213616
43.712891	3995.5422	0.82072979
43.732422	3954.5271	0.82075262
43.751953	3942.6221	0.820795
43.771484	3922.001	0.8204686
43.791016	3887.1362	0.81954408
43.810547	3873.2297	0.81888145
43.830078	3864.3611	0.81851059
43.849609	3831.4287	0.8187592
43.869141	3814.0449	0.81868106
43.888672	3812.4319	0.8184402
43.908203	3791.5957	0.81762528
43.927734	3776.5034	0.81709796
43.947266	3779.4382	0.81694806
43.966797	3767.0513	0.81727678
43.986328	3752.4126	0.81746054
44.005859	3760.8306	0.81717467
44.025391	3757.1265	0.81651175
44.044922	3743.0896	0.81608719
44.064453	3752.978	0.81638622
44.083984	3762.3867	0.81679869
44.103516	3750.1294	0.81700796
44.123047	3762.2073	0.81668139
44.142578	3779.1934	0.81622922
44.162109	3775.4719	0.81605577
44.181641	3787.0598	0.8162809
44.201172	3813.8826	0.81686091
44.220703	3813.3713	0.81713623
44.240234	3826.2415	0.81685925
44.259766	3860.5046	0.81665111
44.279297	3871.3137	0.81666356
44.298828	3883.522	0.81725883
44.318359	3917.2407	0.81775975
44.337891	3940.8438	0.81823874
44.357422	3953.4587	0.81797755
44.376953	3988.8945	0.81781954
44.396484	4020.1826	0.8180747
44.416016	4036.9973	0.8188498
44.435547	4072.791	0.81955642
44.455078	4114.3335	0.81988287
44.474609	4133.5029	0.81968457
44.494141	4166.6191	0.81972176
44.513672	4213.6772	0.82003725
44.533203	4240.3306	0.8209216
44.552734	4275.6665	0.82171619
44.572266	4324.792	0.8220917
44.591797	4356.2495	0.82204151
44.611328	4388.3398	0.82218838
44.630859	4443.0664	0.8228054
44.650391	4483.2861	0.82377076
44.669922	4512.6455	0.82461768
44.689453	4564.29	0.82490826
44.708984	4611.5391	0.82491457
44.728516	4644.2622	0.82520896
44.748047	4694.6982	0.82604295
44.767578	4744.4082	0.82712168
44.787109	4779.4082	0.82788324
44.806641	4826.5693	0.82817829
44.826172	4883.6704	0.8283788
44.845703	4919.0654	0.82872421
44.865234	4960.4116	0.8296504
44.884766	5019.9541	0.83080471
44.904297	5059.708	0.83151472
44.923828	5098.4307	0.83177722
44.943359	5154.6313	0.83199352
44.962891	5198.2949	0.8324396
44.982422	5233.4219	0.83347887
45.001953	5297.6826	0.83461493
45.021484	5352.5732	0.83543867
45.041016	5383.8066	0.83565861
45.060547	5433.7178	0.83586836
45.080078	5482.1909	0.8365165
45.099609	5514.3296	0.83763671
45.119141	5555.6914	0.83862776
45.138672	5605.4927	0.83921123
45.158203	5635.4927	0.83934939
45.177734	5671.7285	0.83962053
45.197266	5722.8799	0.84025472
45.216797	5752.4722	0.84125781
45.236328	5781.0083	0.84217179
45.255859	5830.291	0.84263927
45.275391	5863.0464	0.84270847
45.294922	5882.6201	0.84294969
45.314453	5925.6133	0.84370351
45.333984	5958.7915	0.84469533
45.353516	5974.3477	0.84553808
45.373047	6007.3784	0.84579885
45.392578	6044.0522	0.84566945
45.412109	6055.4673	0.84591818
45.431641	6083.1538	0.84665501
45.451172	6116.229	0.84743625
45.470703	6126.0845	0.84818363
45.490234	6140.7095	0.84824735
45.509766	6173.2935	0.84811056
45.529297	6181.4512	0.84818113
45.548828	6188.6865	0.84895641
45.568359	6212.1641	0.84962106
45.587891	6220.2412	0.84998417
45.607422	6220.3105	0.84983653
45.626953	6238.6655	0.84963149
45.646484	6249.8223	0.84972012
45.666016	6238.3037	0.85035741
45.685547	6250.6089	0.85088599
45.705078	6261.3589	0.85114682
45.724609	6245.0444	0.85065746
45.744141	6244.334	0.85035813
45.763672	6252.1968	0.85041732
45.783203	6237.5977	0.85094202
45.802734	6230.0845	0.85132509
45.822266	6237.2095	0.85121071
45.841797	6214.5371	0.85064232
45.861328	6193.3276	0.85026121
45.880859	6195.1777	0.85015589
45.900391	6178.0938	0.85059988
45.919922	6149.5244	0.85078585
45.939453	6138.27	0.85049683
45.958984	6123.3979	0.84974289
45.978516	6088.5234	0.84922397
45.998047	6074.1758	0.84912831
46.017578	6054.0513	0.84930664
46.037109	6014.2646	0.84932715
46.056641	5992.2568	0.84884888
46.076172	5974.9697	0.8479991
46.095703	5932.4946	0.84746486
46.115234	5897.6108	0.84740669
46.134766	5881.355	0.8475759
46.154297	5839.647	0.84737146
46.173828	5798.3945	0.84657818
46.193359	5774.8838	0.84564352
46.212891	5735.5713	0.84496194
46.232422	5685.0215	0.8448866
46.251953	5659.2158	0.84484851
46.271484	5622.5176	0.84441894
46.291016	5570.1875	0.84350586
46.310547	5534.3301	0.84252089
46.330078	5499.8887	0.84192252
46.349609	5445.5337	0.84176552
46.369141	5402.8711	0.84155983
46.388672	5368.9253	0.84108472
46.408203	5316.3784	0.84016955
46.427734	5269.335	0.83909106
46.447266	5236.9624	0.83850735
46.466797	5182.9531	0.83835876
46.486328	5129.7646	0.83813971
46.505859	5096.5884	0.83737326
46.525391	5049.3867	0.83624482
46.544922	4994.6074	0.83531475
46.564453	4958.1489	0.83478725
46.583984	4914.7388	0.83474374
46.603516	4855.5259	0.83439243
46.623047	4816.0786	0.83356684
46.642578	4777.7817	0.83242524
46.662109	4721.3022	0.8316263
46.681641	4677.7471	0.83117199
46.701172	4644.9141	0.83098465
46.720703	4592.2681	0.83081359
46.740234	4543.4775	0.82981849
46.759766	4513.3809	0.8286624
46.779297	4468.9722	0.82775801
46.798828	4421.4678	0.82757348
46.818359	4390.8716	0.82751685
46.837891	4348.2451	0.82712936
46.857422	4300.0215	0.82620311
46.876953	4272.9541	0.82514817
46.896484	4239.7012	0.82442927
46.916016	4187.9609	0.82438993
46.935547	4161.6279	0.8242774
46.955078	4135.5879	0.82384074
46.974609	4091.7219	0.82286465
46.994141	4060.4358	0.8220703
47.013672	4042.6074	0.82159531
47.033203	4005.0913	0.82159615
47.052734	3973.3286	0.82144535
47.072266	3960.7427	0.82110631
47.091797	3931.2249	0.82004875
47.111328	3896.9316	0.81936985
47.130859	3889.3037	0.81915742
47.150391	3872.2097	0.81929791
47.169922	3839.7417	0.81929338
47.189453	3831.6301	0.81890535
47.208984	3821.4451	0.81812239
47.228516	3792.4238	0.81765294
47.248047	3788.6665	0.81742108
47.267578	3786.6692	0.81772876
47.287109	3762.2605	0.81778771
47.306641	3757.8777	0.81736916
47.326172	3766.7156	0.81671405
47.345703	3751.7388	0.81640053
47.365234	3743.6675	0.81652373
47.384766	3756.6624	0.81686389
47.404297	3752.8098	0.81705153
47.423828	3747.0747	0.81676275
47.443359	3764.8611	0.81620747
47.462891	3769.5752	0.81595117
47.482422	3762.4868	0.81635296
47.501953	3782.8823	0.81686234
47.521484	3800.8325	0.81702518
47.541016	3797.9404	0.81665802
47.560547	3818.3179	0.81645006
47.580078	3843.5491	0.81635928
47.599609	3851.2813	0.81699836
47.619141	3867.8926	0.8174879
47.638672	3903.6714	0.81778193
47.658203	3915.0681	0.81750691
47.677734	3935.7524	0.81731641
47.697266	3974.9038	0.8176077
47.716797	3994.3787	0.81836349
47.736328	4012.5432	0.81901264
47.755859	4055.2712	0.81924683
47.775391	4084.7913	0.81906265
47.794922	4107.2734	0.81911272
47.814453	4147.8242	0.81955171
47.833984	4186.1675	0.82041681
47.853516	4209.792	0.82105333
47.873047	4252.4517	0.82132936
47.892578	4300.4399	0.82134062
47.912109	4322.9063	0.82142061
47.931641	4363.3721	0.8221494
47.951172	4416.438	0.82305121
47.970703	4447.8057	0.82377487
47.990234	4485.5605	0.82398617
48.009766	4539.8545	0.82405061
48.029297	4577.1045	0.8242926
48.048828	4615.2568	0.82527673
48.068359	4670.4673	0.82622695
48.087891	4711.75	0.82704991
48.107422	4746.6948	0.82718015
48.126953	4801.5854	0.82724482
48.146484	4851.2856	0.82778823
48.166016	4884.4277	0.82888901
48.185547	4935.6563	0.82982564
48.205078	4987.4233	0.8305583
48.224609	5024.0474	0.83064544
48.244141	5071.3755	0.83096683
48.263672	5127.0796	0.83148575
48.283203	5162.3799	0.83259434
48.302734	5206.1475	0.83344275
48.322266	5263.4268	0.83409178
48.341797	5298.8418	0.83437991
48.361328	5335.498	0.83464766
48.380859	5390.8887	0.83528572
48.400391	5434.7148	0.8364222
48.419922	5466.0732	0.83735555
48.439453	5516.7627	0.83780265
48.458984	5562.2119	0.83798194
48.478516	5591.1157	0.83830369
48.498047	5637.5938	0.8391813
48.517578	5685.3159	0.84028256
48.537109	5710.2915	0.84111595
48.556641	5748.7896	0.84146881
48.576172	5796.2861	0.84157073
48.595703	5821.4849	0.84195054
48.615234	5850.5557	0.84273887
48.634766	5897.0063	0.84367603
48.654297	5920.4404	0.84436643
48.673828	5943.5063	0.84449297
48.693359	5986.7173	0.84455907
48.712891	6013.1123	0.84493524
48.732422	6025.0771	0.84576964
48.751953	6061.0249	0.84665179
48.771484	6088.3413	0.84725612
48.791016	6095.0405	0.84715378
48.810547	6121.9756	0.84723502
48.830078	6149.4897	0.84748423
48.849609	6154.1665	0.84828705
48.869141	6172.8032	0.84901917
48.888672	6197.9521	0.84932798
48.908203	6198.4639	0.84914613
48.927734	6208.6177	0.84905791
48.947266	6232.6152	0.84926045
48.966797	6234.5366	0.84998989
48.986328	6228.2314	0.85051036
49.005859	6246.7617	0.85063338
49.025391	6248.6694	0.85019577
49.044922	6236.1538	0.84998047
49.064453	6247.5566	0.8502689
49.083984	6250.6606	0.85088664
49.103516	6229.9604	0.85125691
49.123047	6232.6963	0.85100818
49.142578	6235.3472	0.85047758
49.162109	6210.6055	0.8502512
49.181641	6201.4482	0.85046858
49.201172	6202.8896	0.85083222
49.220703	6175.0527	0.85088378
49.240234	6157.5669	0.85055351
49.259766	6154.2559	0.84986955
49.279297	6126.5166	0.84941417
49.298828	6100.7266	0.84952563
49.318359	6092.9839	0.84979683
49.337891	6063.522	0.84982741
49.357422	6025.8789	0.84902853
49.376953	6013.8745	0.84839529
49.396484	5989.3755	0.84794188
49.416016	5947.502	0.84801012
49.435547	5923.8569	0.84818417
49.455078	5900.75	0.84782696
49.474609	5854.3682	0.84702504
49.494141	5823.0796	0.84628165
49.513672	5798.4722	0.84579194
49.533203	5750.8232	0.84578842
49.552734	5713.9297	0.84575588
49.572266	5686.3657	0.84509665
49.591797	5642.9121	0.84416413
49.611328	5593.9644	0.84339625
49.630859	5566.0474	0.8428477
49.650391	5524.0615	0.84275812
49.669922	5470.689	0.84262824
49.689453	5437.9404	0.84187365
49.708984	5396.9634	0.84082967
49.728516	5339.6499	0.84001994
49.748047	5301.3813	0.83955503
49.767578	5266.6177	0.83948243
49.787109	5207.0088	0.83921999
49.806641	5161.8042	0.83822221
49.826172	5128.8428	0.83709168
49.845703	5072.2632	0.83625621
49.865234	5023.4956	0.8359831
49.884766	4988.5562	0.83575577
49.904297	4934.7837	0.83531553
49.923828	4883.7075	0.83434379
49.943359	4850.3623	0.83340335
49.962891	4801.1929	0.8324697
49.982422	4744.437	0.83221292
50.001953	4711.8252	0.8321076
50.021484	4669.8457	0.83166188
50.041016	4614.0981	0.83055699
50.060547	4578.4868	0.82952374
50.080078	4539.9741	0.82875836
50.099609	4485.7085	0.82868487
50.119141	4448.0791	0.82839167
50.138672	4417.4502	0.82791615
50.158203	4368.7559	0.82693219
50.177734	4325.481	0.82604349
50.197266	4300.4248	0.82542127
50.216797	4256.0845	0.82528406
50.236328	4213.9834	0.82512963
50.255859	4188.2656	0.82450807
50.275391	4154.2227	0.82346296
50.294922	4110.3613	0.82269144
50.314453	4087.592	0.82237512
50.333984	4059.999	0.82240617
50.353516	4016.292	0.82223839
50.373047	3996.8201	0.82164264
50.392578	3978.5112	0.82070649
50.412109	3938.6589	0.81995875
50.431641	3914.0859	0.81983125
50.451172	3905.4114	0.81995016
50.470703	3875.8987	0.8197996
50.490234	3850.6243	0.81923664
50.509766	3846.5586	0.81840205
50.529297	3824.145	0.81785119
50.548828	3802.043	0.81798047
50.568359	3800.9968	0.81810522
50.587891	3789.5215	0.81809974
50.607422	3766.3735	0.8174423
50.626953	3769.5635	0.81676894
50.646484	3768.9929	0.81656015
50.666016	3750.1414	0.81687874
50.685547	3754.5547	0.81715518
50.705078	3762.0896	0.81711298
50.724609	3747.8176	0.8166036
50.744141	3751.6018	0.81609577
50.763672	3768.4526	0.81594944
50.783203	3759.9517	0.81648678
50.802734	3759.8723	0.81685579
50.822266	3783.3662	0.81686318
50.841797	3789.387	0.81634313
50.861328	3791.8948	0.8160457
50.880859	3818.0273	0.81617725
50.900391	3832.5701	0.81680185
50.919922	3835.9165	0.8172664
50.939453	3867.5837	0.81728452
50.958984	3888.2957	0.81694478
50.978516	3895.405	0.81677884
50.998047	3925.3552	0.81724977
51.017578	3960.5334	0.81791967
51.037109	3973.7358	0.81850231
51.056641	4000.0476	0.81852579
51.076172	4041.7625	0.81831968
51.095703	4061.4368	0.81839073
51.115234	4090.5771	0.81896788
51.134766	4133.3892	0.81980491
51.154297	4160.4883	0.82032847
51.173828	4184.0732	0.82036483
51.193359	4234.0088	0.82031721
51.212891	4270.5293	0.82061994
51.232422	4296.4141	0.82147408
51.251953	4344.604	0.82235336
51.271484	4387.603	0.82294405
51.291016	4416.9033	0.82299954
51.310547	4462.2588	0.82302415
51.330078	4512.1938	0.82348257
51.349609	4541.3862	0.82451332
51.369141	4588.1807	0.82542217
51.388672	4643.0376	0.82603085
51.408203	4677.665	0.82593948
51.427734	4716.9541	0.82623255
51.447266	4774.6743	0.82681942
51.466797	4816.7959	0.82786572
51.486328	4854.7827	0.82887775
51.505859	4910.1509	0.82933432
51.525391	4956.689	0.82946014
51.544922	4991.1875	0.82978994
51.564453	5048.6128	0.83040857
51.583984	5095.5391	0.83165836
51.603516	5128.1519	0.83256555
51.623047	5180.0923	0.83288276
51.642578	5230.7236	0.83306289
51.662109	5266.811	0.83345211
51.681641	5311.6904	0.83432269
51.701172	5365.1631	0.83544856
51.720703	5399.9946	0.8363139
51.740234	5440.5298	0.83667529
51.759766	5492.8638	0.83679628
51.779297	5528.6567	0.83726633
51.798828	5561.9644	0.83825856
51.818359	5615.0908	0.83928561
51.837891	5653.1606	0.8400616
51.857422	5682.0132	0.84024256
51.876953	5729.813	0.84043384
51.896484	5771.8315	0.84095418
51.916016	5792.2495	0.8420366
51.935547	5834.5293	0.84294653
51.955078	5875.2783	0.84349537
51.974609	5899.6235	0.84364265
51.994141	5931.2285	0.8437193
52.013672	5973.3618	0.84430575
52.033203	5990.415	0.84527147
52.052734	6013.4995	0.84608799
52.072266	6053.3994	0.84658319
52.091797	6071.792	0.84641981
52.111328	6085.4653	0.84648663
52.130859	6120.313	0.8470608
52.150391	6137.9229	0.8478241
52.169922	6145.1973	0.84865838
52.189453	6170.6465	0.84879941
52.208984	6189.1377	0.84850323
52.228516	6189.3369	0.84856761
52.248047	6213.0127	0.84906673
52.267578	6235.1973	0.84983617
52.287109	6228.4092	0.8503353
52.306641	6236.2783	0.85024947
52.326172	6254.8105	0.84997904
52.345703	6247.2549	0.84986627
52.365234	6244.1836	0.85036105
52.384766	6260.5171	0.85090172
52.404297	6251.8232	0.85130346
52.423828	6238.4785	0.85088605
52.443359	6249.438	0.85047179
52.462891	6242.998	0.85028636
52.482422	6222.5894	0.85080034
52.501953	6222.9546	0.85119736
52.521484	6214.1172	0.85115403
52.541016	6188.3511	0.85052437
52.560547	6181.4312	0.85003996
52.580078	6169.564	0.84981924
52.599609	6139.3423	0.85019314
52.619141	6124.5332	0.85038388
52.638672	6116.0708	0.85007602
52.658203	6080.1958	0.84934747
52.677734	6049.3535	0.84874326
52.697266	6039.9238	0.84855145
52.716797	6006.0928	0.84884197
52.736328	5971.9858	0.84877145
52.755859	5954.1147	0.848315
52.775391	5918.979	0.84749508
52.794922	5876.4492	0.84679735
52.814453	5856.6846	0.84652996
52.833984	5825.2544	0.84667611
52.853516	5771.8608	0.84663624
52.873047	5745.1592	0.84577322
52.892578	5716.0942	0.84475303
52.912109	5665.1133	0.84412527
52.931641	5628.062	0.84393972
52.951172	5598.3584	0.84385383
52.970703	5546.8418	0.84360838
52.990234	5503.4678	0.84270245
53.009766	5475.0029	0.84171319
53.029297	5423.4238	0.84090471
53.048828	5371.3447	0.8407023
53.068359	5340.1514	0.84054518
53.087891	5291.5547	0.84012997
53.107422	5237.4678	0.8390376
53.126953	5201.6587	0.83804619
53.146484	5158.9463	0.83731842
53.166016	5100.9893	0.83718419
53.185547	5061.9282	0.8370266
53.205078	5022.6274	0.8364116
53.224609	4965.3096	0.83528823
53.244141	4922.6177	0.83432025
53.263672	4887.9927	0.83372289
53.283203	4833.0444	0.83366805
53.302734	4783.0742	0.83330423
53.322266	4751.6958	0.83256394
